equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-CHA-000,"Champaign, Illinois",Condiments,Labeler,4431,3719,4152,1195,0.0475,0.7429,134,342812,1427.21,18830.19
EQ-CHA-001,"Champaign, Illinois",Condiments,Boiler,3639,3065,3401,2799,0.0931,0.7501,296,147167,1021.42,42881.96
EQ-CHA-002,"Champaign, Illinois",Condiments,Pasteurizer,4729,3639,4382,2015,0.06,0.7133,158,241148,1046.11,14439.19
EQ-CHA-003,"Champaign, Illinois",Condiments,Boiler,1772,1392,1758,544,0.0878,0.7993,77,243409,1704.41,26871.42
EQ-CHA-004,"Champaign, Illinois",Sauces,Pasteurizer,3323,2848,3031,743,0.0619,0.8721,500,308473,1390.77,12392.89
EQ-CHA-005,"Champaign, Illinois",Canned Vegetables,Labeler,1527,1471,1406,1153,0.0439,0.8743,231,179779,1520.16,40492.8
EQ-CHA-006,"Champaign, Illinois",Canned Vegetables,Mixer,3882,2740,3634,2364,0.0832,0.8738,395,127717,1191.91,41550.87
EQ-CHA-007,"Champaign, Illinois",Canned Vegetables,Conveyor,2123,1937,1952,2021,0.0574,0.7282,385,370030,1218.83,16228.62
EQ-CHA-008,"Champaign, Illinois",Canned Vegetables,Sealer,4754,3792,4314,2781,0.077,0.7572,376,390931,1362.55,15472.26
EQ-CHA-009,"Champaign, Illinois",Canned Vegetables,Mixer,4222,3864,3853,894,0.0644,0.8037,348,568824,1457.15,30466.06
EQ-CHA-010,"Champaign, Illinois",Canned Vegetables,Mixer,3527,2921,3342,1461,0.0804,0.7517,359,569460,1722.45,32507.76
EQ-CHA-011,"Champaign, Illinois",Canned Vegetables,Filler,3520,2492,2992,2586,0.0336,0.8679,349,413117,1778.08,21094.88
EQ-CHA-012,"Champaign, Illinois",Canned Vegetables,Sealer,1637,1391,1499,2167,0.0654,0.722,300,211536,1760.32,48691.47
EQ-CHA-013,"Champaign, Illinois",Sauces,Labeler,3878,3638,3439,1702,0.0648,0.8834,432,522601,1493.77,18198.16
EQ-CHA-014,"Champaign, Illinois",Condiments,Sealer,2505,2378,2489,1348,0.0617,0.8793,57,427954,1204.74,43543.0
EQ-CHA-015,"Champaign, Illinois",Condiments,Boiler,2552,1890,2508,1426,0.0925,0.8404,491,285128,1907.4,27409.83
EQ-CHA-016,"Champaign, Illinois",Canned Vegetables,Mixer,2259,2039,2160,1407,0.0772,0.7391,424,112529,1200.72,5306.17
EQ-CHA-017,"Champaign, Illinois",Condiments,Pasteurizer,1726,1464,1667,2286,0.0697,0.8188,350,166669,1085.12,49549.48
EQ-CHA-018,"Champaign, Illinois",Sauces,Mixer,1825,1669,1703,2307,0.0565,0.8908,205,558781,1442.77,19452.06
EQ-CHA-019,"Champaign, Illinois",Canned Vegetables,Mixer,1843,1569,1758,1237,0.0682,0.8146,323,534799,1746.19,49853.46
EQ-CHA-020,"Champaign, Illinois",Canned Vegetables,Conveyor,3074,2917,2710,1752,0.0445,0.8292,98,482525,1401.13,19114.92
EQ-CHA-021,"Champaign, Illinois",Condiments,Filler,4926,4211,4607,2414,0.0631,0.7292,394,247411,1014.68,15410.32
EQ-CHA-022,"Champaign, Illinois",Sauces,Labeler,2529,2346,2489,1760,0.0647,0.8076,53,306648,1340.12,45510.6
EQ-CHA-023,"Champaign, Illinois",Canned Vegetables,Sealer,2625,2053,2357,851,0.0683,0.7232,90,537068,1315.16,38183.35
EQ-CHA-024,"Champaign, Illinois",Sauces,Boiler,2338,2021,2123,506,0.0368,0.8019,361,184057,1556.76,42735.57
EQ-CHA-025,"Champaign, Illinois",Condiments,Sealer,4455,3338,3828,2150,0.0734,0.7411,404,153034,1544.41,32461.63
EQ-CHA-026,"Champaign, Illinois",Sauces,Mixer,1547,1169,1420,2538,0.032,0.773,395,524565,1106.7,45714.02
EQ-CHA-027,"Champaign, Illinois",Condiments,Sealer,2098,1917,2068,1551,0.0534,0.899,457,589666,1893.54,23736.96
EQ-CHA-028,"Champaign, Illinois",Sauces,Sealer,2330,2205,2186,1382,0.0902,0.7253,78,234096,854.29,34530.79
EQ-CHA-029,"Champaign, Illinois",Sauces,Pasteurizer,4358,3229,4045,1224,0.0798,0.9101,266,483828,1926.03,38242.02
EQ-CHA-030,"Champaign, Illinois",Condiments,Pasteurizer,4168,3440,3690,1877,0.0923,0.8761,274,458029,1646.18,23080.26
EQ-CHA-031,"Champaign, Illinois",Condiments,Pasteurizer,1696,1615,1536,1894,0.0641,0.749,99,178190,1926.59,25723.08
EQ-CHA-032,"Champaign, Illinois",Canned Vegetables,Boiler,1708,1285,1480,2290,0.0589,0.7984,130,165521,1589.22,34126.42
EQ-CHA-033,"Champaign, Illinois",Canned Vegetables,Conveyor,2291,1653,2063,784,0.0951,0.761,465,113360,1923.76,5545.79
EQ-CHA-034,"Champaign, Illinois",Condiments,Filler,1560,1434,1533,1962,0.0903,0.6848,202,409290,1501.37,27427.79
EQ-CHA-035,"Champaign, Illinois",Canned Vegetables,Filler,3747,2953,3365,2280,0.0619,0.8205,449,537734,1417.44,35093.25
EQ-CHA-036,"Champaign, Illinois",Canned Vegetables,Labeler,2366,1740,2225,2602,0.0377,0.828,182,260069,951.18,40682.4
EQ-CHA-037,"Champaign, Illinois",Condiments,Mixer,4268,4123,4196,1232,0.0586,0.7813,403,534677,1907.38,48815.97
EQ-CHA-038,"Champaign, Illinois",Canned Vegetables,Mixer,4005,3491,3908,1849,0.0702,0.8324,376,426821,1073.33,25372.07
EQ-CHA-039,"Champaign, Illinois",Sauces,Filler,3221,3093,3039,1516,0.099,0.8023,274,432321,1877.49,21440.93
EQ-CHA-040,"Champaign, Illinois",Condiments,Pasteurizer,1971,1616,1894,1243,0.085,0.7517,198,534971,1856.77,47276.15
EQ-CHA-041,"Champaign, Illinois",Canned Vegetables,Conveyor,4783,3764,4366,2254,0.0642,0.7238,353,153224,1951.87,48870.38
EQ-CHA-042,"Champaign, Illinois",Sauces,Filler,3055,2226,3041,670,0.0494,0.785,210,315373,1673.79,32901.31
EQ-CHA-043,"Champaign, Illinois",Sauces,Filler,1634,1208,1567,1336,0.0666,0.752,59,463173,1659.05,37843.16
EQ-CHA-044,"Champaign, Illinois",Canned Vegetables,Boiler,4193,3418,4161,1954,0.0531,0.6771,373,195630,1458.13,17641.95
EQ-CHA-045,"Champaign, Illinois",Condiments,Mixer,2421,1781,2262,1762,0.0556,0.853,114,368007,1424.07,7984.33
EQ-CHA-046,"Champaign, Illinois",Canned Vegetables,Pasteurizer,3360,2555,3127,2566,0.0436,0.7464,302,400271,1660.82,23952.71
EQ-CHA-047,"Champaign, Illinois",Condiments,Conveyor,1966,1387,1680,1469,0.0339,0.8584,192,422865,1862.38,5030.45
EQ-CHA-048,"Champaign, Illinois",Canned Vegetables,Boiler,2131,1696,1911,1584,0.0824,0.7215,479,427822,865.5,25593.55
EQ-GRE-049,"Green Bay, Wisconsin",Canned Vegetables,Pasteurizer,4048,3796,3691,1321,0.08,0.7559,71,378981,879.34,48471.51
EQ-GRE-050,"Green Bay, Wisconsin",Sauces,Boiler,3737,3050,3448,2108,0.09,0.8329,294,318843,1199.36,22570.17
EQ-GRE-051,"Green Bay, Wisconsin",Sauces,Labeler,3768,3193,3259,1814,0.088,0.7166,90,356738,1604.32,40723.54
EQ-GRE-052,"Green Bay, Wisconsin",Sauces,Sealer,4373,3954,3957,2577,0.0374,0.899,246,409205,1408.73,16532.56
EQ-GRE-053,"Green Bay, Wisconsin",Sauces,Sealer,2724,2272,2580,721,0.0995,0.8706,305,437208,1915.51,34741.58
EQ-GRE-054,"Green Bay, Wisconsin",Sauces,Boiler,3408,2907,3177,1258,0.0883,0.781,261,419661,1256.58,33170.1
EQ-GRE-055,"Green Bay, Wisconsin",Sauces,Filler,3010,2178,2950,2752,0.0312,0.7759,60,365637,1464.83,23124.59
EQ-GRE-056,"Green Bay, Wisconsin",Sauces,Filler,4791,3535,4743,618,0.0953,0.8025,373,533294,1994.37,7511.35
EQ-GRE-057,"Green Bay, Wisconsin",Sauces,Labeler,4554,3605,3988,2763,0.0587,0.7756,127,386661,1923.98,23822.85
EQ-GRE-058,"Green Bay, Wisconsin",Condiments,Filler,1909,1396,1791,2275,0.0373,0.7126,162,557765,1038.21,31893.1
EQ-GRE-059,"Green Bay, Wisconsin",Sauces,Filler,3191,3088,2917,748,0.0879,0.8355,340,575546,1205.55,44563.45
EQ-GRE-060,"Green Bay, Wisconsin",Canned Vegetables,Filler,4976,3685,4881,1378,0.0903,0.8064,88,326585,1103.32,18732.72
EQ-GRE-061,"Green Bay, Wisconsin",Canned Vegetables,Conveyor,2644,2512,2308,1643,0.0732,0.749,365,295891,1541.12,22474.15
EQ-GRE-062,"Green Bay, Wisconsin",Condiments,Sealer,3251,2343,2850,1472,0.0308,0.7622,92,206822,1653.13,28124.83
EQ-GRE-063,"Green Bay, Wisconsin",Sauces,Pasteurizer,3513,3018,3410,1107,0.0466,0.7736,284,317406,1215.28,19397.12
EQ-GRE-064,"Green Bay, Wisconsin",Sauces,Filler,4120,3160,3833,1214,0.0792,0.7377,187,351642,1276.92,27518.83
EQ-GRE-065,"Green Bay, Wisconsin",Canned Vegetables,Labeler,1998,1775,1715,938,0.0886,0.8273,491,428188,1713.52,43465.3
EQ-GRE-066,"Green Bay, Wisconsin",Sauces,Pasteurizer,3266,2493,2789,2362,0.0608,0.6773,122,590921,1629.61,7291.84
EQ-GRE-067,"Green Bay, Wisconsin",Condiments,Filler,3910,3650,3466,2452,0.0634,0.7075,372,548627,1101.53,43019.38
EQ-GRE-068,"Green Bay, Wisconsin",Sauces,Labeler,4267,4115,3641,2298,0.0303,0.8233,287,455853,1235.68,9931.27
EQ-GRE-069,"Green Bay, Wisconsin",Canned Vegetables,Filler,2476,2425,2130,580,0.0711,0.716,394,435257,1539.29,17777.35
EQ-GRE-070,"Green Bay, Wisconsin",Condiments,Conveyor,3569,3144,3134,1023,0.087,0.7599,263,376038,1797.21,8333.09
EQ-GRE-071,"Green Bay, Wisconsin",Condiments,Labeler,2693,2182,2654,2071,0.0447,0.8126,446,429445,1228.99,21893.96
EQ-GRE-072,"Green Bay, Wisconsin",Condiments,Mixer,4135,3804,3814,1848,0.093,0.7489,198,217379,1958.56,7731.04
EQ-GRE-073,"Green Bay, Wisconsin",Sauces,Pasteurizer,1869,1315,1705,1132,0.0903,0.7924,239,210587,1071.25,46283.23
EQ-GRE-074,"Green Bay, Wisconsin",Condiments,Pasteurizer,1565,1428,1507,1645,0.0914,0.7751,334,459322,1809.68,45020.48
EQ-GRE-075,"Green Bay, Wisconsin",Sauces,Mixer,4005,3681,3494,1462,0.0339,0.7551,334,113500,896.95,45132.2
EQ-GRE-076,"Green Bay, Wisconsin",Condiments,Mixer,3266,2354,2930,733,0.0607,0.8635,474,105544,886.58,24900.21
EQ-GRE-077,"Green Bay, Wisconsin",Condiments,Boiler,3599,2588,3160,2852,0.0868,0.8112,257,195294,1201.09,46989.0
EQ-GRE-078,"Green Bay, Wisconsin",Canned Vegetables,Mixer,4341,3450,4112,2810,0.0722,0.8492,433,241197,1948.26,5053.22
EQ-GRE-079,"Green Bay, Wisconsin",Sauces,Filler,3462,2652,3437,1683,0.0465,0.8406,476,385196,1095.2,25771.4
EQ-GRE-080,"Green Bay, Wisconsin",Condiments,Conveyor,4662,3777,3989,1097,0.0978,0.6573,387,275476,1323.67,48871.39
EQ-GRE-081,"Green Bay, Wisconsin",Sauces,Filler,3066,2774,3014,2914,0.0518,0.7215,281,527253,1140.74,32196.22
EQ-GRE-082,"Green Bay, Wisconsin",Condiments,Pasteurizer,3822,3195,3677,2464,0.0394,0.6983,136,384216,1064.21,34221.72
EQ-GRE-083,"Green Bay, Wisconsin",Canned Vegetables,Boiler,1599,1372,1403,2826,0.0976,0.7826,196,535183,1442.09,38319.21
