employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0000,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,6.9,5.8,No,<1 day,No,3.9,0.6,3.2,20.88,Yes,Fair- some gaps or inconsistencies,3.9,Non-Union
EMP-0001,"Green Bay, Wisconsin",Maintenance Technician,Front-line,3.7,3.8,No,<1 day,No,5.9,2.7,3.9,28.98,No,,2.0,Union
EMP-0002,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,1,4.7,Yes,1-2 days,Yes,7.5,0.4,0.5,19.5,No,,1.9,Union
EMP-0003,"Sioux City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,6.7,6.7,No,<1 day,Yes,2.4,1.4,0.3,29.03,Yes,Fair- some gaps or inconsistencies,3.5,Non-Union
EMP-0004,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,6.0,9.5,No,>2 days,No,28.9,8.7,9.2,19.36,Yes,Fair- some gaps or inconsistencies,3.0,Union
EMP-0005,"Detroit, Michigan",Plant Management,Management,8.1,4.4,Yes,<1 day,Yes,19.0,13.1,8.3,43.22,Yes,Good- adequate for most needs,3.0,Union
EMP-0006,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,2.2,6.9,No,>2 days,Yes,23.8,14.2,11.0,33.46,Yes,Fair- some gaps or inconsistencies,3.6,Union
EMP-0007,"Detroit, Michigan",Maintenance Technician,Front-line,5.0,5.7,Yes,1-2 days,Yes,21.2,12.2,11.6,27.45,No,,4.5,Non-Union
EMP-0008,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,3.1,4.2,No,1-2 days,No,4.1,4.5,3.7,30.47,No,,2.1,Non-Union
EMP-0009,"Detroit, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,8.6,7.7,No,1-2 days,Yes,19.9,10.3,7.0,23.14,No,,1.8,Union
EMP-0010,"Cleveland, Ohio",Plant Management,Management,8.2,5.9,No,<1 day,Yes,20.0,4.0,11.5,46.96,Yes,Fair- some gaps or inconsistencies,4.5,Non-Union
EMP-0011,"Cleveland, Ohio",Demand Planning/Forecasting,Back-office/Support,4.0,5.6,No,1-2 days,No,15.5,11.6,3.0,24.17,No,,3.8,Non-Union
EMP-0012,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,7.1,10,Yes,1-2 days,No,8.6,11.1,7.1,23.52,Yes,Good- adequate for most needs,2.2,Union
EMP-0013,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,7.4,5.0,Yes,<1 day,Yes,25.3,6.8,6.8,31.4,Yes,Good- adequate for most needs,4.3,Union
EMP-0014,"Green Bay, Wisconsin",Demand Planning/Forecasting,Back-office/Support,6.4,3.9,Yes,1-2 days,No,1.6,5.0,2.6,27.09,No,,2.6,Union
EMP-0015,"Cleveland, Ohio",Maintenance Technician,Front-line,3.6,1.4,Yes,>2 days,No,23.4,17.1,10.2,23.02,No,,2.2,Non-Union
EMP-0016,"Sioux City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.6,3.4,Yes,<1 day,Yes,0.2,2.8,0.6,25.53,No,,2.3,Non-Union
EMP-0017,"Green Bay, Wisconsin",Maintenance Technician,Front-line,3.0,3.7,Yes,>2 days,No,2.2,4.7,2.2,25.89,No,,2.9,Union
EMP-0018,"Sioux City, Iowa",Production/Manufacturing Operator,Front-line,3.2,6.3,Yes,1-2 days,Yes,6.6,3.6,0.6,12.16,Yes,Good- adequate for most needs,3.3,Non-Union
EMP-0019,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,5.3,4.4,No,>2 days,No,20.1,17.7,8.9,20.62,No,,2.4,Non-Union
EMP-0020,"Green Bay, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,4.1,5.6,Yes,<1 day,Yes,3.1,1.5,1.8,27.59,No,,4.3,Union
EMP-0021,"Champaign, Illinois",Plant Management,Management,10,7.0,Yes,<1 day,No,3.7,2.9,2.1,44.02,Yes,Excellent- comprehensive and very helpful,2.0,Non-Union
EMP-0022,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,4.4,6.4,Yes,>2 days,Yes,20.8,17.0,7.1,19.99,No,,3.2,Union
EMP-0023,"Cleveland, Ohio",Production/Manufacturing Operator,Front-line,3.3,5.8,Yes,1-2 days,No,14.5,5.2,8.4,19.06,No,,3.8,Non-Union
EMP-0024,"Champaign, Illinois",Plant Management,Management,8.9,6.3,No,>2 days,No,3.1,4.8,2.8,38.35,Yes,Good- adequate for most needs,2.3,Union
EMP-0025,"Sioux City, Iowa",Administrative/Support Staff,Back-office/Support,3.9,7.3,Yes,1-2 days,No,5.2,0.2,2.1,24.07,No,,2.9,Union
EMP-0026,"Sioux City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.7,4.0,Yes,1-2 days,Yes,2.8,4.9,3.5,23.09,Yes,Excellent- comprehensive and very helpful,4.6,Union
EMP-0027,"Sioux City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,3.8,2.1,No,1-2 days,Yes,2.2,3.5,3.2,23.98,No,,3.0,Union
EMP-0028,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,7.7,5.7,No,1-2 days,Yes,20.5,14.2,5.0,28.39,No,,4.5,Union
EMP-0029,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,8.0,3.7,No,>2 days,No,7.2,2.2,2.0,18.15,No,,2.4,Non-Union
EMP-0030,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,4.7,2.8,No,1-2 days,No,21.4,11.7,11.8,19.51,Yes,Good- adequate for most needs,3.2,Union
EMP-0031,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,3.6,7.4,No,>2 days,No,9.2,17.9,3.3,21.81,No,,3.8,Union
EMP-0032,"Cleveland, Ohio",Demand Planning/Forecasting,Back-office/Support,7.9,6.3,Yes,>2 days,Yes,22.5,8.7,10.6,30.79,Yes,Good- adequate for most needs,3.4,Non-Union
EMP-0033,"Sioux City, Iowa",Demand Planning/Forecasting,Back-office/Support,8.5,6.6,Yes,1-2 days,Yes,4.0,2.8,4.0,31.65,Yes,Poor - insufficient or unhelpful,3.8,Non-Union
EMP-0034,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,4.4,5.5,No,1-2 days,No,10.1,14.8,5.9,29.48,Yes,Good- adequate for most needs,2.5,Union
EMP-0035,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,3.0,4.5,No,>2 days,Yes,22.8,5.7,6.7,21.28,Yes,Fair- some gaps or inconsistencies,3.2,Union
EMP-0036,"Green Bay, Wisconsin",Administrative/Support Staff,Back-office/Support,5.9,4.7,Yes,>2 days,Yes,3.7,2.0,3.8,23.05,No,,4.1,Union
EMP-0037,"Champaign, Illinois",Maintenance Technician,Front-line,1.1,4.3,No,>2 days,No,7.2,2.2,3.5,24.49,Yes,Good- adequate for most needs,2.7,Non-Union
EMP-0038,"Sioux City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,4.9,2.9,No,1-2 days,No,0.3,3.5,2.2,26.65,No,,2.2,Non-Union
EMP-0039,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,6.0,4.4,No,1-2 days,No,7.2,4.4,3.4,20.87,Yes,Fair- some gaps or inconsistencies,1.6,Non-Union
EMP-0040,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,4.3,2.6,Yes,1-2 days,No,2.8,2.9,1.6,23.43,No,,3.1,Union
EMP-0041,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,4.8,3.8,No,1-2 days,Yes,5.3,4.3,2.8,21.01,Yes,Good- adequate for most needs,4.6,Non-Union
EMP-0042,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,2.9,6.3,No,1-2 days,Yes,1.8,2.6,2.5,25.03,No,,3.7,Union
EMP-0043,"Champaign, Illinois",Plant Management,Management,7.4,6.3,Yes,<1 day,No,6.1,0.7,3.8,40.28,No,,1.2,Union
EMP-0044,"Cleveland, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,4.5,6.6,No,<1 day,No,26.3,14.2,8.0,22.61,No,,1.4,Non-Union
EMP-0045,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,4.5,6.3,Yes,1-2 days,Yes,19.3,12.2,7.9,20.01,No,,4.4,Non-Union
EMP-0046,"Sioux City, Iowa",Production/Manufacturing Operator,Front-line,1.8,5.4,Yes,>2 days,Yes,2.1,2.6,1.5,17.85,Yes,Good- adequate for most needs,5,Union
EMP-0047,"Green Bay, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,3.2,7.0,Yes,<1 day,No,1.2,0.1,2.1,28.44,Yes,Poor - insufficient or unhelpful,4.6,Non-Union
EMP-0048,"Cleveland, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,6.7,2.8,Yes,>2 days,No,13.4,5.0,7.8,24.57,No,,1.9,Union
EMP-0049,"Sioux City, Iowa",Production/Manufacturing Operator,Front-line,3.9,3.7,Yes,<1 day,No,3.5,2.1,0.7,21.07,No,,1.9,Non-Union
EMP-0050,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,9.5,1.9,No,<1 day,No,6.8,0.8,2.2,22.57,No,,2.9,Non-Union
