equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-CHA-000,"Champaign, Illinois",Condiments,23240.07,19860.92
EQ-CHA-001,"Champaign, Illinois",Condiments,13994.73,27132.12
EQ-CHA-002,"Champaign, Illinois",Condiments,15136.04,13756.55
EQ-CHA-003,"Champaign, Illinois",Condiments,36425.47,2666.56
EQ-CHA-004,"Champaign, Illinois",Sauces,26556.03,11266.11
EQ-CHA-005,"Champaign, Illinois",Canned Vegetables,11997.56,9054.02
EQ-CHA-006,"Champaign, Illinois",Canned Vegetables,12665.3,25039.6
EQ-CHA-007,"Champaign, Illinois",Canned Vegetables,25887.61,29485.11
EQ-CHA-008,"Champaign, Illinois",Canned Vegetables,41015.05,14782.42
EQ-CHA-009,"Champaign, Illinois",Canned Vegetables,53378.71,2268.8
EQ-CHA-010,"Champaign, Illinois",Canned Vegetables,78861.66,13801.9
EQ-CHA-011,"Champaign, Illinois",Canned Vegetables,24681.05,27802.92
EQ-CHA-012,"Champaign, Illinois",Canned Vegetables,24353.07,7493.97
EQ-CHA-013,"Champaign, Illinois",Sauces,50585.84,12142.31
EQ-CHA-014,"Champaign, Illinois",Condiments,31810.87,14650.98
EQ-CHA-015,"Champaign, Illinois",Condiments,50306.42,14671.63
EQ-CHA-016,"Champaign, Illinois",Canned Vegetables,10430.94,4070.56
EQ-CHA-017,"Champaign, Illinois",Condiments,12605.65,8149.4
EQ-CHA-018,"Champaign, Illinois",Sauces,45549.87,29072.25
EQ-CHA-019,"Champaign, Illinois",Canned Vegetables,63689.3,17463.82
EQ-CHA-020,"Champaign, Illinois",Canned Vegetables,30085.57,15016.14
EQ-CHA-021,"Champaign, Illinois",Condiments,15840.81,11678.86
EQ-CHA-022,"Champaign, Illinois",Sauces,26588.15,14309.57
EQ-CHA-023,"Champaign, Illinois",Canned Vegetables,48242.36,16265.38
EQ-CHA-024,"Champaign, Illinois",Sauces,10544.4,4176.05
EQ-CHA-025,"Champaign, Illinois",Condiments,17347.89,2008.2
EQ-CHA-026,"Champaign, Illinois",Sauces,18577.15,27738.44
EQ-CHA-027,"Champaign, Illinois",Condiments,59624.1,23221.16
EQ-CHA-028,"Champaign, Illinois",Sauces,18038.73,10454.57
EQ-CHA-029,"Champaign, Illinois",Sauces,74363.01,14691.56
EQ-CHA-030,"Champaign, Illinois",Condiments,69594.03,18331.26
EQ-CHA-031,"Champaign, Illinois",Condiments,22005.47,20550.06
EQ-CHA-032,"Champaign, Illinois",Canned Vegetables,15493.6,18095.28
EQ-CHA-033,"Champaign, Illinois",Canned Vegetables,20739.16,23476.29
EQ-CHA-034,"Champaign, Illinois",Condiments,55488.96,22484.26
EQ-CHA-035,"Champaign, Illinois",Canned Vegetables,47180.53,2467.18
EQ-CHA-036,"Champaign, Illinois",Canned Vegetables,9325.94,23431.9
EQ-CHA-037,"Champaign, Illinois",Condiments,59762.17,5658.6
EQ-CHA-038,"Champaign, Illinois",Canned Vegetables,32160.01,29438.02
EQ-CHA-039,"Champaign, Illinois",Sauces,80356.16,17711.19
EQ-CHA-040,"Champaign, Illinois",Condiments,84432.04,17414.76
EQ-CHA-041,"Champaign, Illinois",Canned Vegetables,19200.51,20080.97
EQ-CHA-042,"Champaign, Illinois",Sauces,26076.69,18538.53
EQ-CHA-043,"Champaign, Illinois",Sauces,51177.25,27517.89
EQ-CHA-044,"Champaign, Illinois",Canned Vegetables,15146.99,8281.59
EQ-CHA-045,"Champaign, Illinois",Condiments,29138.17,19949.33
EQ-CHA-046,"Champaign, Illinois",Canned Vegetables,28984.32,6405.02
EQ-CHA-047,"Champaign, Illinois",Condiments,26697.45,14352.3
EQ-CHA-048,"Champaign, Illinois",Canned Vegetables,30511.07,4211.21
EQ-GRE-049,"Green Bay, Wisconsin",Canned Vegetables,26660.25,25388.45
EQ-GRE-050,"Green Bay, Wisconsin",Sauces,34416.68,16105.03
EQ-GRE-051,"Green Bay, Wisconsin",Sauces,50364.33,19989.2
EQ-GRE-052,"Green Bay, Wisconsin",Sauces,21559.58,7490.64
EQ-GRE-053,"Green Bay, Wisconsin",Sauces,83328.89,27914.59
EQ-GRE-054,"Green Bay, Wisconsin",Sauces,46563.91,25125.48
EQ-GRE-055,"Green Bay, Wisconsin",Sauces,16710.6,22506.04
EQ-GRE-056,"Green Bay, Wisconsin",Sauces,101359.7,9629.38
EQ-GRE-057,"Green Bay, Wisconsin",Sauces,43668.58,27480.22
EQ-GRE-058,"Green Bay, Wisconsin",Condiments,21599.58,12820.27
EQ-GRE-059,"Green Bay, Wisconsin",Sauces,60989.37,18668.69
EQ-GRE-060,"Green Bay, Wisconsin",Canned Vegetables,32537.6,14758.29
EQ-GRE-061,"Green Bay, Wisconsin",Canned Vegetables,33379.46,12279.33
EQ-GRE-062,"Green Bay, Wisconsin",Condiments,10530.63,12015.89
EQ-GRE-063,"Green Bay, Wisconsin",Sauces,17975.35,19749.92
EQ-GRE-064,"Green Bay, Wisconsin",Sauces,35562.28,14080.74
EQ-GRE-065,"Green Bay, Wisconsin",Canned Vegetables,65006.59,11693.56
EQ-GRE-066,"Green Bay, Wisconsin",Sauces,58548.62,20558.59
EQ-GRE-067,"Green Bay, Wisconsin",Condiments,38314.46,5140.02
EQ-GRE-068,"Green Bay, Wisconsin",Sauces,17067.64,29132.31
EQ-GRE-069,"Green Bay, Wisconsin",Canned Vegetables,47636.06,15799.01
EQ-GRE-070,"Green Bay, Wisconsin",Condiments,58796.28,10228.04
EQ-GRE-071,"Green Bay, Wisconsin",Condiments,23591.93,7270.09
EQ-GRE-072,"Green Bay, Wisconsin",Condiments,39594.73,7127.36
EQ-GRE-073,"Green Bay, Wisconsin",Sauces,20370.9,4508.93
EQ-GRE-074,"Green Bay, Wisconsin",Condiments,75974.04,18953.73
EQ-GRE-075,"Green Bay, Wisconsin",Sauces,3451.15,26668.82
EQ-GRE-076,"Green Bay, Wisconsin",Condiments,5679.89,10839.57
EQ-GRE-077,"Green Bay, Wisconsin",Condiments,20360.3,20927.18
