employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-CHA-000,"Champaign, Illinois",Packaging Operator,19.14,2080,Non-Union,non-production,East North Central
LAB-CHA-001,"Champaign, Illinois",Line Lead,20.81,2080,Union,production,East North Central
LAB-CHA-002,"Champaign, Illinois",Maintenance Tech,16.95,2080,Union,non-production,East North Central
LAB-CHA-003,"Champaign, Illinois",Maintenance Tech,17.93,2080,Non-Union,non-production,East North Central
LAB-CHA-004,"Champaign, Illinois",Production Operator,16.62,2080,Union,non-production,East North Central
LAB-CHA-005,"Champaign, Illinois",Packaging Operator,17.84,2080,Non-Union,non-production,East North Central
LAB-CHA-006,"Champaign, Illinois",Production Supervisor,23.89,2080,Non-Union,production,East North Central
LAB-CHA-007,"Champaign, Illinois",Production Supervisor,19.43,2080,Non-Union,production,East North Central
LAB-CHA-008,"Champaign, Illinois",Line Lead,25.48,2080,Non-Union,production,East North Central
LAB-CHA-009,"Champaign, Illinois",Line Lead,23.29,2080,Union,production,East North Central
LAB-CHA-010,"Champaign, Illinois",Packaging Operator,19.83,2080,Non-Union,non-production,East North Central
LAB-CHA-011,"Champaign, Illinois",Packaging Operator,18.18,2080,Non-Union,non-production,East North Central
LAB-CHA-012,"Champaign, Illinois",Quality Inspector,14.55,2080,Union,non-production,East North Central
LAB-CHA-013,"Champaign, Illinois",Maintenance Tech,16.28,2080,Non-Union,non-production,East North Central
LAB-CHA-014,"Champaign, Illinois",Maintenance Tech,21.11,2080,Non-Union,non-production,East North Central
LAB-CHA-015,"Champaign, Illinois",Line Lead,26.14,2080,Non-Union,production,East North Central
LAB-CHA-016,"Champaign, Illinois",Packaging Operator,17.67,2080,Non-Union,non-production,East North Central
LAB-CHA-017,"Champaign, Illinois",Production Operator,17.64,2080,Union,non-production,East North Central
LAB-CHA-018,"Champaign, Illinois",Maintenance Tech,16.6,2080,Union,non-production,East North Central
LAB-CHA-019,"Champaign, Illinois",Production Supervisor,23.73,2080,Union,production,East North Central
