equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-CHA-000,"Champaign, Illinois",Condiments,15218.1,5784.12
EQ-CHA-001,"Champaign, Illinois",Sauces,32079.16,15960.36
EQ-CHA-002,"Champaign, Illinois",Canned Vegetables,26986.3,8603.49
EQ-CHA-003,"Champaign, Illinois",Canned Vegetables,61037.49,2823.94
EQ-CHA-004,"Champaign, Illinois",Condiments,21591.25,18467.91
EQ-CHA-005,"Champaign, Illinois",Canned Vegetables,9746.35,22934.73
EQ-CHA-006,"Champaign, Illinois",Sauces,73233.13,22518.29
EQ-CHA-007,"Champaign, Illinois",Sauces,36295.79,28369.6
EQ-CHA-008,"Champaign, Illinois",Condiments,31867.58,15854.97
EQ-CHA-009,"Champaign, Illinois",Canned Vegetables,51672.11,18070.51
EQ-CHA-010,"Champaign, Illinois",Condiments,50847.37,8988.88
EQ-CHA-011,"Champaign, Illinois",Sauces,26023.37,7464.41
EQ-CHA-012,"Champaign, Illinois",Condiments,75321.81,28278.53
EQ-CHA-013,"Champaign, Illinois",Sauces,23973.4,16126.29
EQ-CHA-014,"Champaign, Illinois",Sauces,23572.66,14820.41
EQ-CHA-015,"Champaign, Illinois",Condiments,64963.88,7723.65
EQ-CHA-016,"Champaign, Illinois",Canned Vegetables,25872.21,25183.88
EQ-CHA-017,"Champaign, Illinois",Condiments,18462.81,8313.59
EQ-CHA-018,"Champaign, Illinois",Canned Vegetables,23695.32,9052.16
EQ-CHA-019,"Champaign, Illinois",Canned Vegetables,64129.34,26290.36
EQ-CHA-020,"Champaign, Illinois",Condiments,17117.42,22072.88
EQ-CHA-021,"Champaign, Illinois",Canned Vegetables,27152.07,14883.69
EQ-CHA-022,"Champaign, Illinois",Sauces,5655.61,5211.51
EQ-CHA-023,"Champaign, Illinois",Condiments,28494.83,11237.78
EQ-CHA-024,"Champaign, Illinois",Canned Vegetables,40840.98,5343.64
EQ-CHA-025,"Champaign, Illinois",Sauces,22075.43,24234.39
EQ-CHA-026,"Champaign, Illinois",Condiments,32220.63,14098.68
EQ-CHA-027,"Champaign, Illinois",Sauces,16724.08,29566.44
EQ-CHA-028,"Champaign, Illinois",Canned Vegetables,35897.41,15419.29
EQ-CHA-029,"Champaign, Illinois",Sauces,20965.32,2707.77
EQ-CHA-030,"Champaign, Illinois",Canned Vegetables,34719.07,22619.86
EQ-CHA-031,"Champaign, Illinois",Canned Vegetables,46661.93,4768.55
EQ-CHA-032,"Champaign, Illinois",Sauces,26836.03,22146.74
EQ-CHA-033,"Champaign, Illinois",Condiments,9523.81,17601.84
EQ-CHA-034,"Champaign, Illinois",Canned Vegetables,36226.67,11512.82
EQ-CHA-035,"Champaign, Illinois",Condiments,25123.09,4167.16
EQ-CHA-036,"Champaign, Illinois",Canned Vegetables,16056.13,16453.77
EQ-CHA-037,"Champaign, Illinois",Condiments,8108.88,14433.81
EQ-CHA-038,"Champaign, Illinois",Condiments,16011.0,15678.49
EQ-CHA-039,"Champaign, Illinois",Condiments,26029.33,4685.6
EQ-CHA-040,"Champaign, Illinois",Sauces,13279.17,7301.92
EQ-CHA-041,"Champaign, Illinois",Sauces,17333.52,19356.93
EQ-CHA-042,"Champaign, Illinois",Condiments,52231.78,27724.35
EQ-CHA-043,"Champaign, Illinois",Sauces,50839.19,6990.47
EQ-CHA-044,"Champaign, Illinois",Canned Vegetables,20984.6,3712.29
EQ-CHA-045,"Champaign, Illinois",Sauces,9594.23,7314.15
EQ-CHA-046,"Champaign, Illinois",Condiments,13893.4,22663.87
EQ-CHA-047,"Champaign, Illinois",Condiments,20441.32,23657.4
EQ-CHA-048,"Champaign, Illinois",Condiments,30740.58,4937.91
EQ-MIL-049,"Milwaukee, Wisconsin",Canned Vegetables,24770.33,23669.1
EQ-MIL-050,"Milwaukee, Wisconsin",Condiments,19957.41,4173.89
EQ-MIL-051,"Milwaukee, Wisconsin",Sauces,35193.04,21958.09
EQ-MIL-052,"Milwaukee, Wisconsin",Sauces,77278.52,11048.94
EQ-MIL-053,"Milwaukee, Wisconsin",Condiments,82559.4,4583.42
EQ-MIL-054,"Milwaukee, Wisconsin",Condiments,70652.23,13932.77
EQ-MIL-055,"Milwaukee, Wisconsin",Sauces,57216.21,25142.78
EQ-MIL-056,"Milwaukee, Wisconsin",Sauces,52121.47,11992.28
EQ-MIL-057,"Milwaukee, Wisconsin",Condiments,13232.35,17762.25
EQ-MIL-058,"Milwaukee, Wisconsin",Condiments,37312.55,27510.91
EQ-MIL-059,"Milwaukee, Wisconsin",Canned Vegetables,34256.5,5005.24
EQ-MIL-060,"Milwaukee, Wisconsin",Canned Vegetables,64457.42,18712.87
EQ-MIL-061,"Milwaukee, Wisconsin",Sauces,65723.08,10064.41
EQ-MIL-062,"Milwaukee, Wisconsin",Condiments,24495.71,25938.0
EQ-MIL-063,"Milwaukee, Wisconsin",Canned Vegetables,36641.75,21161.55
EQ-MIL-064,"Milwaukee, Wisconsin",Sauces,23609.72,13140.44
EQ-MIL-065,"Milwaukee, Wisconsin",Sauces,79711.12,5834.61
EQ-MIL-066,"Milwaukee, Wisconsin",Condiments,16079.02,7770.82
EQ-MIL-067,"Milwaukee, Wisconsin",Canned Vegetables,50898.74,20979.96
EQ-MIL-068,"Milwaukee, Wisconsin",Canned Vegetables,28254.14,15750.29
EQ-MIL-069,"Milwaukee, Wisconsin",Canned Vegetables,42410.4,13680.8
EQ-MIL-070,"Milwaukee, Wisconsin",Sauces,15406.7,27551.15
EQ-MIL-071,"Milwaukee, Wisconsin",Canned Vegetables,11115.63,23703.21
EQ-MIL-072,"Milwaukee, Wisconsin",Sauces,17127.51,22359.1
EQ-MIL-073,"Milwaukee, Wisconsin",Condiments,58096.58,26743.51
EQ-MIL-074,"Milwaukee, Wisconsin",Canned Vegetables,14567.04,10969.87
EQ-MIL-075,"Milwaukee, Wisconsin",Condiments,90572.61,10502.31
EQ-MIL-076,"Milwaukee, Wisconsin",Condiments,39875.26,3446.11
EQ-MIL-077,"Milwaukee, Wisconsin",Condiments,43495.97,5223.22
