equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-CHA-000,"Champaign, Illinois",Condiments,Filler,1605,1243,1414,2228,0.0884,0.8376,67,162169,1061.55,16147.59
EQ-CHA-001,"Champaign, Illinois",Sauces,Mixer,2987,2707,2783,2814,0.0402,0.7862,400,415589,1920.14,32486.92
EQ-CHA-002,"Champaign, Illinois",Canned Vegetables,Pasteurizer,4799,4275,4716,2461,0.0401,0.7747,72,554697,1213.23,5230.95
EQ-CHA-003,"Champaign, Illinois",Canned Vegetables,Boiler,2011,1411,1897,1584,0.0673,0.7574,196,558812,1622.99,36378.59
EQ-CHA-004,"Champaign, Illinois",Condiments,Conveyor,3288,2562,3156,2627,0.0794,0.7248,445,195055,1394.12,24740.85
EQ-CHA-005,"Champaign, Illinois",Canned Vegetables,Pasteurizer,2960,2367,2740,621,0.0471,0.8449,360,177364,1166.69,7356.58
EQ-CHA-006,"Champaign, Illinois",Sauces,Boiler,2436,2063,2216,2088,0.086,0.8493,238,499855,1703.59,20581.98
EQ-CHA-007,"Champaign, Illinois",Sauces,Filler,2184,1829,1944,1365,0.0515,0.6941,473,514876,1368.82,39359.1
EQ-CHA-008,"Champaign, Illinois",Condiments,Mixer,4868,3648,4372,1383,0.0469,0.6663,148,571678,1188.57,42831.09
EQ-CHA-009,"Champaign, Illinois",Canned Vegetables,Labeler,2883,2807,2463,1842,0.0954,0.8382,464,564528,959.45,24194.17
EQ-CHA-010,"Champaign, Illinois",Condiments,Pasteurizer,3363,3011,3039,1996,0.0905,0.837,362,329660,1704.33,26142.0
EQ-CHA-011,"Champaign, Illinois",Sauces,Boiler,4432,3241,4171,1399,0.0836,0.7772,172,228119,1364.57,17081.36
EQ-CHA-012,"Champaign, Illinois",Condiments,Filler,4680,3799,4263,1774,0.089,0.716,132,459271,1842.73,23428.73
EQ-CHA-013,"Champaign, Illinois",Sauces,Conveyor,3976,2808,3762,2019,0.0877,0.8723,88,249787,1094.36,40588.77
EQ-CHA-014,"Champaign, Illinois",Sauces,Boiler,3326,2732,3222,2748,0.0372,0.7723,155,340306,1862.07,45235.64
EQ-CHA-015,"Champaign, Illinois",Condiments,Mixer,2907,2040,2484,623,0.0881,0.8546,488,441259,1671.1,19783.93
EQ-CHA-016,"Champaign, Illinois",Canned Vegetables,Boiler,1684,1191,1613,626,0.0893,0.8079,80,349101,829.91,28123.93
EQ-CHA-017,"Champaign, Illinois",Condiments,Filler,4965,4313,4364,2876,0.0917,0.7218,271,248570,809.99,30845.84
EQ-CHA-018,"Champaign, Illinois",Canned Vegetables,Labeler,1969,1688,1674,1257,0.0712,0.8283,145,231677,1436.48,39673.02
EQ-CHA-019,"Champaign, Illinois",Canned Vegetables,Sealer,1744,1414,1585,1685,0.0816,0.757,322,484059,1623.56,9719.73
EQ-CHA-020,"Champaign, Illinois",Condiments,Sealer,2856,2623,2639,2469,0.0394,0.7097,436,236977,1833.31,40138.1
EQ-CHA-021,"Champaign, Illinois",Canned Vegetables,Sealer,4800,4109,4291,1751,0.09,0.71,424,232069,1300.0,26821.76
EQ-CHA-022,"Champaign, Illinois",Sauces,Labeler,4189,3733,3605,771,0.0331,0.7847,290,206348,828.04,40918.51
EQ-CHA-023,"Champaign, Illinois",Condiments,Filler,1808,1311,1638,1482,0.0834,0.7887,205,257553,1326.58,26873.98
EQ-CHA-024,"Champaign, Illinois",Canned Vegetables,Filler,1944,1681,1938,1241,0.0593,0.6371,70,457626,1504.98,47007.61
EQ-CHA-025,"Champaign, Illinois",Sauces,Mixer,1994,1599,1808,2483,0.0541,0.7593,394,444449,918.1,40849.7
EQ-CHA-026,"Champaign, Illinois",Condiments,Sealer,3548,3302,3082,962,0.0792,0.8429,180,322983,1259.59,37552.22
EQ-CHA-027,"Champaign, Illinois",Sauces,Mixer,4364,3101,3825,2684,0.0302,0.8885,284,552639,1002.06,16925.86
EQ-CHA-028,"Champaign, Illinois",Canned Vegetables,Sealer,4504,3998,4167,2145,0.048,0.8155,229,375288,1992.77,34939.28
EQ-CHA-029,"Champaign, Illinois",Sauces,Filler,3751,3139,3594,1584,0.0565,0.6904,475,446612,830.85,22052.4
EQ-CHA-030,"Champaign, Illinois",Canned Vegetables,Filler,3187,2786,2771,715,0.0654,0.7559,362,278764,1904.38,45745.06
EQ-CHA-031,"Champaign, Illinois",Canned Vegetables,Conveyor,3507,2872,3414,2719,0.0597,0.8835,83,541429,1443.6,40041.43
EQ-CHA-032,"Champaign, Illinois",Sauces,Labeler,3706,3249,3670,2758,0.0401,0.8286,396,456845,1464.89,16074.4
EQ-CHA-033,"Champaign, Illinois",Condiments,Labeler,3730,3195,3694,2230,0.0433,0.8229,317,120362,1827.4,27472.47
EQ-CHA-034,"Champaign, Illinois",Canned Vegetables,Mixer,4845,4222,4816,2609,0.0847,0.7401,251,214334,1995.51,9794.5
EQ-CHA-035,"Champaign, Illinois",Condiments,Pasteurizer,1516,1269,1496,1031,0.073,0.847,201,276465,1244.83,8718.0
EQ-CHA-036,"Champaign, Illinois",Canned Vegetables,Mixer,4594,3997,3951,935,0.0602,0.827,493,307252,868.06,48669.74
EQ-CHA-037,"Champaign, Illinois",Condiments,Pasteurizer,4337,3694,3779,1071,0.0369,0.7388,346,201949,1088.16,21785.72
EQ-CHA-038,"Champaign, Illinois",Condiments,Mixer,3992,3232,3641,1232,0.0304,0.7912,495,567865,927.47,20700.78
EQ-CHA-039,"Champaign, Illinois",Condiments,Filler,2028,1735,1946,2392,0.0985,0.8572,265,223226,1183.81,40686.54
EQ-CHA-040,"Champaign, Illinois",Sauces,Pasteurizer,3880,3192,3775,2579,0.0549,0.7577,88,203253,1190.04,46440.37
EQ-CHA-041,"Champaign, Illinois",Sauces,Boiler,1993,1604,1757,591,0.0322,0.7711,396,595968,903.25,27021.01
EQ-CHA-042,"Champaign, Illinois",Condiments,Conveyor,4473,3286,4060,633,0.0962,0.6621,96,463169,1172.25,7114.15
EQ-CHA-043,"Champaign, Illinois",Sauces,Filler,4032,3700,3577,2163,0.0702,0.8905,467,396464,1826.66,12093.68
EQ-CHA-044,"Champaign, Illinois",Canned Vegetables,Pasteurizer,3197,2758,3166,744,0.0881,0.8084,431,277916,857.06,9990.01
EQ-CHA-045,"Champaign, Illinois",Sauces,Labeler,1908,1783,1908,1925,0.05,0.813,64,119558,1604.95,15819.99
EQ-CHA-046,"Champaign, Illinois",Condiments,Mixer,4545,4395,4459,2315,0.0689,0.7622,409,165755,1216.53,14812.27
EQ-CHA-047,"Champaign, Illinois",Condiments,Conveyor,3416,2452,3188,679,0.0503,0.7805,350,239011,1700.29,12805.41
EQ-CHA-048,"Champaign, Illinois",Condiments,Conveyor,4415,3450,4244,1237,0.0815,0.716,450,268635,1404.08,10267.4
EQ-MIL-049,"Milwaukee, Wisconsin",Canned Vegetables,Labeler,4815,4530,4598,1593,0.0446,0.7208,341,500887,1108.81,47211.91
EQ-MIL-050,"Milwaukee, Wisconsin",Condiments,Sealer,3148,2970,2890,1947,0.057,0.8001,252,242437,1444.21,37387.97
EQ-MIL-051,"Milwaukee, Wisconsin",Sauces,Pasteurizer,1799,1291,1708,1477,0.0696,0.7188,411,512494,986.64,7318.64
EQ-MIL-052,"Milwaukee, Wisconsin",Sauces,Pasteurizer,4251,3693,3810,728,0.0787,0.7242,54,586694,1673.68,8553.03
EQ-MIL-053,"Milwaukee, Wisconsin",Condiments,Boiler,4934,4386,4916,2932,0.092,0.8191,464,543267,1651.83,38578.15
EQ-MIL-054,"Milwaukee, Wisconsin",Condiments,Sealer,4918,3804,4821,984,0.0768,0.7821,343,485893,1893.32,17339.31
EQ-MIL-055,"Milwaukee, Wisconsin",Sauces,Conveyor,2896,2207,2582,2838,0.0945,0.7568,60,348115,1739.26,40717.49
EQ-MIL-056,"Milwaukee, Wisconsin",Sauces,Labeler,2906,2455,2790,1234,0.0764,0.7089,71,478575,1425.52,23546.6
EQ-MIL-057,"Milwaukee, Wisconsin",Condiments,Pasteurizer,3183,2708,2870,589,0.072,0.8048,210,141730,1296.71,15372.93
EQ-MIL-058,"Milwaukee, Wisconsin",Condiments,Filler,4091,2874,3622,2713,0.0717,0.8475,332,276390,1882.84,15464.92
EQ-MIL-059,"Milwaukee, Wisconsin",Canned Vegetables,Labeler,3178,2385,3134,543,0.073,0.808,128,354204,1324.85,7390.09
EQ-MIL-060,"Milwaukee, Wisconsin",Canned Vegetables,Labeler,1787,1499,1563,2453,0.084,0.7906,297,508179,1510.0,20351.02
EQ-MIL-061,"Milwaukee, Wisconsin",Sauces,Conveyor,4827,4127,4737,2879,0.0801,0.8869,182,523313,1567.92,39478.33
EQ-MIL-062,"Milwaukee, Wisconsin",Condiments,Labeler,2814,2364,2476,2386,0.0902,0.7874,216,208843,1300.36,42471.04
EQ-MIL-063,"Milwaukee, Wisconsin",Canned Vegetables,Conveyor,4463,3306,4085,1660,0.0676,0.8505,81,384623,1409.27,47162.95
EQ-MIL-064,"Milwaukee, Wisconsin",Sauces,Labeler,2814,2206,2632,1940,0.0822,0.8506,243,174645,1644.61,42645.5
EQ-MIL-065,"Milwaukee, Wisconsin",Sauces,Pasteurizer,2243,2009,1979,2739,0.0782,0.7144,273,547679,1861.17,36123.29
EQ-MIL-066,"Milwaukee, Wisconsin",Condiments,Mixer,3965,3826,3440,2093,0.0377,0.8202,242,326922,1304.59,30596.07
EQ-MIL-067,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,3071,2261,2828,2777,0.0855,0.8197,459,364258,1634.3,31428.02
