equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-ROC-000,"Rockford, Illinois",Condiments,21024.79,23123.26
EQ-ROC-001,"Rockford, Illinois",Sauces,21855.14,14305.51
EQ-ROC-002,"Rockford, Illinois",Canned Vegetables,4805.6,8715.2
EQ-ROC-003,"Rockford, Illinois",Sauces,55232.46,29352.51
EQ-ROC-004,"Rockford, Illinois",Canned Vegetables,18258.0,3691.79
EQ-ROC-005,"Rockford, Illinois",Canned Vegetables,18932.41,20085.39
EQ-ROC-006,"Rockford, Illinois",Canned Vegetables,44459.75,28353.28
EQ-ROC-007,"Rockford, Illinois",Canned Vegetables,30279.7,10235.11
EQ-ROC-008,"Rockford, Illinois",Canned Vegetables,15593.62,29312.81
EQ-ROC-009,"Rockford, Illinois",Sauces,24302.02,25793.16
EQ-ROC-010,"Rockford, Illinois",Condiments,18444.73,22523.74
EQ-ROC-011,"Rockford, Illinois",Canned Vegetables,5886.25,9134.88
EQ-ROC-012,"Rockford, Illinois",Canned Vegetables,14787.53,3856.63
EQ-ROC-013,"Rockford, Illinois",Canned Vegetables,9314.61,10503.66
EQ-ROC-014,"Rockford, Illinois",Condiments,59173.06,6196.46
EQ-ROC-015,"Rockford, Illinois",Canned Vegetables,47432.6,18720.25
EQ-ROC-016,"Rockford, Illinois",Canned Vegetables,13462.84,17658.16
EQ-ROC-017,"Rockford, Illinois",Sauces,21680.49,13909.91
EQ-ROC-018,"Rockford, Illinois",Canned Vegetables,47213.05,21566.09
EQ-ROC-019,"Rockford, Illinois",Condiments,6919.66,27735.91
EQ-ROC-020,"Rockford, Illinois",Condiments,20093.22,16895.28
EQ-ROC-021,"Rockford, Illinois",Condiments,41210.1,24699.19
EQ-ROC-022,"Rockford, Illinois",Condiments,29182.82,16887.3
EQ-ROC-023,"Rockford, Illinois",Canned Vegetables,11730.22,21580.09
EQ-ROC-024,"Rockford, Illinois",Condiments,37050.27,26656.56
EQ-ROC-025,"Rockford, Illinois",Condiments,69788.86,24597.74
EQ-ROC-026,"Rockford, Illinois",Condiments,61749.47,28531.64
EQ-ROC-027,"Rockford, Illinois",Sauces,44220.68,22801.56
EQ-ROC-028,"Rockford, Illinois",Sauces,26332.49,4871.35
EQ-ROC-029,"Rockford, Illinois",Canned Vegetables,18869.07,12154.39
EQ-ROC-030,"Rockford, Illinois",Sauces,71487.51,19236.07
EQ-ROC-031,"Rockford, Illinois",Sauces,25153.49,14823.89
EQ-ROC-032,"Rockford, Illinois",Canned Vegetables,31917.17,20862.26
EQ-ROC-033,"Rockford, Illinois",Sauces,46767.95,8462.51
EQ-ROC-034,"Rockford, Illinois",Sauces,48562.55,6397.7
EQ-ROC-035,"Rockford, Illinois",Canned Vegetables,73705.43,2752.99
EQ-ROC-036,"Rockford, Illinois",Condiments,36910.1,11547.9
EQ-ROC-037,"Rockford, Illinois",Condiments,9902.83,28597.25
EQ-ROC-038,"Rockford, Illinois",Condiments,10389.48,6861.43
EQ-ROC-039,"Rockford, Illinois",Sauces,28354.3,16239.22
EQ-ROC-040,"Rockford, Illinois",Canned Vegetables,7969.73,4967.99
EQ-ROC-041,"Rockford, Illinois",Canned Vegetables,41366.41,15349.98
EQ-ROC-042,"Rockford, Illinois",Sauces,58647.99,8701.71
EQ-ROC-043,"Rockford, Illinois",Canned Vegetables,18278.76,13030.7
EQ-ROC-044,"Rockford, Illinois",Canned Vegetables,20914.33,16376.65
EQ-MIL-045,"Milwaukee, Wisconsin",Canned Vegetables,38724.53,20140.29
EQ-MIL-046,"Milwaukee, Wisconsin",Condiments,38579.38,6212.47
EQ-MIL-047,"Milwaukee, Wisconsin",Sauces,6506.92,19580.86
EQ-MIL-048,"Milwaukee, Wisconsin",Condiments,86956.53,26791.64
EQ-MIL-049,"Milwaukee, Wisconsin",Condiments,49410.95,3279.24
EQ-MIL-050,"Milwaukee, Wisconsin",Canned Vegetables,26643.65,12492.29
EQ-MIL-051,"Milwaukee, Wisconsin",Canned Vegetables,59380.38,8977.24
EQ-MIL-052,"Milwaukee, Wisconsin",Condiments,74106.5,3127.68
EQ-MIL-053,"Milwaukee, Wisconsin",Condiments,42302.0,11242.23
EQ-MIL-054,"Milwaukee, Wisconsin",Condiments,43241.55,21631.33
EQ-MIL-055,"Milwaukee, Wisconsin",Sauces,20451.03,25727.64
EQ-MIL-056,"Milwaukee, Wisconsin",Condiments,22002.8,10055.56
EQ-MIL-057,"Milwaukee, Wisconsin",Sauces,60604.45,22221.23
EQ-MIL-058,"Milwaukee, Wisconsin",Sauces,65016.29,23578.27
EQ-MIL-059,"Milwaukee, Wisconsin",Condiments,23588.76,17443.54
EQ-MIL-060,"Milwaukee, Wisconsin",Condiments,28545.47,24571.4
EQ-MIL-061,"Milwaukee, Wisconsin",Sauces,23156.15,8497.98
EQ-MIL-062,"Milwaukee, Wisconsin",Condiments,7915.04,22534.14
