employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0000,"Lansing, Michigan",Administrative/Support Staff,Back-office/Support,10,7.5,Yes,<1 day,Yes,15.9,10.9,6.1,20.1,No,,2.4,Non-Union
EMP-0001,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,4.8,4.7,Yes,1-2 days,Yes,1.1,1.8,1.2,33.36,No,,1,Union
EMP-0002,"Milwaukee, Wisconsin",Quality Control/Quality Assurance,Front-line,1.7,4.7,Yes,1-2 days,Yes,1.3,3.9,2.0,25.61,No,,4.2,Union
EMP-0003,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,2.7,6.8,No,1-2 days,No,4.5,0.0,0.9,32.68,No,,3.7,Non-Union
EMP-0004,"Rockford, Illinois",Maintenance Technician,Front-line,1.3,8.0,Yes,<1 day,No,3.8,0.2,0.5,25.57,Yes,Excellent- comprehensive and very helpful,2.3,Union
EMP-0005,"Rockford, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,9.3,8.2,No,>2 days,No,1.4,4.9,2.8,29.06,No,,1.5,Union
EMP-0006,"Lansing, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,3.9,7.3,Yes,1-2 days,Yes,27.9,14.0,6.7,32.11,Yes,Excellent- comprehensive and very helpful,4.5,Union
EMP-0007,"Lansing, Michigan",Administrative/Support Staff,Back-office/Support,4.4,8.1,No,>2 days,Yes,29.1,7.1,10.9,22.23,No,,2.0,Union
EMP-0008,"Des Moines, Iowa",Plant Management,Management,8.9,4.8,No,>2 days,Yes,6.3,3.2,2.1,43.07,No,,4.4,Non-Union
EMP-0009,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,9.2,4.6,Yes,1-2 days,No,26.7,6.4,11.3,20.31,No,,2.9,Non-Union
EMP-0010,"Milwaukee, Wisconsin",Maintenance Technician,Front-line,5.2,2.4,Yes,<1 day,Yes,1.8,4.9,2.1,27.09,Yes,Fair- some gaps or inconsistencies,4.7,Non-Union
EMP-0011,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.3,4.7,No,<1 day,No,7.7,3.0,0.5,27.62,Yes,Fair- some gaps or inconsistencies,2.9,Union
EMP-0012,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,4.0,6.2,No,>2 days,No,1.0,4.9,1.7,26.13,Yes,Poor - insufficient or unhelpful,1.1,Union
EMP-0013,"Des Moines, Iowa",Plant Management,Management,8.2,7.6,Yes,1-2 days,No,6.2,4.5,2.4,43.84,No,,4.0,Union
EMP-0014,"Lansing, Michigan",Maintenance Technician,Front-line,5.3,7.7,Yes,>2 days,No,28.4,11.8,4.3,26.28,Yes,Good- adequate for most needs,3.4,Non-Union
EMP-0015,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,5.7,7.1,No,1-2 days,No,11.4,9.9,4.1,18.85,Yes,Good- adequate for most needs,3.0,Non-Union
EMP-0016,"Rockford, Illinois",Demand Planning/Forecasting,Back-office/Support,6.2,5.1,Yes,<1 day,No,2.8,4.6,1.1,29.7,Yes,Fair- some gaps or inconsistencies,2.3,Union
EMP-0017,"Lansing, Michigan",Plant Management,Management,3.6,6.3,Yes,<1 day,Yes,19.7,7.7,10.7,38.56,Yes,Good- adequate for most needs,2.5,Union
EMP-0018,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,5.9,4.6,Yes,1-2 days,No,6.6,0.8,3.8,26.58,Yes,Good- adequate for most needs,3.4,Union
EMP-0019,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,3.3,5.7,No,>2 days,No,1.2,0.4,2.2,26.84,Yes,Good- adequate for most needs,3.1,Non-Union
EMP-0020,"Milwaukee, Wisconsin",Production/Manufacturing Operator,Front-line,6.3,1.7,No,>2 days,No,0.9,2.6,3.9,25.49,Yes,Poor - insufficient or unhelpful,2.4,Non-Union
EMP-0021,"Lansing, Michigan",Demand Planning/Forecasting,Back-office/Support,4.8,4.0,No,>2 days,No,13.6,10.8,9.7,29.54,No,,4.3,Union
EMP-0022,"Rockford, Illinois",Demand Planning/Forecasting,Back-office/Support,1,4.9,Yes,1-2 days,Yes,2.5,1.7,3.3,29.89,Yes,Excellent- comprehensive and very helpful,3.7,Union
EMP-0023,"Milwaukee, Wisconsin",Production/Manufacturing Operator,Front-line,1,8.8,No,>2 days,No,3.6,2.4,0.5,24.02,No,,3.4,Union
EMP-0024,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,3.6,5.3,No,<1 day,Yes,29.4,16.9,8.0,24.11,No,,3.1,Union
EMP-0025,"Des Moines, Iowa",Maintenance Technician,Front-line,4.4,4.4,No,1-2 days,Yes,3.5,1.0,0.2,27.96,Yes,Good- adequate for most needs,2.9,Union
EMP-0026,"Rockford, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,8.5,5.5,No,>2 days,No,2.0,2.7,0.3,34.03,Yes,Fair- some gaps or inconsistencies,3.5,Union
EMP-0027,"Milwaukee, Wisconsin",Maintenance Technician,Front-line,2.2,7.8,Yes,>2 days,Yes,0.8,1.4,0.0,25.63,Yes,Good- adequate for most needs,3.5,Union
EMP-0028,"Milwaukee, Wisconsin",Demand Planning/Forecasting,Back-office/Support,6.1,3.1,Yes,>2 days,No,7.6,3.6,3.1,31.01,Yes,Good- adequate for most needs,2.7,Non-Union
EMP-0029,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,7.1,4.4,No,>2 days,No,26.8,5.3,10.3,24.33,Yes,Good- adequate for most needs,2.6,Union
EMP-0030,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,4.9,7.5,Yes,<1 day,Yes,6.7,0.2,2.5,17.58,Yes,Fair- some gaps or inconsistencies,3.2,Non-Union
EMP-0031,"Rockford, Illinois",Maintenance Technician,Front-line,2.8,7.8,No,<1 day,Yes,1.9,0.1,3.7,20.3,No,,2.9,Union
EMP-0032,"Lansing, Michigan",Quality Control/Quality Assurance,Front-line,3.2,10,Yes,>2 days,No,8.9,8.2,3.9,23.02,No,,2.6,Union
EMP-0033,"Lansing, Michigan",Demand Planning/Forecasting,Back-office/Support,3.7,5.8,No,>2 days,No,29.3,7.3,4.2,33.18,No,,3.0,Non-Union
EMP-0034,"Lansing, Michigan",Demand Planning/Forecasting,Back-office/Support,6.4,9.5,Yes,<1 day,No,21.7,10.4,11.2,28.52,No,,1.6,Non-Union
EMP-0035,"Cincinnati, Ohio",Plant Management,Management,8.5,8.4,Yes,1-2 days,No,10.1,7.6,8.7,39.01,Yes,Fair- some gaps or inconsistencies,3.6,Union
EMP-0036,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,6.3,3.3,Yes,>2 days,No,21.2,4.4,4.1,19.84,No,,3.5,Union
EMP-0037,"Cincinnati, Ohio",Maintenance Technician,Front-line,4.3,4.3,Yes,<1 day,No,10.5,16.4,9.0,27.39,No,,1.9,Non-Union
EMP-0038,"Des Moines, Iowa",Plant Management,Management,10,7.5,Yes,>2 days,No,1.8,0.5,1.1,45.38,Yes,Poor - insufficient or unhelpful,1.9,Non-Union
EMP-0039,"Milwaukee, Wisconsin",Plant Management,Management,10,7.0,Yes,<1 day,No,2.7,0.1,0.6,43.97,Yes,Good- adequate for most needs,3.9,Non-Union
EMP-0040,"Des Moines, Iowa",Production/Manufacturing Operator,Front-line,3.4,2.2,Yes,1-2 days,No,5.8,5.0,0.4,19.62,No,,3.1,Union
EMP-0041,"Lansing, Michigan",Maintenance Technician,Front-line,3.7,8.1,No,1-2 days,Yes,26.8,5.9,4.8,30.22,No,,2.9,Union
EMP-0042,"Rockford, Illinois",Demand Planning/Forecasting,Back-office/Support,6.0,8.2,Yes,<1 day,Yes,3.3,2.8,2.1,35.43,No,,2.1,Non-Union
EMP-0043,"Milwaukee, Wisconsin",Quality Control/Quality Assurance,Front-line,1,5.6,Yes,>2 days,Yes,1.4,1.7,0.1,20.02,No,,4.2,Non-Union
EMP-0044,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,7.8,6.7,No,>2 days,No,2.4,0.0,3.7,21.91,Yes,Fair- some gaps or inconsistencies,2.0,Union
EMP-0045,"Lansing, Michigan",Demand Planning/Forecasting,Back-office/Support,9.1,5.6,Yes,<1 day,No,23.1,15.0,6.2,28.95,Yes,Fair- some gaps or inconsistencies,2.9,Union
EMP-0046,"Rockford, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,4.1,5.7,Yes,1-2 days,No,4.8,4.5,1.4,26.79,No,,1.1,Union
EMP-0047,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,7.9,2.9,No,<1 day,Yes,3.7,3.4,3.9,33.64,Yes,Poor - insufficient or unhelpful,3.3,Non-Union
EMP-0048,"Milwaukee, Wisconsin",Quality Control/Quality Assurance,Front-line,3.3,4.9,Yes,<1 day,No,6.2,2.1,2.0,21.59,No,,4.3,Non-Union
EMP-0049,"Milwaukee, Wisconsin",Maintenance Technician,Front-line,2.9,3.9,Yes,1-2 days,No,0.7,4.3,0.4,29.04,No,,4.6,Non-Union
EMP-0050,"Cincinnati, Ohio",Maintenance Technician,Front-line,1,4.8,No,1-2 days,Yes,25.0,17.3,11.9,26.69,Yes,Good- adequate for most needs,1.5,Union
EMP-0051,"Milwaukee, Wisconsin",Administrative/Support Staff,Back-office/Support,5.6,4.7,No,<1 day,Yes,2.3,3.7,1.4,23.05,No,,3.5,Union
EMP-0052,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.6,1,Yes,1-2 days,Yes,3.6,4.7,1.2,27.03,Yes,Excellent- comprehensive and very helpful,3.6,Non-Union
EMP-0053,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,4.5,2.7,Yes,1-2 days,No,14.0,10.4,5.4,20.21,No,,4.4,Non-Union
EMP-0054,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,9.4,7.8,Yes,>2 days,Yes,16.9,17.0,10.4,26.53,No,,2.5,Non-Union
EMP-0055,"Milwaukee, Wisconsin",Quality Control/Quality Assurance,Front-line,5.9,5.9,No,>2 days,Yes,2.9,2.5,1.8,23.17,Yes,Fair- some gaps or inconsistencies,3.1,Union
EMP-0056,"Lansing, Michigan",Maintenance Technician,Front-line,1,4.0,No,>2 days,No,14.3,7.3,9.2,27.07,Yes,Fair- some gaps or inconsistencies,2.6,Union
EMP-0057,"Milwaukee, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.6,6.3,Yes,>2 days,Yes,5.0,2.3,2.1,29.52,Yes,Fair- some gaps or inconsistencies,4.8,Non-Union
EMP-0058,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,6.3,2.8,No,1-2 days,Yes,3.9,1.4,1.5,31.07,No,,3.4,Non-Union
