equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-SPR-000,"Springfield, Illinois",Sauces,40878.05,19875.03
EQ-SPR-001,"Springfield, Illinois",Condiments,25159.4,5285.11
EQ-SPR-002,"Springfield, Illinois",Sauces,31164.04,13848.72
EQ-SPR-003,"Springfield, Illinois",Sauces,30363.03,18544.23
EQ-SPR-004,"Springfield, Illinois",Canned Vegetables,24529.94,12312.41
EQ-SPR-005,"Springfield, Illinois",Canned Vegetables,57907.68,17671.72
EQ-SPR-006,"Springfield, Illinois",Sauces,5465.1,5191.72
EQ-SPR-007,"Springfield, Illinois",Sauces,29914.92,27356.4
EQ-SPR-008,"Springfield, Illinois",Canned Vegetables,47793.46,19582.74
EQ-SPR-009,"Springfield, Illinois",Sauces,27115.47,4278.27
EQ-SPR-010,"Springfield, Illinois",Sauces,18088.88,29272.67
EQ-SPR-011,"Springfield, Illinois",Sauces,15614.76,14559.88
EQ-SPR-012,"Springfield, Illinois",Condiments,26414.23,6447.72
EQ-SPR-013,"Springfield, Illinois",Sauces,9696.88,12096.57
EQ-SPR-014,"Springfield, Illinois",Condiments,56592.49,28117.6
EQ-SPR-015,"Springfield, Illinois",Condiments,18632.42,2051.95
EQ-SPR-016,"Springfield, Illinois",Sauces,19360.46,26427.68
EQ-SPR-017,"Springfield, Illinois",Condiments,9005.81,16704.99
EQ-SPR-018,"Springfield, Illinois",Canned Vegetables,4743.3,10426.65
EQ-SPR-019,"Springfield, Illinois",Sauces,19072.12,3684.1
EQ-SPR-020,"Springfield, Illinois",Sauces,29314.34,5080.51
EQ-SPR-021,"Springfield, Illinois",Canned Vegetables,5640.22,9620.89
EQ-SPR-022,"Springfield, Illinois",Condiments,14112.96,23461.51
EQ-SPR-023,"Springfield, Illinois",Condiments,9985.69,4670.52
EQ-SPR-024,"Springfield, Illinois",Condiments,45061.88,14118.26
EQ-SPR-025,"Springfield, Illinois",Sauces,40668.97,11805.61
EQ-SPR-026,"Springfield, Illinois",Condiments,23215.61,22632.4
EQ-SPR-027,"Springfield, Illinois",Condiments,13511.83,28774.61
