equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-CHA-000,"Champaign, Illinois",Canned Vegetables,39339.2,7755.59
EQ-CHA-001,"Champaign, Illinois",Canned Vegetables,16670.94,3981.48
EQ-CHA-002,"Champaign, Illinois",Condiments,27763.49,18546.72
EQ-CHA-003,"Champaign, Illinois",Canned Vegetables,30017.8,14315.67
EQ-CHA-004,"Champaign, Illinois",Condiments,36681.88,17709.32
EQ-CHA-005,"Champaign, Illinois",Sauces,29086.16,23325.78
EQ-CHA-006,"Champaign, Illinois",Sauces,17812.5,25419.15
EQ-CHA-007,"Champaign, Illinois",Condiments,15478.39,13309.29
EQ-CHA-008,"Champaign, Illinois",Canned Vegetables,20668.39,24011.84
EQ-CHA-009,"Champaign, Illinois",Canned Vegetables,13672.17,22097.99
EQ-CHA-010,"Champaign, Illinois",Condiments,24186.29,22654.87
EQ-CHA-011,"Champaign, Illinois",Condiments,15389.33,14615.79
EQ-CHA-012,"Champaign, Illinois",Condiments,23770.4,7013.96
EQ-CHA-013,"Champaign, Illinois",Sauces,36167.36,14266.51
EQ-CHA-014,"Champaign, Illinois",Canned Vegetables,70856.78,3703.25
EQ-CHA-015,"Champaign, Illinois",Sauces,11226.1,21420.41
EQ-CHA-016,"Champaign, Illinois",Sauces,15984.91,17340.41
EQ-CHA-017,"Champaign, Illinois",Canned Vegetables,25782.78,11876.11
EQ-CHA-018,"Champaign, Illinois",Sauces,24367.86,29346.29
EQ-CHA-019,"Champaign, Illinois",Canned Vegetables,52736.79,10122.76
EQ-CHA-020,"Champaign, Illinois",Sauces,40604.78,3613.48
EQ-CHA-021,"Champaign, Illinois",Sauces,16030.09,17654.2
EQ-CHA-022,"Champaign, Illinois",Canned Vegetables,7692.77,17429.84
EQ-CHA-023,"Champaign, Illinois",Sauces,10282.94,19019.64
EQ-CHA-024,"Champaign, Illinois",Condiments,45659.11,27146.09
EQ-CHA-025,"Champaign, Illinois",Sauces,22654.72,24942.5
EQ-CHA-026,"Champaign, Illinois",Sauces,14778.59,27779.49
EQ-CHA-027,"Champaign, Illinois",Condiments,17707.89,6459.93
EQ-CHA-028,"Champaign, Illinois",Condiments,24027.93,14680.91
EQ-CHA-029,"Champaign, Illinois",Canned Vegetables,12178.13,22998.36
EQ-CHA-030,"Champaign, Illinois",Sauces,29856.28,28407.37
EQ-CHA-031,"Champaign, Illinois",Sauces,26506.75,11828.5
EQ-CHA-032,"Champaign, Illinois",Condiments,64547.77,10407.67
EQ-CHA-033,"Champaign, Illinois",Sauces,18001.66,14998.86
EQ-CHA-034,"Champaign, Illinois",Sauces,24792.48,10137.15
EQ-CHA-035,"Champaign, Illinois",Condiments,46466.64,11339.91
EQ-CHA-036,"Champaign, Illinois",Sauces,34076.21,4162.61
EQ-CHA-037,"Champaign, Illinois",Sauces,17052.32,25405.61
EQ-CHA-038,"Champaign, Illinois",Condiments,76866.82,26168.89
EQ-CHA-039,"Champaign, Illinois",Sauces,34196.36,24445.38
EQ-CHA-040,"Champaign, Illinois",Sauces,44023.94,19402.56
EQ-CHA-041,"Champaign, Illinois",Condiments,14208.71,14903.65
EQ-CHA-042,"Champaign, Illinois",Canned Vegetables,46276.9,29890.93
EQ-CHA-043,"Champaign, Illinois",Sauces,23656.45,21406.81
EQ-CHA-044,"Champaign, Illinois",Canned Vegetables,10630.8,2281.85
EQ-CHA-045,"Champaign, Illinois",Canned Vegetables,43917.14,24539.21
EQ-CHA-046,"Champaign, Illinois",Condiments,13193.1,9789.23
EQ-CHA-047,"Champaign, Illinois",Canned Vegetables,5880.86,21686.71
EQ-CHA-048,"Champaign, Illinois",Condiments,32979.94,7166.64
EQ-CHA-049,"Champaign, Illinois",Condiments,35892.06,14558.94
EQ-MAD-050,"Madison, Wisconsin",Sauces,80055.69,9404.7
EQ-MAD-051,"Madison, Wisconsin",Condiments,10744.13,27262.14
EQ-MAD-052,"Madison, Wisconsin",Sauces,36135.85,16096.36
EQ-MAD-053,"Madison, Wisconsin",Condiments,100001.42,28198.89
EQ-MAD-054,"Madison, Wisconsin",Condiments,70209.65,29413.1
EQ-MAD-055,"Madison, Wisconsin",Condiments,30977.92,20851.14
EQ-MAD-056,"Madison, Wisconsin",Canned Vegetables,53051.51,7102.67
EQ-MAD-057,"Madison, Wisconsin",Sauces,12951.37,17240.6
EQ-MAD-058,"Madison, Wisconsin",Sauces,14704.53,18582.38
EQ-MAD-059,"Madison, Wisconsin",Sauces,65625.31,26038.06
EQ-MAD-060,"Madison, Wisconsin",Sauces,22790.17,12250.79
EQ-MAD-061,"Madison, Wisconsin",Canned Vegetables,61724.08,16578.52
EQ-MAD-062,"Madison, Wisconsin",Sauces,58312.42,27498.37
EQ-MAD-063,"Madison, Wisconsin",Condiments,96788.33,22067.25
EQ-MAD-064,"Madison, Wisconsin",Sauces,22242.93,26514.3
EQ-MAD-065,"Madison, Wisconsin",Condiments,32241.19,9010.61
EQ-MAD-066,"Madison, Wisconsin",Canned Vegetables,38152.24,11228.31
EQ-MAD-067,"Madison, Wisconsin",Sauces,14078.08,8735.75
EQ-MAD-068,"Madison, Wisconsin",Canned Vegetables,25374.4,26576.82
EQ-MAD-069,"Madison, Wisconsin",Canned Vegetables,22099.68,7807.88
EQ-MAD-070,"Madison, Wisconsin",Sauces,11983.61,15021.03
EQ-MAD-071,"Madison, Wisconsin",Condiments,19776.61,17057.98
