equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-PEO-000,"Peoria, Illinois",Condiments,Filler,3997,3231,3482,2304,0.0516,0.7652,440,538273,1259.19,44690.24
EQ-PEO-001,"Peoria, Illinois",Condiments,Pasteurizer,4449,4302,3996,713,0.0666,0.7668,286,550447,1823.88,9780.77
EQ-PEO-002,"Peoria, Illinois",Sauces,Conveyor,3815,3014,3543,1651,0.0841,0.7026,80,392162,1937.09,39884.67
EQ-PEO-003,"Peoria, Illinois",Condiments,Sealer,1706,1608,1570,2164,0.0963,0.7037,247,521221,1416.44,40075.9
EQ-PEO-004,"Peoria, Illinois",Sauces,Filler,3652,2876,3343,1756,0.0989,0.7698,325,196097,1726.34,31161.76
EQ-PEO-005,"Peoria, Illinois",Canned Vegetables,Pasteurizer,3280,2482,3187,1531,0.096,0.8548,450,242234,1588.36,29447.88
EQ-PEO-006,"Peoria, Illinois",Condiments,Labeler,4106,3336,3863,512,0.0532,0.7295,236,125215,1209.79,11654.57
EQ-PEO-007,"Peoria, Illinois",Condiments,Labeler,3557,2893,3226,1240,0.0313,0.7928,56,426941,1073.81,19060.94
EQ-PEO-008,"Peoria, Illinois",Condiments,Filler,3351,3101,2882,540,0.0598,0.7337,250,457627,1995.06,30651.79
EQ-PEO-009,"Peoria, Illinois",Canned Vegetables,Filler,1931,1819,1696,1815,0.0392,0.741,159,196455,1089.79,28208.66
EQ-PEO-010,"Peoria, Illinois",Condiments,Conveyor,3257,3142,2794,2290,0.0868,0.8947,72,568598,1698.67,37745.29
EQ-PEO-011,"Peoria, Illinois",Sauces,Boiler,3589,3464,3521,775,0.0346,0.6953,364,405530,925.69,47300.6
EQ-PEO-012,"Peoria, Illinois",Canned Vegetables,Mixer,4505,3492,3862,2437,0.0511,0.7526,89,570396,806.16,49990.95
EQ-PEO-013,"Peoria, Illinois",Condiments,Labeler,3997,3715,3787,2357,0.0659,0.8098,368,136263,1794.58,48480.47
EQ-PEO-014,"Peoria, Illinois",Sauces,Conveyor,4799,4355,4626,2743,0.073,0.8226,91,176568,1172.86,34701.26
EQ-PEO-015,"Peoria, Illinois",Canned Vegetables,Mixer,3699,3047,3495,2089,0.0949,0.7258,386,499943,1396.72,34668.84
