equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-CHA-000,"Champaign, Illinois",Canned Vegetables,Filler,3994,3200,3976,2782,0.062,0.7462,280,406221,1828.35,32004.44
EQ-CHA-001,"Champaign, Illinois",Canned Vegetables,Filler,2264,2127,2183,2180,0.0707,0.7519,474,363977,1132.24,17906.97
EQ-CHA-002,"Champaign, Illinois",Canned Vegetables,Conveyor,2691,1904,2655,1292,0.0866,0.8086,108,497675,924.98,34717.63
EQ-CHA-003,"Champaign, Illinois",Canned Vegetables,Labeler,2983,2689,2663,548,0.0832,0.6902,270,435546,1714.6,5025.51
EQ-CHA-004,"Champaign, Illinois",Canned Vegetables,Boiler,4590,4069,4314,1738,0.0336,0.7635,208,232593,1214.62,10745.06
EQ-CHA-005,"Champaign, Illinois",Canned Vegetables,Pasteurizer,4290,3459,4259,979,0.0562,0.7377,142,344496,850.59,13815.46
EQ-CHA-006,"Champaign, Illinois",Condiments,Filler,4804,4303,4561,603,0.0796,0.6552,196,391075,1058.02,6904.11
EQ-CHA-007,"Champaign, Illinois",Condiments,Mixer,1767,1589,1666,627,0.0572,0.8264,444,315705,855.44,31513.65
EQ-CHA-008,"Champaign, Illinois",Canned Vegetables,Labeler,2817,2562,2811,856,0.0587,0.7245,148,357109,1509.54,25760.78
EQ-CHA-009,"Champaign, Illinois",Canned Vegetables,Conveyor,4418,3511,4132,1047,0.036,0.6979,353,428760,1061.66,19791.44
EQ-CHA-010,"Champaign, Illinois",Canned Vegetables,Boiler,3627,2766,3235,2413,0.0463,0.909,185,120202,1803.52,14837.33
EQ-CHA-011,"Champaign, Illinois",Condiments,Filler,4333,3824,3946,589,0.0571,0.7327,278,312773,1457.79,25698.75
EQ-CHA-012,"Champaign, Illinois",Canned Vegetables,Boiler,2417,2120,2185,2700,0.0724,0.7095,97,258888,1138.84,8989.78
EQ-CHA-013,"Champaign, Illinois",Condiments,Mixer,4985,3783,4273,972,0.0729,0.7974,272,226511,1110.72,11429.55
EQ-CHA-014,"Champaign, Illinois",Canned Vegetables,Mixer,3180,2673,2704,2894,0.0602,0.7862,91,376819,1773.19,20830.43
EQ-CHA-015,"Champaign, Illinois",Sauces,Boiler,3206,2872,2777,862,0.0896,0.8379,98,181045,1846.27,23702.91
EQ-CHA-016,"Champaign, Illinois",Condiments,Filler,2823,2493,2456,2148,0.0626,0.7639,331,128719,1744.87,42387.87
EQ-CHA-017,"Champaign, Illinois",Condiments,Mixer,4003,3891,3533,1983,0.0956,0.6741,473,551418,1697.09,44021.15
EQ-CHA-018,"Champaign, Illinois",Canned Vegetables,Filler,2242,2020,2210,579,0.0394,0.7799,221,163849,1669.31,21510.93
EQ-CHA-019,"Champaign, Illinois",Condiments,Pasteurizer,4121,3231,4061,1665,0.0825,0.7711,116,377291,1261.18,15952.78
EQ-CHA-020,"Champaign, Illinois",Sauces,Filler,2417,2252,2358,2831,0.0727,0.7828,486,214722,1009.82,40115.38
EQ-CHA-021,"Champaign, Illinois",Condiments,Labeler,3018,2310,2648,1085,0.072,0.7033,486,589565,1008.63,24144.34
EQ-CHA-022,"Champaign, Illinois",Condiments,Filler,1980,1798,1824,1714,0.0826,0.7497,394,549665,1615.6,29148.67
EQ-CHA-023,"Champaign, Illinois",Sauces,Sealer,3563,3340,3540,722,0.0453,0.7627,181,510777,1305.68,9174.54
EQ-CHA-024,"Champaign, Illinois",Condiments,Boiler,2261,1812,2102,1856,0.0962,0.7873,338,140972,1903.45,16458.25
EQ-CHA-025,"Champaign, Illinois",Sauces,Filler,1862,1813,1838,1870,0.038,0.7282,406,259264,856.71,17396.66
EQ-CHA-026,"Champaign, Illinois",Sauces,Filler,3348,2742,3199,2072,0.0805,0.7867,358,335803,1345.17,16822.15
EQ-CHA-027,"Champaign, Illinois",Sauces,Labeler,4698,4515,4663,2936,0.0433,0.7635,387,533294,928.38,21687.07
EQ-CHA-028,"Champaign, Illinois",Sauces,Conveyor,3866,3767,3798,1013,0.0404,0.6836,345,438304,1595.58,40475.7
EQ-CHA-029,"Champaign, Illinois",Canned Vegetables,Filler,3740,3386,3255,862,0.096,0.7516,353,301693,1352.96,19779.83
EQ-CHA-030,"Champaign, Illinois",Condiments,Boiler,3405,2829,2985,2835,0.0391,0.7313,330,580459,1313.15,10200.79
EQ-CHA-031,"Champaign, Illinois",Canned Vegetables,Mixer,4626,3725,4300,2900,0.0353,0.7128,268,145573,930.86,18418.5
EQ-CHA-032,"Champaign, Illinois",Canned Vegetables,Sealer,2320,1706,2255,2378,0.0455,0.7208,130,326164,1274.51,23796.17
EQ-CHA-033,"Champaign, Illinois",Canned Vegetables,Conveyor,4477,3347,4372,2767,0.0899,0.7991,187,147160,927.33,15220.2
EQ-CHA-034,"Champaign, Illinois",Condiments,Sealer,2950,2460,2886,1706,0.0411,0.6381,241,411038,1103.92,31180.51
EQ-CHA-035,"Champaign, Illinois",Condiments,Filler,4069,3204,3722,2354,0.0434,0.7915,141,446049,1132.13,20191.12
EQ-CHA-036,"Champaign, Illinois",Canned Vegetables,Mixer,2913,2424,2775,2193,0.0644,0.748,477,197436,1592.12,18392.51
EQ-CHA-037,"Champaign, Illinois",Sauces,Pasteurizer,3570,3019,3262,1134,0.0311,0.8568,312,344311,1481.51,44226.05
EQ-CHA-038,"Champaign, Illinois",Condiments,Boiler,1822,1371,1781,2355,0.0532,0.7707,415,358785,848.51,20690.64
EQ-CHA-039,"Champaign, Illinois",Condiments,Filler,4347,4243,3766,2261,0.036,0.7208,397,156308,1739.57,35526.21
EQ-CHA-040,"Champaign, Illinois",Sauces,Conveyor,3445,3060,2966,1377,0.0345,0.7708,450,596349,1706.48,41073.15
EQ-CHA-041,"Champaign, Illinois",Canned Vegetables,Pasteurizer,3338,2962,3152,1427,0.0471,0.752,289,492286,1436.56,47904.26
EQ-CHA-042,"Champaign, Illinois",Sauces,Mixer,3427,2877,3175,2678,0.0834,0.7944,426,348871,1231.5,13110.9
EQ-CHA-043,"Champaign, Illinois",Canned Vegetables,Boiler,3827,3549,3570,1816,0.0789,0.6753,425,397652,1530.84,13156.64
EQ-CHA-044,"Champaign, Illinois",Sauces,Conveyor,3014,2882,2946,2463,0.0366,0.792,295,134755,1825.64,16889.4
EQ-CHA-045,"Champaign, Illinois",Sauces,Labeler,3184,2613,2744,1797,0.0553,0.6482,406,524486,1584.06,19400.51
EQ-CHA-046,"Champaign, Illinois",Canned Vegetables,Pasteurizer,1629,1528,1417,2057,0.0775,0.6596,226,583756,1832.25,43407.11
EQ-CHA-047,"Champaign, Illinois",Canned Vegetables,Labeler,4889,4501,4472,584,0.0768,0.7995,98,507830,1947.55,33387.38
EQ-MAD-048,"Madison, Wisconsin",Sauces,Pasteurizer,4877,3619,4766,2882,0.0859,0.6753,284,231335,1611.14,9293.26
EQ-MAD-049,"Madison, Wisconsin",Condiments,Pasteurizer,2994,2766,2575,990,0.061,0.8062,74,243183,1478.7,22077.04
EQ-MAD-050,"Madison, Wisconsin",Condiments,Labeler,3403,2759,3290,2775,0.0828,0.7081,388,529406,1332.16,8564.04
EQ-MAD-051,"Madison, Wisconsin",Sauces,Filler,3381,2499,3248,1746,0.0464,0.8721,214,330902,1285.58,29129.57
EQ-MAD-052,"Madison, Wisconsin",Canned Vegetables,Pasteurizer,2398,2166,2155,1199,0.0415,0.804,376,161951,1106.38,26626.08
EQ-MAD-053,"Madison, Wisconsin",Canned Vegetables,Filler,2293,1653,2059,846,0.0866,0.8139,200,349387,871.38,6541.89
EQ-MAD-054,"Madison, Wisconsin",Canned Vegetables,Mixer,4490,3275,4036,2709,0.0573,0.7188,153,361978,1282.95,7411.57
EQ-MAD-055,"Madison, Wisconsin",Canned Vegetables,Labeler,3927,3544,3589,2989,0.0488,0.7359,255,556558,1189.96,47477.14
EQ-MAD-056,"Madison, Wisconsin",Sauces,Boiler,3611,3314,3402,2888,0.0314,0.7234,177,420262,1243.68,48448.63
EQ-MAD-057,"Madison, Wisconsin",Condiments,Labeler,3110,2758,2986,1491,0.0593,0.6722,393,222245,1399.39,30260.16
EQ-MAD-058,"Madison, Wisconsin",Condiments,Labeler,3088,2587,2717,2299,0.0913,0.7878,142,525119,879.6,11207.54
EQ-MAD-059,"Madison, Wisconsin",Condiments,Conveyor,1564,1106,1365,1307,0.0958,0.7334,471,196511,1975.8,23767.52
