equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-CHA-000,"Champaign, Illinois",Condiments,5846.79,28738.56
EQ-CHA-001,"Champaign, Illinois",Canned Vegetables,16440.41,10125.71
EQ-CHA-002,"Champaign, Illinois",Canned Vegetables,42782.55,28665.3
EQ-CHA-003,"Champaign, Illinois",Sauces,59404.93,10662.87
EQ-CHA-004,"Champaign, Illinois",Sauces,16017.18,21831.56
EQ-CHA-005,"Champaign, Illinois",Condiments,19264.25,13235.94
EQ-CHA-006,"Champaign, Illinois",Canned Vegetables,20422.85,23128.31
EQ-CHA-007,"Champaign, Illinois",Condiments,35340.07,14609.27
EQ-CHA-008,"Champaign, Illinois",Condiments,35839.96,18359.3
EQ-CHA-009,"Champaign, Illinois",Sauces,19670.31,22005.3
EQ-CHA-010,"Champaign, Illinois",Canned Vegetables,26383.41,18952.5
EQ-CHA-011,"Champaign, Illinois",Condiments,12456.12,8728.69
EQ-CHA-012,"Champaign, Illinois",Condiments,31747.5,3053.27
EQ-CHA-013,"Champaign, Illinois",Sauces,71172.54,11422.95
EQ-CHA-014,"Champaign, Illinois",Sauces,20905.78,19521.4
EQ-CHA-015,"Champaign, Illinois",Sauces,27644.85,21891.41
EQ-CHA-016,"Champaign, Illinois",Sauces,12245.47,14099.36
EQ-CHA-017,"Champaign, Illinois",Canned Vegetables,18069.53,18919.41
EQ-CHA-018,"Champaign, Illinois",Canned Vegetables,40999.69,13761.41
EQ-CHA-019,"Champaign, Illinois",Canned Vegetables,23406.74,27278.88
EQ-CHA-020,"Champaign, Illinois",Sauces,44350.31,17737.79
EQ-CHA-021,"Champaign, Illinois",Condiments,6944.45,22338.14
EQ-CHA-022,"Champaign, Illinois",Canned Vegetables,28371.41,21648.71
EQ-CHA-023,"Champaign, Illinois",Canned Vegetables,7304.42,21189.82
EQ-CHA-024,"Champaign, Illinois",Condiments,69221.61,21106.91
EQ-CHA-025,"Champaign, Illinois",Sauces,13755.8,2543.45
EQ-CHA-026,"Champaign, Illinois",Condiments,39826.31,25622.79
EQ-CHA-027,"Champaign, Illinois",Sauces,98437.81,20137.49
EQ-CHA-028,"Champaign, Illinois",Canned Vegetables,63633.24,11124.29
EQ-CHA-029,"Champaign, Illinois",Condiments,19532.9,6968.59
EQ-CHA-030,"Champaign, Illinois",Sauces,50862.87,20337.19
EQ-CHA-031,"Champaign, Illinois",Canned Vegetables,25858.52,4995.37
EQ-CHA-032,"Champaign, Illinois",Canned Vegetables,15045.94,18570.18
EQ-CHA-033,"Champaign, Illinois",Condiments,13085.97,7285.85
EQ-CHA-034,"Champaign, Illinois",Canned Vegetables,46800.28,17443.23
