equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-BLO-000,"Bloomington, Illinois",Condiments,65253.7,9224.03
EQ-BLO-001,"Bloomington, Illinois",Canned Vegetables,12816.34,5713.91
EQ-BLO-002,"Bloomington, Illinois",Canned Vegetables,38717.19,13848.57
EQ-BLO-003,"Bloomington, Illinois",Sauces,20996.15,15018.28
EQ-BLO-004,"Bloomington, Illinois",Sauces,27308.84,29188.76
EQ-BLO-005,"Bloomington, Illinois",Sauces,17742.26,8089.31
EQ-BLO-006,"Bloomington, Illinois",Sauces,31794.84,13763.58
EQ-BLO-007,"Bloomington, Illinois",Canned Vegetables,12447.0,22171.42
EQ-BLO-008,"Bloomington, Illinois",Sauces,47515.38,6441.49
EQ-BLO-009,"Bloomington, Illinois",Canned Vegetables,13770.03,9379.58
EQ-BLO-010,"Bloomington, Illinois",Condiments,12970.79,3525.77
EQ-BLO-011,"Bloomington, Illinois",Sauces,43997.19,22256.93
EQ-BLO-012,"Bloomington, Illinois",Condiments,18783.91,24926.5
EQ-BLO-013,"Bloomington, Illinois",Canned Vegetables,30405.57,26875.11
EQ-BLO-014,"Bloomington, Illinois",Condiments,21802.29,9627.05
EQ-BLO-015,"Bloomington, Illinois",Condiments,16138.14,20994.64
EQ-BLO-016,"Bloomington, Illinois",Condiments,49613.63,12200.1
EQ-BLO-017,"Bloomington, Illinois",Condiments,6911.81,22629.86
EQ-BLO-018,"Bloomington, Illinois",Canned Vegetables,25679.26,28204.02
EQ-BLO-019,"Bloomington, Illinois",Condiments,52297.81,10718.7
EQ-BLO-020,"Bloomington, Illinois",Canned Vegetables,26889.76,7617.59
EQ-BLO-021,"Bloomington, Illinois",Sauces,49894.83,7651.83
EQ-BLO-022,"Bloomington, Illinois",Sauces,65984.9,23346.21
EQ-BLO-023,"Bloomington, Illinois",Condiments,13160.52,6770.23
EQ-BLO-024,"Bloomington, Illinois",Sauces,78340.96,13864.05
EQ-BLO-025,"Bloomington, Illinois",Condiments,23811.58,19815.47
EQ-BLO-026,"Bloomington, Illinois",Canned Vegetables,12390.48,11650.53
EQ-BLO-027,"Bloomington, Illinois",Canned Vegetables,34203.87,7316.17
EQ-BLO-028,"Bloomington, Illinois",Condiments,12980.28,24508.68
EQ-BLO-029,"Bloomington, Illinois",Sauces,26159.43,17522.2
EQ-BLO-030,"Bloomington, Illinois",Condiments,40452.32,16147.44
EQ-BLO-031,"Bloomington, Illinois",Condiments,21965.61,21335.86
EQ-BLO-032,"Bloomington, Illinois",Condiments,35986.64,29687.36
EQ-BLO-033,"Bloomington, Illinois",Canned Vegetables,11234.56,16928.29
EQ-BLO-034,"Bloomington, Illinois",Condiments,16875.41,12376.07
EQ-BLO-035,"Bloomington, Illinois",Canned Vegetables,42695.37,5064.42
EQ-BLO-036,"Bloomington, Illinois",Sauces,11666.3,14818.48
EQ-BLO-037,"Bloomington, Illinois",Sauces,29286.79,21197.44
EQ-BLO-038,"Bloomington, Illinois",Canned Vegetables,10276.51,16425.3
EQ-BLO-039,"Bloomington, Illinois",Sauces,51548.93,13557.59
EQ-BLO-040,"Bloomington, Illinois",Sauces,9317.15,7451.17
EQ-BLO-041,"Bloomington, Illinois",Condiments,19076.63,5422.78
EQ-BLO-042,"Bloomington, Illinois",Sauces,9275.97,24970.33
EQ-BLO-043,"Bloomington, Illinois",Sauces,4083.82,14004.94
EQ-BLO-044,"Bloomington, Illinois",Condiments,9240.33,17082.8
EQ-BLO-045,"Bloomington, Illinois",Canned Vegetables,18504.01,4574.04
EQ-BLO-046,"Bloomington, Illinois",Condiments,18103.05,23774.26
EQ-KEN-047,"Kenosha, Wisconsin",Canned Vegetables,32733.19,21991.53
EQ-KEN-048,"Kenosha, Wisconsin",Condiments,62094.53,26853.31
