employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-SPR-000,"Springfield, Illinois",Production Supervisor,21.22,2080,Union,production,East North Central
LAB-SPR-001,"Springfield, Illinois",Quality Inspector,17.59,2080,Non-Union,non-production,East North Central
LAB-SPR-002,"Springfield, Illinois",Production Supervisor,20.25,2080,Union,production,East North Central
LAB-SPR-003,"Springfield, Illinois",Maintenance Tech,16.6,2080,Union,non-production,East North Central
LAB-SPR-004,"Springfield, Illinois",Packaging Operator,16.76,2080,Non-Union,non-production,East North Central
LAB-SPR-005,"Springfield, Illinois",Packaging Operator,19.16,2080,Union,non-production,East North Central
LAB-SPR-006,"Springfield, Illinois",Production Operator,19.65,2080,Non-Union,non-production,East North Central
LAB-SPR-007,"Springfield, Illinois",Line Lead,24.49,2080,Union,production,East North Central
LAB-SPR-008,"Springfield, Illinois",Production Supervisor,20.3,2080,Union,production,East North Central
LAB-SPR-009,"Springfield, Illinois",Production Operator,14,2080,Non-Union,non-production,East North Central
LAB-SPR-010,"Springfield, Illinois",Production Supervisor,23.73,2080,Union,production,East North Central
LAB-SPR-011,"Springfield, Illinois",Packaging Operator,18.88,2080,Union,non-production,East North Central
LAB-SPR-012,"Springfield, Illinois",Production Operator,14.64,2080,Non-Union,non-production,East North Central
LAB-SPR-013,"Springfield, Illinois",Maintenance Tech,19.4,2080,Non-Union,non-production,East North Central
LAB-SPR-014,"Springfield, Illinois",Quality Inspector,15.81,2080,Union,non-production,East North Central
LAB-SPR-015,"Springfield, Illinois",Production Operator,16.16,2080,Non-Union,non-production,East North Central
LAB-SPR-016,"Springfield, Illinois",Production Operator,18.24,2080,Union,non-production,East North Central
LAB-SPR-017,"Springfield, Illinois",Packaging Operator,19.37,2080,Non-Union,non-production,East North Central
LAB-SPR-018,"Springfield, Illinois",Packaging Operator,16.9,2080,Non-Union,non-production,East North Central
LAB-RAC-019,"Racine, Wisconsin",Maintenance Tech,18.89,2080,Non-Union,non-production,East North Central
LAB-RAC-020,"Racine, Wisconsin",Quality Inspector,15.95,2080,Union,non-production,East North Central
LAB-RAC-021,"Racine, Wisconsin",Production Supervisor,21.9,2080,Union,production,East North Central
LAB-RAC-022,"Racine, Wisconsin",Production Supervisor,20.43,2080,Non-Union,production,East North Central
LAB-RAC-023,"Racine, Wisconsin",Maintenance Tech,19.74,2080,Union,non-production,East North Central
LAB-RAC-024,"Racine, Wisconsin",Line Lead,23.03,2080,Union,production,East North Central
LAB-RAC-025,"Racine, Wisconsin",Production Operator,21.1,2080,Union,non-production,East North Central
LAB-RAC-026,"Racine, Wisconsin",Line Lead,21.84,2080,Non-Union,production,East North Central
LAB-RAC-027,"Racine, Wisconsin",Maintenance Tech,18.94,2080,Non-Union,non-production,East North Central
LAB-RAC-028,"Racine, Wisconsin",Maintenance Tech,14.66,2080,Non-Union,non-production,East North Central
LAB-RAC-029,"Racine, Wisconsin",Maintenance Tech,16.66,2080,Union,non-production,East North Central
LAB-RAC-030,"Racine, Wisconsin",Quality Inspector,15.89,2080,Union,non-production,East North Central
LAB-RAC-031,"Racine, Wisconsin",Production Supervisor,21.01,2080,Union,production,East North Central
LAB-RAC-032,"Racine, Wisconsin",Production Operator,15.71,2080,Union,non-production,East North Central
LAB-RAC-033,"Racine, Wisconsin",Line Lead,25.15,2080,Non-Union,production,East North Central
LAB-RAC-034,"Racine, Wisconsin",Production Operator,17.84,2080,Non-Union,non-production,East North Central
LAB-RAC-035,"Racine, Wisconsin",Maintenance Tech,21.36,2080,Union,non-production,East North Central
LAB-RAC-036,"Racine, Wisconsin",Packaging Operator,17.98,2080,Union,non-production,East North Central
LAB-RAC-037,"Racine, Wisconsin",Production Operator,19.15,2080,Non-Union,non-production,East North Central
LAB-RAC-038,"Racine, Wisconsin",Quality Inspector,18.54,2080,Union,non-production,East North Central
LAB-RAC-039,"Racine, Wisconsin",Line Lead,21.89,2080,Non-Union,production,East North Central
LAB-RAC-040,"Racine, Wisconsin",Maintenance Tech,17.85,2080,Union,non-production,East North Central
LAB-RAC-041,"Racine, Wisconsin",Production Supervisor,22.78,2080,Non-Union,production,East North Central
LAB-DAV-042,"Davenport, Iowa",Production Operator,16.71,2080,Non-Union,non-production,West North Central
LAB-DAV-043,"Davenport, Iowa",Production Operator,17.89,2080,Union,non-production,West North Central
LAB-DAV-044,"Davenport, Iowa",Production Operator,16.51,2080,Union,non-production,West North Central
LAB-DAV-045,"Davenport, Iowa",Quality Inspector,15.76,2080,Union,non-production,West North Central
LAB-DAV-046,"Davenport, Iowa",Line Lead,18.69,2080,Union,production,West North Central
LAB-DAV-047,"Davenport, Iowa",Line Lead,22.2,2080,Non-Union,production,West North Central
LAB-DAV-048,"Davenport, Iowa",Production Operator,21.02,2080,Non-Union,non-production,West North Central
LAB-DAV-049,"Davenport, Iowa",Production Operator,15.21,2080,Non-Union,non-production,West North Central
LAB-DAV-050,"Davenport, Iowa",Maintenance Tech,15.78,2080,Union,non-production,West North Central
LAB-DAV-051,"Davenport, Iowa",Maintenance Tech,16.81,2080,Non-Union,non-production,West North Central
LAB-DAV-052,"Davenport, Iowa",Production Operator,16.49,2080,Non-Union,non-production,West North Central
LAB-DAV-053,"Davenport, Iowa",Production Operator,18.75,2080,Non-Union,non-production,West North Central
LAB-DAV-054,"Davenport, Iowa",Production Operator,20.33,2080,Union,non-production,West North Central
LAB-DAV-055,"Davenport, Iowa",Maintenance Tech,14.79,2080,Union,non-production,West North Central
LAB-DAV-056,"Davenport, Iowa",Line Lead,26.38,2080,Union,production,West North Central
LAB-DAV-057,"Davenport, Iowa",Maintenance Tech,17.1,2080,Union,non-production,West North Central
LAB-DAV-058,"Davenport, Iowa",Packaging Operator,14.36,2080,Union,non-production,West North Central
LAB-DAV-059,"Davenport, Iowa",Line Lead,23.54,2080,Non-Union,production,West North Central
LAB-DAV-060,"Davenport, Iowa",Production Supervisor,23.57,2080,Union,production,West North Central
LAB-DAV-061,"Davenport, Iowa",Production Operator,17.44,2080,Non-Union,non-production,West North Central
