equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-SPR-000,"Springfield, Illinois",Condiments,Filler,4277,3291,3924,1138,0.0932,0.7272,414,242259,818.35,10218.13
EQ-SPR-001,"Springfield, Illinois",Sauces,Labeler,2417,2110,2398,2651,0.0337,0.8638,457,542362,1045.85,10753.15
EQ-SPR-002,"Springfield, Illinois",Canned Vegetables,Labeler,2954,2224,2856,853,0.0814,0.845,303,243893,1048.6,47428.05
EQ-SPR-003,"Springfield, Illinois",Canned Vegetables,Filler,3705,3407,3225,1499,0.0956,0.832,402,167144,1554.47,45366.49
EQ-SPR-004,"Springfield, Illinois",Sauces,Mixer,1865,1509,1781,2980,0.0912,0.6875,265,399239,1598.67,32106.92
EQ-SPR-005,"Springfield, Illinois",Canned Vegetables,Filler,4578,3621,4260,2056,0.0582,0.7037,100,164058,1344.39,36802.84
EQ-SPR-006,"Springfield, Illinois",Canned Vegetables,Conveyor,2712,2478,2557,1443,0.037,0.8299,276,238649,1095.89,38504.71
EQ-SPR-007,"Springfield, Illinois",Sauces,Sealer,3075,2574,2913,1894,0.0529,0.6909,398,325069,1508.12,48031.74
EQ-SPR-008,"Springfield, Illinois",Sauces,Mixer,1571,1305,1442,619,0.0826,0.742,150,299509,1590.86,25276.36
EQ-SPR-009,"Springfield, Illinois",Canned Vegetables,Pasteurizer,4390,3624,4074,2188,0.0707,0.6794,102,290708,1141.79,36725.26
EQ-SPR-010,"Springfield, Illinois",Canned Vegetables,Filler,2252,2159,1930,802,0.0815,0.7361,388,585141,1537.22,6357.95
EQ-SPR-011,"Springfield, Illinois",Canned Vegetables,Conveyor,3817,2994,3773,1335,0.0676,0.768,165,192868,1106.12,8895.27
EQ-SPR-012,"Springfield, Illinois",Sauces,Sealer,1900,1850,1659,2506,0.0413,0.7238,365,522489,1116.83,22535.53
EQ-SPR-013,"Springfield, Illinois",Condiments,Pasteurizer,4462,4173,4152,720,0.095,0.8164,479,197115,870.07,18641.62
EQ-SPR-014,"Springfield, Illinois",Sauces,Filler,4007,3687,3757,1456,0.0997,0.8405,363,514718,1154.85,36137.46
EQ-SPR-015,"Springfield, Illinois",Sauces,Mixer,2632,1907,2593,1516,0.0652,0.6789,489,232627,951.21,24803.16
EQ-SPR-016,"Springfield, Illinois",Condiments,Filler,1825,1723,1679,1832,0.0418,0.7524,167,244069,1573.12,46776.32
EQ-SPR-017,"Springfield, Illinois",Canned Vegetables,Pasteurizer,1927,1633,1714,1590,0.0752,0.8718,201,553906,1788.78,18218.03
EQ-SPR-018,"Springfield, Illinois",Canned Vegetables,Labeler,2298,1879,2053,1838,0.0968,0.7852,451,446706,1303.27,45474.7
EQ-SPR-019,"Springfield, Illinois",Condiments,Filler,3376,2390,3170,1955,0.0569,0.6452,270,123499,1090.55,28944.42
EQ-SPR-020,"Springfield, Illinois",Condiments,Labeler,2032,1779,1797,1999,0.0318,0.8337,221,363213,1348.88,5318.17
EQ-SPR-021,"Springfield, Illinois",Sauces,Mixer,3278,3193,3073,2428,0.0457,0.6824,91,580556,1001.52,43987.96
EQ-SPR-022,"Springfield, Illinois",Condiments,Filler,3752,3249,3729,1242,0.0827,0.7688,439,256292,1749.03,25020.39
EQ-SPR-023,"Springfield, Illinois",Sauces,Boiler,2792,2255,2386,540,0.0721,0.7535,407,476762,1655.36,12249.83
EQ-SPR-024,"Springfield, Illinois",Canned Vegetables,Mixer,3051,2747,2647,830,0.0423,0.7831,414,553711,1372.89,27664.16
EQ-SPR-025,"Springfield, Illinois",Condiments,Labeler,3670,3497,3312,756,0.0337,0.7352,92,370487,1733.11,32326.9
EQ-SPR-026,"Springfield, Illinois",Canned Vegetables,Pasteurizer,3112,2784,3053,1973,0.0811,0.6836,248,258095,827.72,10457.04
EQ-SPR-027,"Springfield, Illinois",Sauces,Labeler,3594,3233,3307,1731,0.0867,0.7393,311,153328,1268.67,18390.18
EQ-SPR-028,"Springfield, Illinois",Sauces,Conveyor,4427,3967,4062,2183,0.0558,0.741,445,197710,1609.51,23402.38
EQ-SPR-029,"Springfield, Illinois",Condiments,Boiler,2430,1948,2380,1227,0.0864,0.8216,306,596270,1756.53,32549.92
EQ-SPR-030,"Springfield, Illinois",Canned Vegetables,Conveyor,3456,3070,2964,1987,0.0522,0.7588,93,542251,1246.38,13826.19
EQ-SPR-031,"Springfield, Illinois",Condiments,Filler,3720,3320,3412,2466,0.0923,0.6576,337,229768,1434.04,46500.39
EQ-SPR-032,"Springfield, Illinois",Canned Vegetables,Filler,3966,3880,3414,522,0.0648,0.774,409,241228,1920.43,27239.4
EQ-SPR-033,"Springfield, Illinois",Sauces,Mixer,3444,3316,3146,2025,0.0826,0.5923,130,288111,1428.96,38824.25
EQ-SPR-034,"Springfield, Illinois",Canned Vegetables,Conveyor,3660,2566,3466,807,0.0694,0.7155,301,482715,1973.61,24296.4
EQ-SPR-035,"Springfield, Illinois",Condiments,Boiler,3051,2473,2950,973,0.0485,0.6469,118,169784,873.33,48713.39
EQ-SPR-036,"Springfield, Illinois",Condiments,Conveyor,4516,3632,4236,1010,0.0405,0.8283,448,459988,1156.12,49512.42
EQ-SPR-037,"Springfield, Illinois",Sauces,Boiler,2390,1850,2237,1238,0.0476,0.6964,63,254892,1112.8,14817.66
EQ-SPR-038,"Springfield, Illinois",Canned Vegetables,Pasteurizer,3049,2838,2644,1154,0.0488,0.7802,400,108543,1859.27,6994.09
EQ-SPR-039,"Springfield, Illinois",Canned Vegetables,Filler,4227,3582,3631,1146,0.0983,0.8568,278,368838,1613.01,17210.83
EQ-SPR-040,"Springfield, Illinois",Canned Vegetables,Boiler,4149,3293,3840,1169,0.0302,0.6954,231,421849,1876.54,7705.04
