equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-BLO-000,"Bloomington, Illinois",Condiments,Conveyor,4626,4156,4088,1527,0.0732,0.8814,141,567740,1881.09,31174.34
EQ-BLO-001,"Bloomington, Illinois",Condiments,Pasteurizer,1812,1287,1630,2721,0.0649,0.8139,340,347415,808.46,45605.49
EQ-BLO-002,"Bloomington, Illinois",Canned Vegetables,Mixer,3975,3101,3413,1443,0.0484,0.8099,421,260475,1712.96,45804.65
EQ-BLO-003,"Bloomington, Illinois",Canned Vegetables,Mixer,3303,3083,2955,1185,0.0697,0.7769,238,254723,966.05,5305.86
EQ-BLO-004,"Bloomington, Illinois",Canned Vegetables,Conveyor,3398,2450,3048,2182,0.0505,0.7793,282,104483,1564.77,47984.96
EQ-BLO-005,"Bloomington, Illinois",Canned Vegetables,Boiler,1623,1414,1576,1818,0.0562,0.7569,457,505539,813.96,37000.99
EQ-BLO-006,"Bloomington, Illinois",Condiments,Sealer,3197,2448,3063,1426,0.0327,0.8795,418,240204,1302.17,44614.33
EQ-BLO-007,"Bloomington, Illinois",Canned Vegetables,Mixer,4178,3312,3584,2794,0.0483,0.8538,448,403501,1102.62,35486.89
EQ-BLO-008,"Bloomington, Illinois",Sauces,Mixer,4039,3537,3446,1737,0.0817,0.7994,188,390818,1088.51,34645.57
EQ-BLO-009,"Bloomington, Illinois",Sauces,Filler,4736,3731,4319,695,0.0987,0.8097,389,322096,1024.69,49669.45
EQ-BLO-010,"Bloomington, Illinois",Canned Vegetables,Boiler,4681,3436,4494,813,0.0746,0.7642,414,289695,1184.65,46072.07
EQ-BLO-011,"Bloomington, Illinois",Sauces,Labeler,3291,2341,3149,2398,0.0729,0.786,250,105572,1626.05,19101.48
EQ-BLO-012,"Bloomington, Illinois",Condiments,Sealer,4503,3966,4018,1420,0.0687,0.768,286,407480,1385.42,43804.88
EQ-BLO-013,"Bloomington, Illinois",Condiments,Filler,3828,2803,3429,1958,0.076,0.802,283,475410,837.95,48097.19
EQ-BLO-014,"Bloomington, Illinois",Condiments,Filler,3287,2351,3266,2934,0.0347,0.827,350,596283,1804.2,32438.53
EQ-BLO-015,"Bloomington, Illinois",Condiments,Filler,4092,3186,3633,1997,0.0958,0.8096,345,336218,1404.14,33890.24
EQ-BLO-016,"Bloomington, Illinois",Sauces,Mixer,4110,3058,3766,1273,0.0316,0.8144,94,531093,1186.73,37779.17
EQ-BLO-017,"Bloomington, Illinois",Sauces,Labeler,3050,2601,2945,1564,0.0564,0.7208,455,125688,1214.86,27355.45
EQ-BLO-018,"Bloomington, Illinois",Condiments,Boiler,4133,3007,3701,2105,0.0689,0.7327,158,142786,1887.67,17987.11
EQ-BLO-019,"Bloomington, Illinois",Condiments,Sealer,3309,2645,2906,2677,0.0855,0.8155,399,501405,1454.18,5558.64
EQ-BLO-020,"Bloomington, Illinois",Condiments,Mixer,3259,2530,2978,2035,0.0359,0.7703,246,497438,1301.36,23714.85
EQ-BLO-021,"Bloomington, Illinois",Sauces,Filler,3655,3365,3474,1436,0.0587,0.7741,133,226077,1102.39,12095.12
EQ-BLO-022,"Bloomington, Illinois",Canned Vegetables,Pasteurizer,3954,3264,3762,2450,0.0304,0.8351,126,191032,1725.22,21249.01
EQ-BLO-023,"Bloomington, Illinois",Sauces,Filler,4185,3450,3948,2755,0.0436,0.7741,355,455596,855.11,41732.44
EQ-BLO-024,"Bloomington, Illinois",Sauces,Filler,4794,4558,4236,578,0.068,0.9417,464,415361,948.56,28210.16
EQ-BLO-025,"Bloomington, Illinois",Canned Vegetables,Sealer,2303,2034,1966,2210,0.0769,0.77,445,341985,1981.9,8883.18
EQ-BLO-026,"Bloomington, Illinois",Condiments,Mixer,4598,3746,4359,1457,0.0698,0.6784,177,492376,966.48,29917.13
EQ-BLO-027,"Bloomington, Illinois",Sauces,Mixer,1679,1415,1446,2240,0.0519,0.8878,134,107624,1311.81,18221.62
EQ-BLO-028,"Bloomington, Illinois",Condiments,Filler,4505,3292,3981,1454,0.0734,0.7139,310,383149,1348.31,9929.62
EQ-BLO-029,"Bloomington, Illinois",Sauces,Sealer,1772,1728,1553,707,0.0438,0.8816,466,490769,1750.51,30640.44
EQ-BLO-030,"Bloomington, Illinois",Canned Vegetables,Filler,2767,2602,2464,2686,0.0404,0.9311,212,345908,1256.02,6532.32
EQ-BLO-031,"Bloomington, Illinois",Condiments,Sealer,1522,1210,1337,2417,0.0328,0.8251,70,521520,1410.48,15365.62
EQ-BLO-032,"Bloomington, Illinois",Canned Vegetables,Pasteurizer,4950,4368,4855,1631,0.0945,0.7033,175,292276,1429.91,35994.08
EQ-BLO-033,"Bloomington, Illinois",Condiments,Sealer,1512,1092,1374,2697,0.0875,0.825,299,428074,1301.93,22939.23
EQ-BLO-034,"Bloomington, Illinois",Sauces,Labeler,2760,1995,2486,1112,0.0505,0.7533,112,533906,1893.49,19490.63
EQ-BLO-035,"Bloomington, Illinois",Canned Vegetables,Mixer,4600,4189,4392,2625,0.0981,0.8118,210,558278,1466.25,33564.31
EQ-BLO-036,"Bloomington, Illinois",Condiments,Filler,4059,3817,3918,1348,0.0408,0.7695,86,359186,1366.38,36336.97
EQ-BLO-037,"Bloomington, Illinois",Canned Vegetables,Pasteurizer,2613,2494,2583,1845,0.0495,0.8957,467,227234,1063.82,9246.39
EQ-BLO-038,"Bloomington, Illinois",Sauces,Sealer,2585,2197,2571,804,0.064,0.8143,201,380945,1626.38,20313.17
EQ-BLO-039,"Bloomington, Illinois",Canned Vegetables,Pasteurizer,4464,4194,3872,2466,0.0991,0.8769,340,443312,800.84,34881.38
EQ-BLO-040,"Bloomington, Illinois",Canned Vegetables,Labeler,2090,1557,1958,2157,0.0415,0.8366,375,155179,1995.92,20923.75
EQ-BLO-041,"Bloomington, Illinois",Sauces,Filler,4334,3390,3924,2766,0.0927,0.8284,359,355892,1233.22,47606.18
EQ-BLO-042,"Bloomington, Illinois",Sauces,Sealer,1919,1551,1654,1569,0.0342,0.7807,210,183035,1460.26,41994.67
EQ-BLO-043,"Bloomington, Illinois",Canned Vegetables,Filler,1707,1600,1684,574,0.0974,0.8394,428,219161,1706.78,41141.51
EQ-BLO-044,"Bloomington, Illinois",Sauces,Boiler,4007,3404,3532,2084,0.0874,0.6858,330,214322,1076.3,26930.82
EQ-BLO-045,"Bloomington, Illinois",Condiments,Mixer,4491,4163,4403,1422,0.067,0.862,358,530696,1062.12,7589.96
EQ-BLO-046,"Bloomington, Illinois",Sauces,Filler,3304,2377,3226,1291,0.0622,0.7712,377,515114,912.94,48201.53
EQ-BLO-047,"Bloomington, Illinois",Canned Vegetables,Mixer,3744,2759,3242,2953,0.0728,0.7309,127,426276,868.88,32371.77
EQ-BLO-048,"Bloomington, Illinois",Condiments,Conveyor,4509,4369,4383,1373,0.0493,0.8236,337,427150,1206.14,8358.58
EQ-BLO-049,"Bloomington, Illinois",Sauces,Sealer,4157,3289,4098,2401,0.0304,0.8655,222,591810,1623.22,14601.43
EQ-BLO-050,"Bloomington, Illinois",Canned Vegetables,Conveyor,4085,3451,3729,2633,0.0304,0.8632,72,284048,1269.67,45355.12
EQ-MIL-051,"Milwaukee, Wisconsin",Condiments,Filler,2191,1977,1970,1386,0.0857,0.7502,398,101253,1715.09,30686.77
EQ-MIL-052,"Milwaukee, Wisconsin",Sauces,Mixer,4277,3706,3691,1205,0.0543,0.842,175,176869,1840.87,34417.33
EQ-MIL-053,"Milwaukee, Wisconsin",Sauces,Filler,3177,3038,3072,1456,0.0402,0.7154,117,404196,1215.84,11469.88
EQ-MIL-054,"Milwaukee, Wisconsin",Canned Vegetables,Conveyor,4495,3523,3955,2833,0.0725,0.7017,118,478523,840.29,10986.44
EQ-MIL-055,"Milwaukee, Wisconsin",Sauces,Pasteurizer,4540,3700,4494,2236,0.0516,0.6759,281,166535,1193.41,13778.39
EQ-MIL-056,"Milwaukee, Wisconsin",Condiments,Mixer,2280,2227,1957,2614,0.0506,0.8714,357,300740,1847.11,35877.68
EQ-MIL-057,"Milwaukee, Wisconsin",Sauces,Filler,2680,2421,2418,980,0.0355,0.8783,460,415893,1899.56,37500.63
EQ-MIL-058,"Milwaukee, Wisconsin",Condiments,Labeler,3748,3306,3743,699,0.0761,0.7465,386,127726,1213.12,48475.48
EQ-MIL-059,"Milwaukee, Wisconsin",Condiments,Mixer,4325,3335,4152,2563,0.0864,0.8227,356,464617,1841.02,10259.66
EQ-MIL-060,"Milwaukee, Wisconsin",Sauces,Sealer,3984,3851,3593,2669,0.0351,0.6837,248,407680,1583.07,20535.51
EQ-MIL-061,"Milwaukee, Wisconsin",Sauces,Pasteurizer,1693,1650,1510,2961,0.0592,0.6897,423,200812,917.44,40295.85
EQ-MIL-062,"Milwaukee, Wisconsin",Condiments,Boiler,4960,4337,4715,1036,0.035,0.7059,478,161224,1886.08,23930.24
EQ-MIL-063,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,4259,3124,3939,681,0.0719,0.7909,368,107689,911.89,36644.99
EQ-MIL-064,"Milwaukee, Wisconsin",Sauces,Boiler,2173,1755,2021,1446,0.0467,0.7956,242,578601,1211.0,30056.94
EQ-MIL-065,"Milwaukee, Wisconsin",Condiments,Pasteurizer,2966,2198,2942,2956,0.0425,0.7987,380,511198,1195.83,43014.78
EQ-MIL-066,"Milwaukee, Wisconsin",Sauces,Boiler,1720,1590,1677,2661,0.0466,0.6628,173,121066,1350.07,41268.94
EQ-MIL-067,"Milwaukee, Wisconsin",Condiments,Conveyor,3729,3355,3286,1131,0.0852,0.7017,301,417997,1018.28,7956.55
EQ-MIL-068,"Milwaukee, Wisconsin",Sauces,Boiler,1531,1350,1327,1076,0.0968,0.7315,51,357462,1784.25,8605.72
EQ-MIL-069,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,2173,1959,2109,2458,0.0313,0.6795,253,221877,1009.98,9155.91
EQ-MIL-070,"Milwaukee, Wisconsin",Canned Vegetables,Labeler,2348,1796,2256,1611,0.0818,0.6768,274,158033,1968.91,40167.74
EQ-MIL-071,"Milwaukee, Wisconsin",Sauces,Conveyor,3112,2376,2984,1634,0.0898,0.7622,102,432802,1341.57,16273.23
EQ-MIL-072,"Milwaukee, Wisconsin",Sauces,Sealer,4252,4066,4155,2199,0.0754,0.8222,121,480400,1322.8,17207.6
EQ-MIL-073,"Milwaukee, Wisconsin",Sauces,Boiler,3929,3006,3812,1566,0.0795,0.757,380,129817,1321.23,14949.17
EQ-MIL-074,"Milwaukee, Wisconsin",Condiments,Labeler,2092,1813,1825,1624,0.041,0.7812,385,598633,1957.61,17967.97
EQ-MIL-075,"Milwaukee, Wisconsin",Canned Vegetables,Conveyor,4187,3479,4028,1301,0.0921,0.8908,90,251357,1844.35,36583.18
EQ-MIL-076,"Milwaukee, Wisconsin",Canned Vegetables,Pasteurizer,2883,2085,2728,2922,0.0576,0.7773,227,465790,1059.43,22112.28
EQ-MIL-077,"Milwaukee, Wisconsin",Sauces,Conveyor,4863,4171,4646,2739,0.0959,0.7363,305,150365,1587.14,12423.26
EQ-MIL-078,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,2505,2231,2248,2107,0.0375,0.7523,138,562272,1140.28,15991.72
EQ-MIL-079,"Milwaukee, Wisconsin",Condiments,Boiler,3164,2425,2885,1290,0.0548,0.7218,93,579395,1426.91,29263.62
EQ-MIL-080,"Milwaukee, Wisconsin",Canned Vegetables,Conveyor,2933,2760,2871,2226,0.0853,0.7358,335,597720,1357.94,12135.87
EQ-MIL-081,"Milwaukee, Wisconsin",Canned Vegetables,Labeler,4670,4224,4571,718,0.0312,0.7854,259,107398,941.01,47960.98
EQ-MIL-082,"Milwaukee, Wisconsin",Canned Vegetables,Filler,4010,3173,3765,1404,0.0468,0.7549,494,562117,1530.72,12647.41
EQ-MIL-083,"Milwaukee, Wisconsin",Condiments,Filler,4801,4384,4467,1058,0.0433,0.7319,92,420969,1656.35,37362.54
EQ-MIL-084,"Milwaukee, Wisconsin",Sauces,Mixer,3948,3438,3726,2457,0.0562,0.71,496,491508,1192.8,9493.97
EQ-MIL-085,"Milwaukee, Wisconsin",Sauces,Mixer,3853,2931,3381,2303,0.049,0.6637,60,524971,1099.92,28512.32
EQ-MIL-086,"Milwaukee, Wisconsin",Condiments,Mixer,2885,2247,2653,822,0.0904,0.7436,59,395909,1009.19,20686.65
EQ-MIL-087,"Milwaukee, Wisconsin",Sauces,Filler,2797,2708,2443,1977,0.0474,0.7753,359,215107,1528.94,48640.7
EQ-MIL-088,"Milwaukee, Wisconsin",Sauces,Labeler,3662,2936,3317,1595,0.0581,0.7612,239,244982,1186.05,23788.49
EQ-MIL-089,"Milwaukee, Wisconsin",Condiments,Conveyor,2350,2300,2134,2124,0.0838,0.8302,319,226538,802.1,26434.85
EQ-MIL-090,"Milwaukee, Wisconsin",Sauces,Sealer,2217,1733,2067,2952,0.0777,0.7674,174,303596,1574.98,12658.76
EQ-MIL-091,"Milwaukee, Wisconsin",Condiments,Sealer,3999,3919,3500,718,0.0519,0.7684,82,539329,1361.32,6874.21
EQ-MIL-092,"Milwaukee, Wisconsin",Canned Vegetables,Filler,4963,4071,4872,2763,0.0586,0.7336,231,132917,1198.44,31170.13
EQ-MIL-093,"Milwaukee, Wisconsin",Canned Vegetables,Mixer,1506,1297,1309,1244,0.0635,0.7464,428,596434,806.07,29146.41
EQ-MIL-094,"Milwaukee, Wisconsin",Sauces,Boiler,3478,2520,3015,1525,0.0585,0.7518,305,261993,1116.29,39042.19
EQ-MIL-095,"Milwaukee, Wisconsin",Sauces,Conveyor,3586,2856,3561,1454,0.0526,0.735,64,214386,1060.17,44627.91
EQ-MIL-096,"Milwaukee, Wisconsin",Condiments,Conveyor,2824,2689,2772,2864,0.0865,0.7585,276,447088,1792.79,30781.08
EQ-MIL-097,"Milwaukee, Wisconsin",Sauces,Pasteurizer,2528,2246,2272,2188,0.0712,0.7935,446,206576,1912.35,49907.32
EQ-MIL-098,"Milwaukee, Wisconsin",Condiments,Filler,3391,2690,3322,2396,0.0674,0.7342,388,363844,828.84,29301.68
EQ-MIL-099,"Milwaukee, Wisconsin",Condiments,Filler,3095,2796,2766,981,0.0515,0.6712,161,397887,1024.38,47176.23
EQ-MIL-100,"Milwaukee, Wisconsin",Canned Vegetables,Mixer,4682,4373,4029,892,0.0644,0.6946,202,598800,905.33,35163.68
EQ-DES-101,"Des Moines, Iowa",Sauces,Mixer,4604,4186,4503,1624,0.0431,0.8171,170,378035,1808.41,29837.04
EQ-DES-102,"Des Moines, Iowa",Condiments,Conveyor,3909,3099,3514,2976,0.092,0.7585,93,411530,1484.68,18360.14
EQ-DES-103,"Des Moines, Iowa",Sauces,Labeler,2848,2302,2718,1367,0.0761,0.73,478,513585,1421.42,20318.24
EQ-DES-104,"Des Moines, Iowa",Sauces,Pasteurizer,2438,1802,2090,649,0.0874,0.7799,278,181144,1506.98,30712.43
EQ-DES-105,"Des Moines, Iowa",Canned Vegetables,Labeler,3872,3114,3530,1614,0.0967,0.6585,139,457462,1292.96,19983.65
EQ-DES-106,"Des Moines, Iowa",Sauces,Pasteurizer,3893,2855,3722,708,0.0677,0.8587,117,133604,1586.15,10908.82
EQ-DES-107,"Des Moines, Iowa",Sauces,Filler,3625,3332,3603,631,0.0878,0.7843,340,128849,1198.22,37709.09
EQ-DES-108,"Des Moines, Iowa",Condiments,Mixer,4852,4446,4324,2100,0.0528,0.761,249,167153,1285.45,47932.03
EQ-DES-109,"Des Moines, Iowa",Canned Vegetables,Sealer,2484,1783,2482,594,0.0413,0.8061,493,389404,887.09,29900.65
EQ-DES-110,"Des Moines, Iowa",Condiments,Conveyor,2098,1780,2094,1957,0.0783,0.7714,339,543022,1399.07,40217.79
EQ-DES-111,"Des Moines, Iowa",Condiments,Pasteurizer,4939,4209,4457,2106,0.0969,0.747,50,235888,1642.06,35799.47
EQ-DES-112,"Des Moines, Iowa",Sauces,Labeler,2578,1813,2245,959,0.0929,0.694,473,372788,937.74,7261.09
EQ-DES-113,"Des Moines, Iowa",Condiments,Boiler,4260,3991,3718,2254,0.0605,0.6656,275,467293,848.54,7447.55
EQ-DES-114,"Des Moines, Iowa",Condiments,Boiler,2375,2308,2306,905,0.0641,0.7304,295,567519,1338.84,20984.83
EQ-DES-115,"Des Moines, Iowa",Canned Vegetables,Sealer,3860,2936,3561,1046,0.0855,0.7557,327,362308,1418.33,13481.42
EQ-DES-116,"Des Moines, Iowa",Sauces,Labeler,3036,2428,2985,1774,0.0568,0.7571,419,145640,1630.77,19221.21
EQ-DES-117,"Des Moines, Iowa",Sauces,Labeler,1718,1203,1594,1595,0.0918,0.6669,384,328634,880.68,9592.74
EQ-DES-118,"Des Moines, Iowa",Canned Vegetables,Sealer,3410,2656,2909,713,0.0887,0.8459,427,377467,1401.38,15552.55
EQ-DES-119,"Des Moines, Iowa",Canned Vegetables,Filler,2863,2321,2664,842,0.0972,0.7366,228,269823,1789.6,10037.85
EQ-DES-120,"Des Moines, Iowa",Canned Vegetables,Conveyor,4103,3469,3856,539,0.0483,0.7836,92,558077,1735.2,26791.37
EQ-DES-121,"Des Moines, Iowa",Canned Vegetables,Labeler,4584,3896,4548,2928,0.0629,0.7143,234,224711,1085.31,48031.72
EQ-DES-122,"Des Moines, Iowa",Sauces,Conveyor,3610,2684,3423,2648,0.0535,0.764,347,586820,1928.2,18140.07
EQ-DES-123,"Des Moines, Iowa",Condiments,Sealer,2436,2091,2167,1946,0.076,0.8074,298,266012,1715.47,25018.29
EQ-DES-124,"Des Moines, Iowa",Condiments,Pasteurizer,4708,3626,4343,2100,0.0579,0.7896,154,399242,1453.6,32417.63
EQ-DES-125,"Des Moines, Iowa",Canned Vegetables,Mixer,4337,3720,4257,2942,0.0339,0.7946,169,513917,1873.35,25418.99
EQ-DES-126,"Des Moines, Iowa",Condiments,Labeler,3985,3073,3453,2258,0.0555,0.6907,123,135994,959.07,6712.71
EQ-DES-127,"Des Moines, Iowa",Condiments,Boiler,1853,1510,1602,2988,0.0547,0.8071,117,198274,1671.84,43295.46
EQ-DES-128,"Des Moines, Iowa",Condiments,Sealer,4025,3068,3993,1148,0.099,0.8486,370,423592,1438.22,28530.56
EQ-DES-129,"Des Moines, Iowa",Canned Vegetables,Filler,4389,4101,4261,524,0.0602,0.8278,450,356032,1866.25,12419.45
EQ-DES-130,"Des Moines, Iowa",Condiments,Labeler,4563,3697,3945,2967,0.0505,0.712,370,453689,1250.48,24988.49
EQ-DES-131,"Des Moines, Iowa",Sauces,Boiler,4466,3815,4032,1221,0.0689,0.7471,124,250274,818.93,19461.46
