equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-BLO-000,"Bloomington, Illinois",Condiments,78175.41,15250.64
EQ-BLO-001,"Bloomington, Illinois",Condiments,18228.54,22258.4
EQ-BLO-002,"Bloomington, Illinois",Canned Vegetables,21595.27,13029.51
EQ-BLO-003,"Bloomington, Illinois",Canned Vegetables,17151.44,16948.01
EQ-BLO-004,"Bloomington, Illinois",Canned Vegetables,8256.34,6096.61
EQ-BLO-005,"Bloomington, Illinois",Canned Vegetables,23125.66,3485.2
EQ-BLO-006,"Bloomington, Illinois",Condiments,10228.12,3404.39
EQ-BLO-007,"Bloomington, Illinois",Canned Vegetables,21489.07,4103.48
EQ-BLO-008,"Bloomington, Illinois",Sauces,34755.94,4999.66
EQ-BLO-009,"Bloomington, Illinois",Sauces,32575.79,16715.93
EQ-BLO-010,"Bloomington, Illinois",Canned Vegetables,25601.76,4256.96
EQ-BLO-011,"Bloomington, Illinois",Sauces,12514.4,28839.8
EQ-BLO-012,"Bloomington, Illinois",Condiments,38783.28,17853.69
EQ-BLO-013,"Bloomington, Illinois",Condiments,30276.11,8994.35
EQ-BLO-014,"Bloomington, Illinois",Condiments,37330.74,15631.66
EQ-BLO-015,"Bloomington, Illinois",Condiments,45226.91,2524.71
EQ-BLO-016,"Bloomington, Illinois",Sauces,19916.34,2921.95
EQ-BLO-017,"Bloomington, Illinois",Sauces,8611.9,27343.52
EQ-BLO-018,"Bloomington, Illinois",Condiments,18570.81,3854.77
EQ-BLO-019,"Bloomington, Illinois",Condiments,62340.88,3525.66
EQ-BLO-020,"Bloomington, Illinois",Condiments,23239.72,18105.59
EQ-BLO-021,"Bloomington, Illinois",Sauces,14629.51,6722.3
EQ-BLO-022,"Bloomington, Illinois",Canned Vegetables,10019.0,16403.61
EQ-BLO-023,"Bloomington, Illinois",Sauces,16985.89,13317.01
EQ-BLO-024,"Bloomington, Illinois",Sauces,26791.65,20921.8
EQ-BLO-025,"Bloomington, Illinois",Canned Vegetables,52121.29,17261.51
EQ-BLO-026,"Bloomington, Illinois",Condiments,33215.83,8330.81
EQ-BLO-027,"Bloomington, Illinois",Sauces,7327.36,8242.79
EQ-BLO-028,"Bloomington, Illinois",Condiments,37918.71,29788.36
EQ-BLO-029,"Bloomington, Illinois",Sauces,37628.41,25830.14
EQ-BLO-030,"Bloomington, Illinois",Canned Vegetables,17552.48,27325.19
EQ-BLO-031,"Bloomington, Illinois",Condiments,24127.47,14204.26
EQ-BLO-032,"Bloomington, Illinois",Canned Vegetables,39494.23,28669.88
EQ-BLO-033,"Bloomington, Illinois",Condiments,48765.71,13830.81
EQ-BLO-034,"Bloomington, Illinois",Sauces,51052.76,22110.05
EQ-BLO-035,"Bloomington, Illinois",Canned Vegetables,80302.22,25710.21
EQ-BLO-036,"Bloomington, Illinois",Condiments,20024.01,29463.93
EQ-BLO-037,"Bloomington, Illinois",Canned Vegetables,11965.94,13430.79
EQ-BLO-038,"Bloomington, Illinois",Sauces,39651.93,21440.4
EQ-BLO-039,"Bloomington, Illinois",Canned Vegetables,35182.68,15408.67
EQ-BLO-040,"Bloomington, Illinois",Canned Vegetables,12853.58,12169.75
EQ-BLO-041,"Bloomington, Illinois",Sauces,40685.39,27467.05
EQ-BLO-042,"Bloomington, Illinois",Sauces,9140.93,3862.94
EQ-BLO-043,"Bloomington, Illinois",Canned Vegetables,36433.41,11043.51
EQ-BLO-044,"Bloomington, Illinois",Sauces,20160.97,14845.66
EQ-BLO-045,"Bloomington, Illinois",Condiments,37765.41,8371.27
EQ-BLO-046,"Bloomington, Illinois",Sauces,29250.68,8952.11
EQ-BLO-047,"Bloomington, Illinois",Canned Vegetables,26963.86,13671.28
EQ-BLO-048,"Bloomington, Illinois",Condiments,25399.49,5247.59
EQ-BLO-049,"Bloomington, Illinois",Sauces,29203.39,23576.2
EQ-BLO-050,"Bloomington, Illinois",Canned Vegetables,10963.68,13184.73
EQ-MIL-051,"Milwaukee, Wisconsin",Condiments,14882.49,5288.46
EQ-MIL-052,"Milwaukee, Wisconsin",Sauces,17679.69,24614.37
EQ-MIL-053,"Milwaukee, Wisconsin",Sauces,19755.79,6240.01
EQ-MIL-054,"Milwaukee, Wisconsin",Canned Vegetables,29152.11,9498.86
EQ-MIL-055,"Milwaukee, Wisconsin",Sauces,10255.22,22934.9
EQ-MIL-056,"Milwaukee, Wisconsin",Condiments,28108.29,8170.36
EQ-MIL-057,"Milwaukee, Wisconsin",Sauces,28045.49,7350.44
EQ-MIL-058,"Milwaukee, Wisconsin",Condiments,11791.46,20657.74
EQ-MIL-059,"Milwaukee, Wisconsin",Condiments,73903.9,8489.09
EQ-MIL-060,"Milwaukee, Wisconsin",Sauces,22653.05,17018.05
EQ-MIL-061,"Milwaukee, Wisconsin",Sauces,10906.59,9064.76
EQ-MIL-062,"Milwaukee, Wisconsin",Condiments,10642.85,20215.07
EQ-MIL-063,"Milwaukee, Wisconsin",Canned Vegetables,7060.62,25364.43
EQ-MIL-064,"Milwaukee, Wisconsin",Sauces,32722.03,10273.87
EQ-MIL-065,"Milwaukee, Wisconsin",Condiments,25980.5,2442.76
EQ-MIL-066,"Milwaukee, Wisconsin",Sauces,7616.66,2059.96
EQ-MIL-067,"Milwaukee, Wisconsin",Condiments,36264.36,12322.54
EQ-MIL-068,"Milwaukee, Wisconsin",Sauces,61739.19,28846.58
EQ-MIL-069,"Milwaukee, Wisconsin",Canned Vegetables,7014.06,27157.45
EQ-MIL-070,"Milwaukee, Wisconsin",Canned Vegetables,25452.3,15773.83
EQ-MIL-071,"Milwaukee, Wisconsin",Sauces,52140.95,4164.29
EQ-MIL-072,"Milwaukee, Wisconsin",Sauces,47914.67,26060.96
