employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0000,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,2.1,8.4,Yes,1-2 days,No,27.9,16.4,7.5,23.01,Yes,Fair- some gaps or inconsistencies,4.3,Union
EMP-0001,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,5.2,5.6,No,<1 day,No,2.4,1.2,2.0,23.91,Yes,Good- adequate for most needs,2.9,Union
EMP-0002,"Bloomington, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.6,5.4,Yes,>2 days,Yes,1.8,3.6,0.5,24.77,No,,2.8,Non-Union
EMP-0003,"Cleveland, Ohio",Production/Manufacturing Operator,Front-line,6.5,7.7,No,1-2 days,Yes,20.2,11.6,11.5,18.17,No,,2.4,Non-Union
EMP-0004,"Cleveland, Ohio",Maintenance Technician,Front-line,3.7,7.1,Yes,<1 day,No,13.3,15.9,7.5,25.73,No,,3.3,Non-Union
EMP-0005,"Bloomington, Illinois",Maintenance Technician,Front-line,7.4,2.6,Yes,>2 days,No,7.5,2.8,2.0,24.54,No,,3.0,Non-Union
EMP-0006,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.0,5.7,No,>2 days,No,6.1,3.6,3.0,23.84,No,,4.6,Union
EMP-0007,"Cleveland, Ohio",Plant Management,Management,8.3,3.0,No,1-2 days,No,25.3,9.4,7.6,41.72,Yes,Excellent- comprehensive and very helpful,3.6,Non-Union
EMP-0008,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.3,4.2,No,<1 day,No,2.6,2.6,0.1,24.2,No,,4.3,Union
EMP-0009,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,3.9,8.2,Yes,<1 day,No,0.3,1.6,0.1,30.05,No,,1.5,Union
EMP-0010,"Bloomington, Illinois",Demand Planning/Forecasting,Back-office/Support,7.2,3.7,No,<1 day,Yes,4.7,1.1,0.5,31.47,No,,3.6,Union
EMP-0011,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,3.8,6.7,Yes,1-2 days,Yes,25.0,11.6,5.6,22.21,Yes,Good- adequate for most needs,2.8,Union
EMP-0012,"Milwaukee, Wisconsin",Plant Management,Management,5.3,2.4,Yes,1-2 days,No,4.7,1.2,0.0,46.09,Yes,Fair- some gaps or inconsistencies,3.4,Non-Union
EMP-0013,"Cleveland, Ohio",Administrative/Support Staff,Back-office/Support,7.5,6.6,No,<1 day,No,26.1,11.1,4.2,21.14,Yes,Fair- some gaps or inconsistencies,2.5,Union
EMP-0014,"Bloomington, Illinois",Administrative/Support Staff,Back-office/Support,4.3,2.6,No,>2 days,Yes,1.5,2.7,3.1,24.51,Yes,Fair- some gaps or inconsistencies,1.8,Non-Union
EMP-0015,"Milwaukee, Wisconsin",Production/Manufacturing Operator,Front-line,7.3,4.2,Yes,<1 day,No,0.8,2.1,3.0,22.64,No,,3.4,Non-Union
EMP-0016,"Cleveland, Ohio",Administrative/Support Staff,Back-office/Support,6.0,4.1,Yes,<1 day,No,9.5,15.2,9.4,17.01,Yes,Fair- some gaps or inconsistencies,2.5,Non-Union
EMP-0017,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,5.0,3.2,Yes,>2 days,Yes,1.4,3.0,2.6,20.41,No,,4.2,Union
EMP-0018,"Bloomington, Illinois",Production/Manufacturing Operator,Front-line,3.6,6.4,No,1-2 days,Yes,4.7,2.3,1.1,20.94,Yes,Good- adequate for most needs,2.4,Non-Union
EMP-0019,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,9.2,6.7,No,>2 days,Yes,16.6,5.4,6.7,30.51,Yes,Excellent- comprehensive and very helpful,3.3,Non-Union
EMP-0020,"Milwaukee, Wisconsin",Demand Planning/Forecasting,Back-office/Support,8.1,8.7,Yes,1-2 days,Yes,0.6,1.2,0.4,30.77,Yes,Excellent- comprehensive and very helpful,3.4,Non-Union
EMP-0021,"Milwaukee, Wisconsin",Production/Manufacturing Operator,Front-line,6.3,6.9,Yes,<1 day,Yes,5.4,3.5,2.8,23.07,No,,3.8,Non-Union
EMP-0022,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,8.4,9.1,Yes,>2 days,No,29.1,8.3,3.2,21.73,Yes,Excellent- comprehensive and very helpful,3.1,Non-Union
EMP-0023,"Milwaukee, Wisconsin",Administrative/Support Staff,Back-office/Support,4.8,2.9,No,<1 day,Yes,1.2,3.9,1.7,18.64,No,,3.0,Non-Union
EMP-0024,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,4.9,9.3,No,<1 day,No,4.2,1.3,2.3,25.47,Yes,Good- adequate for most needs,3.1,Union
EMP-0025,"Cleveland, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,6.2,5.2,Yes,1-2 days,No,22.9,5.8,8.3,27.13,No,,3.7,Union
EMP-0026,"Milwaukee, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,4.7,3.1,No,>2 days,Yes,3.7,4.1,3.7,31.04,Yes,Fair- some gaps or inconsistencies,3.2,Non-Union
EMP-0027,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,1.9,2.7,No,<1 day,Yes,18.4,8.8,9.4,25.22,Yes,Excellent- comprehensive and very helpful,4.2,Union
EMP-0028,"Bloomington, Illinois",Maintenance Technician,Front-line,4.6,3.4,Yes,1-2 days,No,0.5,2.7,2.3,30.0,Yes,Excellent- comprehensive and very helpful,1,Union
EMP-0029,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,1,5.7,Yes,<1 day,Yes,27.9,13.9,3.8,24.78,No,,4.2,Union
EMP-0030,"Bloomington, Illinois",Administrative/Support Staff,Back-office/Support,7.5,4.3,Yes,>2 days,Yes,4.1,1.7,3.4,19.19,Yes,Fair- some gaps or inconsistencies,1.7,Non-Union
EMP-0031,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,4.5,4.5,No,<1 day,Yes,19.8,7.5,11.9,24.03,No,,3.6,Union
EMP-0032,"Detroit, Michigan",Plant Management,Management,10,8.3,Yes,>2 days,Yes,10.2,16.4,5.2,45.03,No,,3.0,Union
EMP-0033,"Cleveland, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,6.6,5.2,Yes,1-2 days,Yes,20.5,6.7,10.3,29.24,No,,3.1,Non-Union
EMP-0034,"Milwaukee, Wisconsin",Production/Manufacturing Operator,Front-line,7.5,6.5,Yes,<1 day,Yes,1.5,3.5,3.0,16.36,No,,3.4,Non-Union
EMP-0035,"Cleveland, Ohio",Plant Management,Management,5.4,3.4,Yes,>2 days,Yes,27.1,8.3,4.8,45.74,Yes,Fair- some gaps or inconsistencies,3.3,Union
EMP-0036,"Cleveland, Ohio",Plant Management,Management,8.9,7.2,Yes,1-2 days,Yes,28.3,13.3,11.2,45.49,No,,3.3,Non-Union
EMP-0037,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,1,9.5,No,<1 day,No,29.1,17.6,5.7,22.24,Yes,Good- adequate for most needs,3.3,Non-Union
EMP-0038,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.6,5.1,No,1-2 days,No,3.5,4.7,3.7,24.6,Yes,Good- adequate for most needs,3.7,Non-Union
EMP-0039,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,4.1,7.0,No,<1 day,No,23.4,11.1,6.1,19.99,Yes,Excellent- comprehensive and very helpful,3.6,Non-Union
EMP-0040,"Cleveland, Ohio",Maintenance Technician,Front-line,2.6,6.3,Yes,>2 days,No,13.0,10.1,7.9,24.73,No,,2.3,Non-Union
EMP-0041,"Milwaukee, Wisconsin",Administrative/Support Staff,Back-office/Support,8.8,1.5,No,<1 day,No,5.7,0.8,3.2,24.89,Yes,Fair- some gaps or inconsistencies,4.2,Non-Union
EMP-0042,"Milwaukee, Wisconsin",Administrative/Support Staff,Back-office/Support,5.6,4.8,Yes,1-2 days,Yes,6.9,4.9,2.8,19.67,No,,4.5,Union
EMP-0043,"Bloomington, Illinois",Demand Planning/Forecasting,Back-office/Support,7.4,2.3,No,1-2 days,No,1.7,0.1,2.3,25.28,No,,2.1,Union
EMP-0044,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,7.7,6.5,Yes,<1 day,No,11.7,11.7,10.0,14.42,No,,2.5,Non-Union
EMP-0045,"Bloomington, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,7.3,4.6,No,1-2 days,Yes,5.9,4.5,0.3,21.79,Yes,Fair- some gaps or inconsistencies,1.9,Union
EMP-0046,"Milwaukee, Wisconsin",Quality Control/Quality Assurance,Front-line,1.1,8.4,No,<1 day,Yes,7.8,0.6,2.3,27.96,Yes,Excellent- comprehensive and very helpful,4.8,Non-Union
EMP-0047,"Cleveland, Ohio",Plant Management,Management,5.1,6.2,Yes,>2 days,Yes,23.3,12.8,6.7,44.27,No,,3.7,Union
EMP-0048,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,7.5,3.3,Yes,>2 days,Yes,4.4,1.7,1.5,22.73,Yes,Excellent- comprehensive and very helpful,4.6,Non-Union
EMP-0049,"Bloomington, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,2.7,6.8,No,1-2 days,Yes,3.0,1.8,2.8,22.94,Yes,Fair- some gaps or inconsistencies,4.1,Non-Union
EMP-0050,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.9,8.5,No,<1 day,Yes,4.5,3.3,1.2,23.5,No,,2.8,Union
EMP-0051,"Bloomington, Illinois",Administrative/Support Staff,Back-office/Support,5.1,5.6,Yes,>2 days,No,3.2,3.9,3.2,16.49,Yes,Good- adequate for most needs,2.4,Union
EMP-0052,"Milwaukee, Wisconsin",Production/Manufacturing Operator,Front-line,1.6,7.2,Yes,<1 day,No,6.4,2.6,2.2,23.75,No,,4.2,Non-Union
EMP-0053,"Bloomington, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,10,6.9,Yes,1-2 days,Yes,3.1,3.3,0.7,25.62,No,,3.3,Union
EMP-0054,"Milwaukee, Wisconsin",Demand Planning/Forecasting,Back-office/Support,6.6,6.1,Yes,<1 day,Yes,6.3,3.5,3.1,28.09,Yes,Good- adequate for most needs,2.0,Union
EMP-0055,"Milwaukee, Wisconsin",Maintenance Technician,Front-line,4.3,2.9,Yes,>2 days,No,3.4,1.0,3.4,26.83,No,,4.5,Union
EMP-0056,"Cleveland, Ohio",Production/Manufacturing Operator,Front-line,3.1,5.5,No,1-2 days,No,12.0,5.5,10.9,19.3,Yes,Good- adequate for most needs,1,Union
EMP-0057,"Cleveland, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,3.3,4.0,No,>2 days,Yes,14.1,8.9,9.5,30.28,Yes,Good- adequate for most needs,2.7,Non-Union
EMP-0058,"Cleveland, Ohio",Administrative/Support Staff,Back-office/Support,1.7,5.7,Yes,1-2 days,No,29.3,11.9,4.6,21.81,No,,2.9,Non-Union
