equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-ROC-000,"Rockford, Illinois",Condiments,Filler,1821,1578,1628,2668,0.0662,0.8001,450,345396,887.94,46130.24
EQ-ROC-001,"Rockford, Illinois",Canned Vegetables,Filler,1822,1531,1646,1179,0.0441,0.9405,214,429080,1108.93,25234.85
EQ-ROC-002,"Rockford, Illinois",Canned Vegetables,Mixer,4076,3391,3517,2073,0.0924,0.8251,428,248138,972.83,34649.62
EQ-ROC-003,"Rockford, Illinois",Condiments,Pasteurizer,1912,1704,1883,1093,0.053,0.8124,402,387687,1352.82,40363.9
EQ-ROC-004,"Rockford, Illinois",Sauces,Conveyor,2242,1870,1952,2285,0.0511,0.7126,190,151671,1612.37,26999.44
EQ-ROC-005,"Rockford, Illinois",Condiments,Boiler,1972,1850,1765,2541,0.0446,0.8178,66,246204,1676.82,40397.26
EQ-ROC-006,"Rockford, Illinois",Sauces,Labeler,1887,1617,1755,634,0.0355,0.6983,320,224599,1224.07,38134.47
EQ-ROC-007,"Rockford, Illinois",Condiments,Filler,1932,1656,1690,1405,0.0669,0.7495,278,457519,1039.97,27396.59
EQ-ROC-008,"Rockford, Illinois",Sauces,Filler,2982,2644,2802,2720,0.0969,0.8148,286,120287,1155.18,26135.49
EQ-ROC-009,"Rockford, Illinois",Canned Vegetables,Filler,4288,3762,4018,1643,0.0407,0.7006,199,532303,1780.6,33559.67
EQ-ROC-010,"Rockford, Illinois",Sauces,Boiler,3799,3659,3777,2591,0.0709,0.8197,210,429993,1485.46,16310.52
EQ-ROC-011,"Rockford, Illinois",Canned Vegetables,Labeler,2890,2697,2855,2167,0.0912,0.7089,282,249739,890.21,7012.3
EQ-ROC-012,"Rockford, Illinois",Sauces,Boiler,2699,2375,2579,1361,0.0863,0.7736,93,489645,1084.73,25667.64
EQ-ROC-013,"Rockford, Illinois",Sauces,Labeler,1738,1263,1521,2184,0.0871,0.8078,60,458352,1913.45,20703.57
EQ-ROC-014,"Rockford, Illinois",Condiments,Sealer,2711,2360,2603,1832,0.0567,0.8525,289,115745,1512.1,8142.14
EQ-ROC-015,"Rockford, Illinois",Sauces,Boiler,2385,2151,2117,719,0.0795,0.8646,484,453371,1575.03,20803.35
EQ-ROC-016,"Rockford, Illinois",Condiments,Conveyor,2009,1556,1833,1377,0.0731,0.6642,206,118436,898.7,48560.81
EQ-ROC-017,"Rockford, Illinois",Canned Vegetables,Filler,4646,3589,4552,1691,0.0758,0.8285,389,480683,1039.16,33196.26
EQ-ROC-018,"Rockford, Illinois",Condiments,Labeler,3621,2709,3196,2994,0.0984,0.7868,281,107536,1536.76,47091.74
EQ-ROC-019,"Rockford, Illinois",Condiments,Pasteurizer,3349,2532,2970,1486,0.0922,0.8583,260,437180,1723.56,10510.75
EQ-ROC-020,"Rockford, Illinois",Condiments,Mixer,2441,2084,2396,2504,0.0642,0.7135,78,340255,1723.57,6852.74
EQ-ROC-021,"Rockford, Illinois",Sauces,Mixer,4067,3983,3742,964,0.0901,0.8192,347,307771,1930.78,48040.16
EQ-ROC-022,"Rockford, Illinois",Sauces,Mixer,2911,2139,2655,1857,0.0377,0.7644,128,277038,1927.8,18937.06
EQ-ROC-023,"Rockford, Illinois",Sauces,Labeler,1955,1869,1674,1937,0.0765,0.6952,247,197888,1604.08,19812.88
EQ-ROC-024,"Rockford, Illinois",Canned Vegetables,Filler,3688,2915,3655,1844,0.0962,0.6341,182,259077,1561.69,22710.16
EQ-ROC-025,"Rockford, Illinois",Canned Vegetables,Mixer,3823,2743,3400,914,0.0496,0.654,318,493767,1935.12,5604.78
EQ-ROC-026,"Rockford, Illinois",Sauces,Filler,1617,1507,1411,1931,0.0998,0.7294,426,333953,1365.96,7124.97
EQ-ROC-027,"Rockford, Illinois",Condiments,Pasteurizer,3456,3071,3319,1878,0.0669,0.7384,470,106233,1501.6,18824.66
EQ-ROC-028,"Rockford, Illinois",Sauces,Boiler,4040,3156,3690,626,0.0987,0.8445,277,563053,1963.36,16235.36
EQ-ROC-029,"Rockford, Illinois",Condiments,Sealer,2722,2323,2621,634,0.058,0.7359,270,414985,1079.43,21133.13
EQ-ROC-030,"Rockford, Illinois",Canned Vegetables,Conveyor,2208,2040,2162,1943,0.0956,0.7777,218,232382,1025.42,7080.55
EQ-ROC-031,"Rockford, Illinois",Condiments,Boiler,2942,2584,2516,2845,0.0369,0.6797,338,182411,1312.46,41371.6
EQ-ROC-032,"Rockford, Illinois",Sauces,Sealer,2440,2048,2265,1184,0.0516,0.7655,223,516793,1109.37,32166.11
EQ-ROC-033,"Rockford, Illinois",Sauces,Boiler,2219,1845,1902,1682,0.0567,0.7449,421,489110,1386.4,28628.83
EQ-ROC-034,"Rockford, Illinois",Canned Vegetables,Pasteurizer,4429,3566,4133,2112,0.0396,0.7441,395,441361,1238.74,34368.85
EQ-ROC-035,"Rockford, Illinois",Sauces,Pasteurizer,4652,3419,4549,828,0.0879,0.8179,91,308868,1461.99,42103.67
EQ-ROC-036,"Rockford, Illinois",Condiments,Boiler,4119,3288,4050,2590,0.0749,0.7185,286,135683,1491.58,43526.01
EQ-ROC-037,"Rockford, Illinois",Condiments,Pasteurizer,4348,3543,4309,1376,0.046,0.8501,474,121016,849.69,47742.95
EQ-ROC-038,"Rockford, Illinois",Condiments,Conveyor,2642,2227,2278,2248,0.0525,0.7483,342,583320,1408.47,6211.99
EQ-ROC-039,"Rockford, Illinois",Canned Vegetables,Pasteurizer,3828,3253,3622,583,0.0965,0.9337,495,497905,1383.6,27729.31
EQ-ROC-040,"Rockford, Illinois",Canned Vegetables,Mixer,3014,2240,2872,2981,0.063,0.8307,377,545756,1789.14,19759.26
EQ-ROC-041,"Rockford, Illinois",Sauces,Conveyor,2199,1560,2000,2572,0.0706,0.7421,166,156593,1335.9,44595.77
EQ-ROC-042,"Rockford, Illinois",Canned Vegetables,Filler,2876,2586,2507,1392,0.0803,0.8889,218,593555,1081.44,14534.77
EQ-ROC-043,"Rockford, Illinois",Canned Vegetables,Boiler,2691,2526,2546,2188,0.0673,0.8123,362,182193,1032.12,7133.43
EQ-ROC-044,"Rockford, Illinois",Canned Vegetables,Sealer,4069,2979,3575,1574,0.0439,0.7549,322,544913,1069.63,27895.24
EQ-ROC-045,"Rockford, Illinois",Condiments,Boiler,1801,1508,1760,1491,0.0349,0.8381,434,288724,1572.15,14266.76
EQ-ROC-046,"Rockford, Illinois",Condiments,Conveyor,4749,3458,4102,2278,0.07,0.7681,222,523942,1072.46,8065.69
EQ-ROC-047,"Rockford, Illinois",Sauces,Filler,3008,2148,2726,1622,0.0924,0.7511,268,262511,1037.83,39485.28
EQ-ROC-048,"Rockford, Illinois",Condiments,Sealer,2374,1961,2023,750,0.07,0.7581,222,187570,1400.81,44483.43
EQ-ROC-049,"Rockford, Illinois",Canned Vegetables,Sealer,3883,3540,3340,762,0.0705,0.8073,288,232509,1618.34,24915.47
EQ-ROC-050,"Rockford, Illinois",Sauces,Pasteurizer,3440,2889,3403,2032,0.0457,0.7537,494,145774,1815.59,9784.11
EQ-ROC-051,"Rockford, Illinois",Condiments,Conveyor,4812,3950,4327,2719,0.0615,0.8337,484,552019,961.2,49541.09
EQ-ROC-052,"Rockford, Illinois",Sauces,Filler,3820,2941,3762,2130,0.0962,0.7083,71,365743,1016.69,13144.82
EQ-ROC-053,"Rockford, Illinois",Sauces,Pasteurizer,1737,1255,1617,2627,0.0668,0.7333,283,168285,1715.08,20453.53
EQ-ROC-054,"Rockford, Illinois",Canned Vegetables,Conveyor,3441,2530,3211,1990,0.0607,0.6742,206,246947,829.56,23007.82
EQ-MAD-055,"Madison, Wisconsin",Canned Vegetables,Boiler,2288,1715,2064,2453,0.0301,0.6759,178,317239,1978.48,11397.59
EQ-MAD-056,"Madison, Wisconsin",Sauces,Labeler,1521,1180,1354,1021,0.0557,0.7159,380,390483,1747.82,35608.84
EQ-MAD-057,"Madison, Wisconsin",Canned Vegetables,Pasteurizer,2339,1915,2000,2361,0.0554,0.8034,401,515845,1927.17,31159.86
EQ-MAD-058,"Madison, Wisconsin",Canned Vegetables,Mixer,1856,1473,1710,795,0.0954,0.7487,346,429766,1563.51,39032.11
EQ-MAD-059,"Madison, Wisconsin",Condiments,Sealer,4455,3778,3822,833,0.096,0.6687,353,176859,949.73,11110.4
EQ-MAD-060,"Madison, Wisconsin",Sauces,Boiler,2818,2130,2777,1940,0.056,0.775,234,582837,940.23,17057.72
EQ-MAD-061,"Madison, Wisconsin",Condiments,Sealer,2968,2237,2948,2731,0.0999,0.7441,378,325938,1945.46,30883.2
EQ-MAD-062,"Madison, Wisconsin",Canned Vegetables,Conveyor,4288,3851,3909,2059,0.0302,0.7883,61,348968,1840.47,36703.46
EQ-MAD-063,"Madison, Wisconsin",Sauces,Mixer,1693,1536,1652,2808,0.0996,0.7321,288,218335,1638.63,35154.97
EQ-MAD-064,"Madison, Wisconsin",Canned Vegetables,Boiler,1958,1760,1746,797,0.0856,0.8438,96,595865,1171.92,33004.42
EQ-MAD-065,"Madison, Wisconsin",Condiments,Labeler,2404,2203,2263,1779,0.0619,0.6066,59,241428,1007.93,17175.0
EQ-MAD-066,"Madison, Wisconsin",Sauces,Mixer,2384,2045,2216,1984,0.0423,0.7838,350,150907,1936.45,15294.54
EQ-MAD-067,"Madison, Wisconsin",Canned Vegetables,Boiler,4300,3792,3832,2042,0.0967,0.7939,73,123091,1008.99,8963.09
