employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0000,"Cedar Rapids, Iowa",Production/Manufacturing Operator,Front-line,2.8,4.2,No,>2 days,No,7.0,4.5,3.4,23.63,Yes,Good- adequate for most needs,2.7,Non-Union
EMP-0001,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,10,6.5,No,<1 day,Yes,6.4,3.6,0.5,23.39,No,,2.2,Non-Union
EMP-0002,"Kalamazoo, Michigan",Administrative/Support Staff,Back-office/Support,2.4,9.9,No,>2 days,Yes,19.6,7.4,6.3,18.18,No,,4.1,Union
EMP-0003,"Akron, Ohio",Production/Manufacturing Operator,Front-line,9.5,4.0,No,>2 days,Yes,22.9,9.2,8.8,17.84,No,,2.8,Union
EMP-0004,"Kalamazoo, Michigan",Quality Control/Quality Assurance,Front-line,3.1,8.3,No,>2 days,Yes,25.4,7.8,10.2,27.44,Yes,Good- adequate for most needs,2.8,Union
EMP-0005,"Akron, Ohio",Maintenance Technician,Front-line,3.4,1.5,Yes,<1 day,No,21.1,10.9,10.8,28.89,Yes,Good- adequate for most needs,3.0,Non-Union
EMP-0006,"Kalamazoo, Michigan",Production/Manufacturing Operator,Front-line,5.2,8.7,No,>2 days,No,9.4,15.3,6.8,16.8,No,,3.4,Union
EMP-0007,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,9.2,1.8,Yes,>2 days,No,3.8,3.6,2.2,24.97,Yes,Good- adequate for most needs,2.9,Union
EMP-0008,"Madison, Wisconsin",Quality Control/Quality Assurance,Front-line,6.7,6.8,Yes,<1 day,No,4.4,1.0,1.7,25.84,No,,5,Non-Union
EMP-0009,"Madison, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,6.8,5.0,No,>2 days,Yes,4.4,4.6,1.9,29.13,Yes,Fair- some gaps or inconsistencies,3.7,Union
EMP-0010,"Akron, Ohio",Quality Control/Quality Assurance,Front-line,1,8.7,No,<1 day,No,22.3,4.2,3.8,25.66,Yes,Fair- some gaps or inconsistencies,2.9,Union
EMP-0011,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,5.5,2.8,Yes,<1 day,No,7.5,2.2,1.6,19.32,No,,2.6,Non-Union
EMP-0012,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,4.2,4.9,No,1-2 days,No,1.4,1.6,0.2,19.86,Yes,Good- adequate for most needs,4.0,Non-Union
EMP-0013,"Cedar Rapids, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.2,5.2,No,>2 days,Yes,1.6,1.5,0.8,26.02,Yes,Good- adequate for most needs,2.6,Union
EMP-0014,"Akron, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,4.0,6.3,No,<1 day,No,26.5,17.3,3.4,32.71,Yes,Excellent- comprehensive and very helpful,2.2,Non-Union
EMP-0015,"Cedar Rapids, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,5.2,7.0,No,1-2 days,Yes,5.6,2.3,1.7,26.65,No,,3.1,Non-Union
EMP-0016,"Champaign, Illinois",Maintenance Technician,Front-line,2.7,4.6,Yes,<1 day,No,2.5,4.7,2.9,25.04,Yes,Excellent- comprehensive and very helpful,3.4,Union
EMP-0017,"Madison, Wisconsin",Administrative/Support Staff,Back-office/Support,5.9,9.7,No,1-2 days,Yes,0.4,1.3,1.3,20.21,Yes,Fair- some gaps or inconsistencies,5,Union
EMP-0018,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,9.4,5.4,Yes,>2 days,No,2.6,0.2,4.0,28.07,No,,2.5,Union
EMP-0019,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,9.6,6.7,Yes,1-2 days,No,0.7,0.8,3.7,24.09,Yes,Good- adequate for most needs,2.2,Union
EMP-0020,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,8.4,4.3,Yes,<1 day,No,1.9,2.1,2.1,23.66,Yes,Good- adequate for most needs,2.6,Non-Union
EMP-0021,"Akron, Ohio",Administrative/Support Staff,Back-office/Support,7.1,7.0,Yes,1-2 days,No,24.5,8.4,9.5,17.5,No,,4.6,Union
EMP-0022,"Madison, Wisconsin",Administrative/Support Staff,Back-office/Support,6.1,8.8,Yes,1-2 days,No,1.3,3.1,1.7,20.95,Yes,Fair- some gaps or inconsistencies,3.8,Non-Union
EMP-0023,"Cedar Rapids, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,2.0,4.4,No,>2 days,Yes,5.9,0.5,1.7,25.17,No,,1.6,Non-Union
EMP-0024,"Cedar Rapids, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,3.5,1.9,No,1-2 days,No,1.6,3.8,4.0,25.06,No,,3.1,Union
EMP-0025,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,4.0,8.8,Yes,<1 day,No,1.8,2.8,2.5,22.39,No,,2.5,Non-Union
EMP-0026,"Akron, Ohio",Maintenance Technician,Front-line,3.2,6.0,No,1-2 days,Yes,20.2,11.4,8.1,25.87,No,,2.9,Non-Union
EMP-0027,"Cedar Rapids, Iowa",Maintenance Technician,Front-line,3.2,6.6,No,>2 days,No,5.2,1.9,3.1,29.07,Yes,Good- adequate for most needs,3.0,Non-Union
EMP-0028,"Akron, Ohio",Quality Control/Quality Assurance,Front-line,10,7.5,Yes,>2 days,No,10.5,8.5,8.7,24.1,No,,2.9,Union
EMP-0029,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,6.4,8.7,Yes,>2 days,Yes,6.6,2.1,3.5,23.55,Yes,Poor - insufficient or unhelpful,2.2,Non-Union
EMP-0030,"Cedar Rapids, Iowa",Administrative/Support Staff,Back-office/Support,7.2,4.9,No,1-2 days,No,1.6,4.2,3.6,19.25,No,,2.6,Union
EMP-0031,"Cedar Rapids, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,1,5.4,No,1-2 days,No,7.9,4.5,3.8,26.62,No,,4.2,Union
EMP-0032,"Cedar Rapids, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,4.9,3.8,No,<1 day,Yes,5.4,4.6,1.2,26.64,No,,4.3,Non-Union
EMP-0033,"Madison, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,4.1,8.8,No,1-2 days,No,4.2,2.3,0.1,29.86,No,,3.9,Union
EMP-0034,"Cedar Rapids, Iowa",Production/Manufacturing Operator,Front-line,6.9,1.4,Yes,>2 days,Yes,4.5,1.2,1.1,21.15,No,,4.1,Union
EMP-0035,"Akron, Ohio",Maintenance Technician,Front-line,1.6,7.1,No,1-2 days,Yes,21.2,4.2,5.2,26.31,No,,2.7,Union
EMP-0036,"Akron, Ohio",Maintenance Technician,Front-line,2.5,2.8,Yes,1-2 days,No,9.9,17.1,4.6,28.57,No,,4.1,Non-Union
EMP-0037,"Akron, Ohio",Production/Manufacturing Operator,Front-line,7.1,8.6,No,1-2 days,No,14.5,5.9,5.7,16.76,No,,3.0,Non-Union
EMP-0038,"Cedar Rapids, Iowa",Administrative/Support Staff,Back-office/Support,5.8,3.7,No,1-2 days,No,2.7,4.7,3.1,19.28,No,,2.5,Non-Union
EMP-0039,"Madison, Wisconsin",Plant Management,Management,5.0,5.8,Yes,>2 days,Yes,1.3,3.4,1.4,40.19,No,,3.8,Union
EMP-0040,"Kalamazoo, Michigan",Administrative/Support Staff,Back-office/Support,6.1,6.5,Yes,<1 day,Yes,14.5,11.8,11.1,21.89,No,,1.3,Union
EMP-0041,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,1.8,7.1,No,1-2 days,No,4.4,2.0,0.8,20.02,No,,4.4,Non-Union
EMP-0042,"Kalamazoo, Michigan",Maintenance Technician,Front-line,3.4,5.0,No,1-2 days,Yes,29.2,13.2,8.2,27.47,No,,4.3,Non-Union
EMP-0043,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,4.8,4.6,No,1-2 days,Yes,3.7,4.4,3.8,20.01,No,,2.8,Union
EMP-0044,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,5.5,7.6,Yes,1-2 days,No,4.4,0.2,1.9,19.07,Yes,Good- adequate for most needs,5,Union
EMP-0045,"Madison, Wisconsin",Maintenance Technician,Front-line,2.5,4.5,No,>2 days,No,7.4,1.0,2.8,24.59,No,,3.6,Non-Union
EMP-0046,"Akron, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,5.8,5.2,Yes,>2 days,No,15.9,9.9,9.4,29.3,No,,2.3,Non-Union
EMP-0047,"Cedar Rapids, Iowa",Production/Manufacturing Operator,Front-line,6.0,4.9,No,1-2 days,Yes,4.9,1.6,0.9,21.58,Yes,Good- adequate for most needs,1.1,Union
EMP-0048,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,1.6,7.8,Yes,>2 days,No,0.6,1.2,2.6,21.37,Yes,Poor - insufficient or unhelpful,1.4,Non-Union
EMP-0049,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,5.1,6.5,No,>2 days,Yes,2.4,2.3,0.2,18.17,No,,1,Non-Union
EMP-0050,"Cedar Rapids, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,8.7,6.8,No,>2 days,No,3.4,4.9,3.2,26.86,No,,2.6,Union
EMP-0051,"Cedar Rapids, Iowa",Plant Management,Management,4.7,6.0,Yes,1-2 days,Yes,7.9,4.7,2.9,43.0,Yes,Good- adequate for most needs,2.4,Union
EMP-0052,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,1.4,6.8,Yes,>2 days,Yes,2.9,3.7,2.7,15.08,No,,3.0,Non-Union
EMP-0053,"Kalamazoo, Michigan",Plant Management,Management,8.0,4.9,No,<1 day,Yes,29.9,10.7,8.4,48.24,No,,3.5,Non-Union
EMP-0054,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,1.6,5.1,No,>2 days,Yes,5.2,2.1,3.2,16.33,No,,4.5,Union
EMP-0055,"Kalamazoo, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,4.3,5.7,Yes,<1 day,No,29.7,5.0,5.5,22.54,No,,1,Non-Union
EMP-0056,"Cedar Rapids, Iowa",Production/Manufacturing Operator,Front-line,3.1,6.0,Yes,<1 day,Yes,5.7,4.6,1.1,14.91,Yes,Fair- some gaps or inconsistencies,3.1,Non-Union
