equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-CHA-000,"Champaign, Illinois",Condiments,Mixer,3972,3421,3698,2984,0.0903,0.7916,273,369271,1468.32,12128.26
EQ-CHA-001,"Champaign, Illinois",Sauces,Boiler,4186,3736,3899,838,0.062,0.8571,59,583106,850.66,23378.67
EQ-CHA-002,"Champaign, Illinois",Canned Vegetables,Conveyor,2800,2562,2777,2349,0.0474,0.7,480,412118,1121.14,8257.15
EQ-CHA-003,"Champaign, Illinois",Condiments,Sealer,3270,3004,3073,719,0.0816,0.7363,140,215738,1029.72,21907.47
EQ-CHA-004,"Champaign, Illinois",Condiments,Pasteurizer,3443,2984,3300,1401,0.0705,0.825,481,392156,1130.34,37508.74
EQ-CHA-005,"Champaign, Illinois",Condiments,Filler,2905,2591,2499,2554,0.0455,0.8001,156,263540,836.1,39732.19
EQ-CHA-006,"Champaign, Illinois",Sauces,Conveyor,3075,2253,2898,898,0.0459,0.7617,482,161801,1664.67,43366.26
EQ-CHA-007,"Champaign, Illinois",Condiments,Conveyor,3646,2965,3581,924,0.0849,0.7301,378,225838,873.62,34544.37
EQ-CHA-008,"Champaign, Illinois",Canned Vegetables,Pasteurizer,3011,2188,2665,841,0.086,0.7843,110,140858,1952.49,40325.96
EQ-CHA-009,"Champaign, Illinois",Canned Vegetables,Mixer,2304,1965,1983,2220,0.046,0.8514,469,124811,1393.21,23335.53
EQ-CHA-010,"Champaign, Illinois",Canned Vegetables,Conveyor,1833,1310,1573,1098,0.0869,0.9395,464,544349,1056.46,43857.38
EQ-CHA-011,"Champaign, Illinois",Canned Vegetables,Boiler,2165,2096,2021,1264,0.0826,0.9157,425,208563,1319.73,40990.65
EQ-CHA-012,"Champaign, Illinois",Sauces,Sealer,2798,2576,2455,1754,0.0589,0.8475,391,192147,1326.56,31809.38
EQ-CHA-013,"Champaign, Illinois",Canned Vegetables,Sealer,3939,3092,3370,735,0.0512,0.8442,394,518806,1145.72,5664.3
EQ-CHA-014,"Champaign, Illinois",Sauces,Boiler,2714,2622,2606,1177,0.0523,0.7558,393,174094,1578.06,9962.33
EQ-CHA-015,"Champaign, Illinois",Canned Vegetables,Mixer,4445,3807,4044,2934,0.078,0.7934,266,358450,831.3,39196.77
EQ-CHA-016,"Champaign, Illinois",Canned Vegetables,Boiler,1687,1213,1455,2822,0.0331,0.8167,112,253643,1072.04,6812.73
EQ-CHA-017,"Champaign, Illinois",Canned Vegetables,Conveyor,2708,2063,2345,1556,0.045,0.8355,52,384610,1823.24,23479.57
EQ-CHA-018,"Champaign, Illinois",Canned Vegetables,Labeler,4358,3421,4176,1372,0.0903,0.871,59,367896,1047.21,33256.32
EQ-CHA-019,"Champaign, Illinois",Condiments,Labeler,1587,1361,1547,2107,0.0707,0.8283,143,308029,1268.74,19281.14
EQ-CHA-020,"Champaign, Illinois",Canned Vegetables,Labeler,2412,2166,2225,2951,0.0515,0.7859,190,518280,1096.3,38060.09
EQ-CHA-021,"Champaign, Illinois",Canned Vegetables,Mixer,2129,1684,1921,2015,0.0451,0.7103,479,410744,1928.09,28642.13
EQ-CHA-022,"Champaign, Illinois",Sauces,Sealer,2842,2105,2774,2962,0.073,0.7577,71,283204,1789.17,47044.28
EQ-CHA-023,"Champaign, Illinois",Canned Vegetables,Labeler,2879,2468,2645,1830,0.0526,0.6856,140,579776,1156.57,46902.86
EQ-CHA-024,"Champaign, Illinois",Sauces,Conveyor,1606,1240,1451,2187,0.083,0.7998,273,113307,1794.51,38299.22
EQ-CHA-025,"Champaign, Illinois",Sauces,Mixer,4975,4325,4399,658,0.0421,0.8024,247,367467,1644.92,30995.46
EQ-CHA-026,"Champaign, Illinois",Condiments,Mixer,3135,2752,2839,1846,0.0973,0.7568,289,587589,984.84,47718.01
EQ-CHA-027,"Champaign, Illinois",Canned Vegetables,Conveyor,4544,3636,4285,2707,0.0562,0.665,422,261264,1251.87,34623.91
EQ-CHA-028,"Champaign, Illinois",Condiments,Filler,3674,3018,3459,1790,0.0974,0.6955,337,578740,1865.52,37435.77
