equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-ROC-000,"Rockford, Illinois",Condiments,11281.17,5422.01
EQ-ROC-001,"Rockford, Illinois",Condiments,51743.28,15493.91
EQ-ROC-002,"Rockford, Illinois",Sauces,27411.86,21729.26
EQ-ROC-003,"Rockford, Illinois",Sauces,10054.74,24974.13
EQ-ROC-004,"Rockford, Illinois",Condiments,38229.09,4504.85
EQ-ROC-005,"Rockford, Illinois",Condiments,20184.63,18364.03
EQ-ROC-006,"Rockford, Illinois",Canned Vegetables,40907.68,9736.57
EQ-ROC-007,"Rockford, Illinois",Canned Vegetables,32865.91,28382.74
EQ-ROC-008,"Rockford, Illinois",Condiments,40592.42,11820.21
EQ-ROC-009,"Rockford, Illinois",Sauces,36884.24,26117.78
EQ-ROC-010,"Rockford, Illinois",Sauces,21464.16,24080.3
EQ-ROC-011,"Rockford, Illinois",Canned Vegetables,24489.61,13770.25
EQ-ROC-012,"Rockford, Illinois",Condiments,17585.11,22409.93
EQ-ROC-013,"Rockford, Illinois",Sauces,4696.2,23879.92
EQ-ROC-014,"Rockford, Illinois",Canned Vegetables,25419.52,16511.03
EQ-ROC-015,"Rockford, Illinois",Condiments,22913.76,17415.18
EQ-ROC-016,"Rockford, Illinois",Condiments,25665.41,6028.39
EQ-ROC-017,"Rockford, Illinois",Sauces,12385.81,29799.86
EQ-ROC-018,"Rockford, Illinois",Canned Vegetables,43598.7,21459.37
EQ-ROC-019,"Rockford, Illinois",Sauces,28411.03,24786.18
EQ-ROC-020,"Rockford, Illinois",Sauces,12223.12,24945.86
EQ-ROC-021,"Rockford, Illinois",Sauces,20599.12,21556.09
EQ-ROC-022,"Rockford, Illinois",Condiments,32573.24,28933.14
EQ-ROC-023,"Rockford, Illinois",Canned Vegetables,13196.27,2834.29
EQ-ROC-024,"Rockford, Illinois",Canned Vegetables,55489.75,16857.23
EQ-ROC-025,"Rockford, Illinois",Sauces,12551.4,14086.87
EQ-ROC-026,"Rockford, Illinois",Sauces,32522.01,20123.73
EQ-ROC-027,"Rockford, Illinois",Canned Vegetables,55040.2,25880.81
EQ-ROC-028,"Rockford, Illinois",Sauces,28944.9,22765.75
EQ-ROC-029,"Rockford, Illinois",Sauces,89218.49,3545.85
