employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-ROC-000,"Rockford, Illinois",Production Operator,16.73,2080,Non-Union,non-production,East North Central
LAB-ROC-001,"Rockford, Illinois",Maintenance Tech,15.73,2080,Non-Union,non-production,East North Central
LAB-ROC-002,"Rockford, Illinois",Packaging Operator,15.94,2080,Non-Union,non-production,East North Central
LAB-ROC-003,"Rockford, Illinois",Packaging Operator,18.74,2080,Non-Union,non-production,East North Central
LAB-ROC-004,"Rockford, Illinois",Production Supervisor,22.69,2080,Non-Union,production,East North Central
LAB-ROC-005,"Rockford, Illinois",Line Lead,18.02,2080,Non-Union,production,East North Central
LAB-ROC-006,"Rockford, Illinois",Line Lead,20.4,2080,Non-Union,production,East North Central
LAB-ROC-007,"Rockford, Illinois",Quality Inspector,14.31,2080,Non-Union,non-production,East North Central
LAB-ROC-008,"Rockford, Illinois",Production Operator,22.63,2080,Non-Union,non-production,East North Central
LAB-ROC-009,"Rockford, Illinois",Packaging Operator,21.29,2080,Non-Union,non-production,East North Central
LAB-ROC-010,"Rockford, Illinois",Production Operator,19.8,2080,Union,non-production,East North Central
LAB-ROC-011,"Rockford, Illinois",Packaging Operator,16.29,2080,Union,non-production,East North Central
LAB-ROC-012,"Rockford, Illinois",Production Operator,18.46,2080,Union,non-production,East North Central
LAB-ROC-013,"Rockford, Illinois",Maintenance Tech,22.52,2080,Non-Union,non-production,East North Central
LAB-ROC-014,"Rockford, Illinois",Quality Inspector,15.7,2080,Non-Union,non-production,East North Central
LAB-ROC-015,"Rockford, Illinois",Maintenance Tech,21.46,2080,Non-Union,non-production,East North Central
LAB-ROC-016,"Rockford, Illinois",Packaging Operator,17.63,2080,Union,non-production,East North Central
LAB-ROC-017,"Rockford, Illinois",Packaging Operator,16.65,2080,Non-Union,non-production,East North Central
LAB-ROC-018,"Rockford, Illinois",Packaging Operator,17.42,2080,Union,non-production,East North Central
LAB-ROC-019,"Rockford, Illinois",Production Operator,17.83,2080,Union,non-production,East North Central
LAB-ROC-020,"Rockford, Illinois",Packaging Operator,17.92,2080,Non-Union,non-production,East North Central
LAB-ROC-021,"Rockford, Illinois",Maintenance Tech,19.45,2080,Non-Union,non-production,East North Central
LAB-ROC-022,"Rockford, Illinois",Line Lead,22.75,2080,Union,production,East North Central
LAB-ROC-023,"Rockford, Illinois",Maintenance Tech,15.25,2080,Union,non-production,East North Central
LAB-ROC-024,"Rockford, Illinois",Production Operator,19.6,2080,Non-Union,non-production,East North Central
LAB-GRE-025,"Green Bay, Wisconsin",Line Lead,21.87,2080,Union,production,East North Central
LAB-GRE-026,"Green Bay, Wisconsin",Packaging Operator,20.34,2080,Union,non-production,East North Central
LAB-GRE-027,"Green Bay, Wisconsin",Production Operator,19.09,2080,Union,non-production,East North Central
LAB-GRE-028,"Green Bay, Wisconsin",Production Supervisor,21.54,2080,Union,production,East North Central
LAB-GRE-029,"Green Bay, Wisconsin",Quality Inspector,15.92,2080,Union,non-production,East North Central
LAB-GRE-030,"Green Bay, Wisconsin",Maintenance Tech,19.66,2080,Non-Union,non-production,East North Central
LAB-GRE-031,"Green Bay, Wisconsin",Maintenance Tech,18.97,2080,Union,non-production,East North Central
LAB-GRE-032,"Green Bay, Wisconsin",Production Supervisor,20.87,2080,Non-Union,production,East North Central
LAB-GRE-033,"Green Bay, Wisconsin",Maintenance Tech,23.15,2080,Non-Union,non-production,East North Central
LAB-GRE-034,"Green Bay, Wisconsin",Production Operator,18.83,2080,Non-Union,non-production,East North Central
LAB-GRE-035,"Green Bay, Wisconsin",Maintenance Tech,15.87,2080,Union,non-production,East North Central
