equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-SPR-000,"Springfield, Illinois",Condiments,37389.52,14231.67
EQ-SPR-001,"Springfield, Illinois",Canned Vegetables,6787.58,21687.29
EQ-SPR-002,"Springfield, Illinois",Condiments,29284.31,3420.33
EQ-SPR-003,"Springfield, Illinois",Canned Vegetables,36175.41,20735.68
EQ-SPR-004,"Springfield, Illinois",Condiments,25493.69,9368.22
EQ-SPR-005,"Springfield, Illinois",Sauces,12087.27,15826.17
EQ-SPR-006,"Springfield, Illinois",Condiments,31622.53,9531.67
EQ-SPR-007,"Springfield, Illinois",Sauces,44986.25,23688.37
EQ-SPR-008,"Springfield, Illinois",Condiments,15730.9,13470.09
EQ-SPR-009,"Springfield, Illinois",Sauces,26534.67,2225.78
EQ-SPR-010,"Springfield, Illinois",Sauces,16199.82,24264.55
EQ-SPR-011,"Springfield, Illinois",Canned Vegetables,79729.1,16592.3
EQ-SPR-012,"Springfield, Illinois",Condiments,39858.19,8214.63
EQ-SPR-013,"Springfield, Illinois",Canned Vegetables,27188.99,13486.43
EQ-SPR-014,"Springfield, Illinois",Condiments,14116.43,25860.4
EQ-SPR-015,"Springfield, Illinois",Canned Vegetables,64699.0,21255.22
EQ-SPR-016,"Springfield, Illinois",Sauces,30858.8,29604.76
EQ-SPR-017,"Springfield, Illinois",Sauces,17214.58,16738.11
EQ-SPR-018,"Springfield, Illinois",Sauces,12058.96,19801.23
EQ-SPR-019,"Springfield, Illinois",Sauces,33844.07,11670.76
EQ-SPR-020,"Springfield, Illinois",Sauces,24118.38,28568.31
EQ-SPR-021,"Springfield, Illinois",Sauces,38599.69,16334.42
EQ-SPR-022,"Springfield, Illinois",Condiments,78295.05,2101.03
EQ-SPR-023,"Springfield, Illinois",Canned Vegetables,42099.72,10619.08
EQ-SPR-024,"Springfield, Illinois",Condiments,32983.91,4124.83
EQ-SPR-025,"Springfield, Illinois",Canned Vegetables,27515.14,6850.99
EQ-SPR-026,"Springfield, Illinois",Condiments,55384.48,14423.57
EQ-SPR-027,"Springfield, Illinois",Sauces,15313.29,22559.21
EQ-SPR-028,"Springfield, Illinois",Canned Vegetables,15544.79,11757.04
EQ-SPR-029,"Springfield, Illinois",Condiments,9684.08,8536.78
EQ-SPR-030,"Springfield, Illinois",Canned Vegetables,7990.42,2519.09
EQ-SPR-031,"Springfield, Illinois",Condiments,4789.44,8659.95
EQ-SPR-032,"Springfield, Illinois",Sauces,8207.17,6242.59
