equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-ROC-000,"Rockford, Illinois",Sauces,Sealer,1643,1241,1525,873,0.0993,0.7825,379,398537,1828.57,19509.58
EQ-ROC-001,"Rockford, Illinois",Condiments,Conveyor,2049,1526,1773,2699,0.081,0.7484,167,297136,1296.43,16639.52
EQ-ROC-002,"Rockford, Illinois",Condiments,Sealer,4365,3735,3834,605,0.0947,0.8637,386,280770,1618.87,6369.89
EQ-ROC-003,"Rockford, Illinois",Condiments,Pasteurizer,1701,1656,1494,1277,0.0583,0.7812,477,339196,1624.49,39402.78
EQ-ROC-004,"Rockford, Illinois",Sauces,Mixer,1771,1626,1659,2375,0.0434,0.8162,381,452325,1946.2,19393.09
EQ-ROC-005,"Rockford, Illinois",Canned Vegetables,Labeler,4828,4541,4518,679,0.0502,0.8206,243,123035,1821.39,20209.12
EQ-ROC-006,"Rockford, Illinois",Condiments,Pasteurizer,3279,2701,2930,2134,0.0475,0.7462,462,202698,950.9,41022.59
EQ-ROC-007,"Rockford, Illinois",Condiments,Filler,4224,3571,3612,960,0.0469,0.7658,167,411333,1242.92,33241.43
EQ-ROC-008,"Rockford, Illinois",Sauces,Conveyor,1740,1521,1495,1778,0.0474,0.7666,92,421378,1377.85,15286.42
EQ-ROC-009,"Rockford, Illinois",Sauces,Pasteurizer,1567,1502,1561,1494,0.0873,0.7784,426,306166,1643.48,36054.38
EQ-ROC-010,"Rockford, Illinois",Canned Vegetables,Sealer,3619,3195,3163,752,0.0872,0.7842,169,192568,1626.07,24371.67
EQ-ROC-011,"Rockford, Illinois",Sauces,Pasteurizer,3907,3793,3418,2225,0.0487,0.8448,462,231393,945.45,23564.86
EQ-ROC-012,"Rockford, Illinois",Condiments,Mixer,4615,4485,4308,734,0.0447,0.7918,348,311562,1912.09,31985.91
EQ-ROC-013,"Rockford, Illinois",Condiments,Sealer,3372,2762,2920,1588,0.064,0.7864,462,349039,1886.7,18874.15
EQ-ROC-014,"Rockford, Illinois",Canned Vegetables,Filler,2434,1772,2275,1035,0.0975,0.8021,135,370622,1868.01,39439.97
EQ-ROC-015,"Rockford, Illinois",Condiments,Mixer,1864,1551,1588,2702,0.0856,0.795,291,237154,1655.23,44112.63
EQ-ROC-016,"Rockford, Illinois",Condiments,Mixer,2909,2184,2874,2634,0.0601,0.7519,324,451957,1755.34,34506.51
EQ-ROC-017,"Rockford, Illinois",Canned Vegetables,Labeler,4285,3433,3931,2519,0.0557,0.728,237,173032,1597.35,32289.65
EQ-ROC-018,"Rockford, Illinois",Sauces,Pasteurizer,2953,2714,2814,2452,0.0461,0.95,298,544833,1698.66,32353.29
EQ-ROC-019,"Rockford, Illinois",Sauces,Filler,1562,1332,1374,1271,0.044,0.724,386,575525,1275.59,36391.18
EQ-ROC-020,"Rockford, Illinois",Sauces,Boiler,4287,3451,3957,2372,0.0773,0.807,260,295166,1061.8,49492.06
EQ-ROC-021,"Rockford, Illinois",Sauces,Pasteurizer,4201,3451,3986,955,0.0695,0.7656,497,313257,1413.95,7705.91
EQ-ROC-022,"Rockford, Illinois",Sauces,Conveyor,3029,2272,2859,1529,0.0979,0.7588,158,595926,1255.6,27884.03
EQ-ROC-023,"Rockford, Illinois",Condiments,Filler,1536,1184,1437,794,0.0543,0.6742,429,390836,1804.69,10938.61
EQ-ROC-024,"Rockford, Illinois",Sauces,Mixer,4108,2969,3506,1902,0.0393,0.7448,447,237136,1062.79,35873.35
EQ-ROC-025,"Rockford, Illinois",Canned Vegetables,Filler,1864,1613,1804,2595,0.0971,0.7964,380,463454,1626.02,48964.74
EQ-ROC-026,"Rockford, Illinois",Condiments,Sealer,2790,2121,2664,2017,0.0653,0.8368,256,314541,1383.54,21222.94
EQ-ROC-027,"Rockford, Illinois",Condiments,Boiler,3641,2898,3515,1956,0.0919,0.762,197,380481,1406.14,39573.98
EQ-ROC-028,"Rockford, Illinois",Canned Vegetables,Boiler,4496,4352,4476,2272,0.0332,0.8018,129,199508,1527.84,39871.71
EQ-ROC-029,"Rockford, Illinois",Sauces,Sealer,2463,1952,2443,1587,0.0607,0.7495,76,379592,1491.71,12991.02
EQ-ROC-030,"Rockford, Illinois",Sauces,Mixer,4468,3815,4313,1422,0.0558,0.6993,76,445808,1364.15,26019.72
EQ-ROC-031,"Rockford, Illinois",Canned Vegetables,Labeler,2686,2248,2536,704,0.077,0.7658,75,298378,1541.05,9325.1
EQ-ROC-032,"Rockford, Illinois",Sauces,Labeler,4507,4284,4199,1885,0.0761,0.8793,277,318534,1166.51,10862.85
EQ-ROC-033,"Rockford, Illinois",Sauces,Boiler,2873,2672,2655,2172,0.0728,0.8302,495,598187,1940.77,25084.23
EQ-ROC-034,"Rockford, Illinois",Sauces,Labeler,2838,2098,2669,2126,0.0672,0.7564,162,587037,1295.97,16202.83
EQ-ROC-035,"Rockford, Illinois",Condiments,Sealer,3533,3358,3170,918,0.0364,0.7315,93,101906,1507.04,31784.35
EQ-ROC-036,"Rockford, Illinois",Condiments,Conveyor,4657,4242,4603,757,0.0832,0.7075,121,313770,1480.09,5661.39
EQ-ROC-037,"Rockford, Illinois",Condiments,Conveyor,4213,3775,3673,1673,0.0895,0.8818,429,180828,1780.6,25521.7
EQ-ROC-038,"Rockford, Illinois",Sauces,Filler,2342,2118,2229,2220,0.0456,0.7716,51,321677,1042.07,14211.31
EQ-ROC-039,"Rockford, Illinois",Sauces,Pasteurizer,1789,1619,1639,2279,0.0661,0.8413,492,260178,917.63,49153.04
EQ-ROC-040,"Rockford, Illinois",Canned Vegetables,Filler,4452,3749,4267,2534,0.0592,0.6395,343,531270,1890.36,24805.54
EQ-ROC-041,"Rockford, Illinois",Sauces,Sealer,3448,2471,3269,2978,0.0515,0.7931,437,511446,995.74,39411.4
EQ-ROC-042,"Rockford, Illinois",Canned Vegetables,Mixer,3701,3055,3485,674,0.0405,0.7061,247,493186,881.25,34030.84
EQ-ROC-043,"Rockford, Illinois",Canned Vegetables,Sealer,2825,2670,2406,1386,0.0471,0.6938,366,585037,1894.28,11886.77
