equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-CHA-000,"Champaign, Illinois",Canned Vegetables,Boiler,2401,1826,2306,2104,0.0376,0.7952,73,556169,1214.9,21531.11
EQ-CHA-001,"Champaign, Illinois",Sauces,Boiler,3243,2559,2769,2841,0.067,0.8022,371,120128,1024.2,48869.71
EQ-CHA-002,"Champaign, Illinois",Condiments,Boiler,4423,3131,3938,986,0.0999,0.9303,167,335639,1456.5,17106.14
EQ-CHA-003,"Champaign, Illinois",Canned Vegetables,Boiler,2884,2461,2703,1354,0.0555,0.8887,399,403661,1900.44,49482.57
EQ-CHA-004,"Champaign, Illinois",Sauces,Filler,1638,1518,1453,2004,0.0756,0.8001,342,189802,1072.03,43014.94
EQ-CHA-005,"Champaign, Illinois",Canned Vegetables,Sealer,3653,3116,3303,2071,0.0547,0.7379,333,570270,1090.01,41644.19
EQ-CHA-006,"Champaign, Illinois",Sauces,Mixer,4616,3410,3995,2955,0.0763,0.7184,280,346937,1720.27,49270.6
EQ-CHA-007,"Champaign, Illinois",Canned Vegetables,Conveyor,3147,2290,3028,1884,0.0794,0.7223,289,350130,997.08,21747.93
EQ-CHA-008,"Champaign, Illinois",Canned Vegetables,Filler,3741,2626,3719,921,0.0693,0.7715,364,251651,1603.03,30165.43
EQ-CHA-009,"Champaign, Illinois",Canned Vegetables,Mixer,3228,2983,2845,1025,0.0677,0.7303,349,133181,1790.1,15166.47
EQ-CHA-010,"Champaign, Illinois",Condiments,Pasteurizer,4298,4140,3839,1830,0.0482,0.7184,354,276046,1520.75,21204.92
EQ-CHA-011,"Champaign, Illinois",Condiments,Filler,3587,2542,3539,1984,0.0783,0.8225,201,316430,837.11,19316.21
EQ-CHA-012,"Champaign, Illinois",Condiments,Labeler,3005,2141,2809,1354,0.062,0.8082,62,101109,1148.62,33497.17
EQ-CHA-013,"Champaign, Illinois",Condiments,Conveyor,3764,2797,3414,1131,0.0384,0.7561,213,266112,1660.83,32147.49
EQ-CHA-014,"Champaign, Illinois",Canned Vegetables,Mixer,1683,1308,1563,2656,0.0351,0.8261,445,117240,1035.51,44594.39
EQ-CHA-015,"Champaign, Illinois",Condiments,Sealer,3673,3233,3612,2656,0.0861,0.679,463,403998,1314.64,44743.25
EQ-CHA-016,"Champaign, Illinois",Sauces,Pasteurizer,1820,1547,1714,1862,0.0652,0.8517,436,445608,1515.85,27571.42
EQ-CHA-017,"Champaign, Illinois",Sauces,Filler,3908,3425,3434,1250,0.0592,0.7052,150,472573,1582.49,39061.11
EQ-CHA-018,"Champaign, Illinois",Canned Vegetables,Filler,4533,4192,4048,2626,0.0323,0.7286,211,320139,1430.2,29185.41
EQ-CHA-019,"Champaign, Illinois",Sauces,Labeler,4251,3537,3700,2873,0.0855,0.7944,131,317675,1363.62,46571.3
EQ-CHA-020,"Champaign, Illinois",Sauces,Conveyor,2056,1739,1835,2115,0.0448,0.858,327,271051,1364.07,40851.7
EQ-CHA-021,"Champaign, Illinois",Sauces,Labeler,3973,3427,3765,1430,0.078,0.9282,374,336332,1868.17,37628.52
EQ-CHA-022,"Champaign, Illinois",Canned Vegetables,Conveyor,4113,3500,4009,975,0.0952,0.7936,374,373431,1023.68,7111.46
EQ-CHA-023,"Champaign, Illinois",Condiments,Mixer,1878,1708,1877,1261,0.0874,0.8336,322,495812,1317.58,41142.66
EQ-CHA-024,"Champaign, Illinois",Sauces,Mixer,4275,3592,3664,1889,0.0367,0.7672,293,567353,1202.23,40090.76
EQ-CHA-025,"Champaign, Illinois",Sauces,Conveyor,2923,2605,2575,1910,0.0673,0.7136,235,265717,1003.21,38187.89
EQ-CHA-026,"Champaign, Illinois",Canned Vegetables,Boiler,1540,1395,1361,942,0.0422,0.8595,437,335048,1868.4,12636.55
EQ-CHA-027,"Champaign, Illinois",Canned Vegetables,Mixer,3316,2539,3065,1423,0.0831,0.6839,59,255082,1603.16,16389.89
EQ-CHA-028,"Champaign, Illinois",Sauces,Filler,3520,3252,3384,2502,0.0772,0.755,435,595982,1081.35,34301.4
EQ-CHA-029,"Champaign, Illinois",Sauces,Sealer,2033,1688,1963,1438,0.0457,0.8069,459,214188,1160.56,48698.95
EQ-CHA-030,"Champaign, Illinois",Sauces,Filler,2206,2108,2067,1774,0.039,0.8626,152,570729,1879.58,25098.64
EQ-CHA-031,"Champaign, Illinois",Canned Vegetables,Pasteurizer,2778,1956,2464,2923,0.0813,0.7852,289,514219,1540.58,49523.4
EQ-CHA-032,"Champaign, Illinois",Sauces,Sealer,2390,1818,2246,599,0.0627,0.7711,437,391065,1803.21,17744.97
EQ-CHA-033,"Champaign, Illinois",Sauces,Sealer,4840,3644,4256,1126,0.0595,0.7364,425,364909,1487.78,49774.59
EQ-CHA-034,"Champaign, Illinois",Sauces,Sealer,4631,3874,4286,1857,0.0516,0.8149,286,397292,1414.61,5774.07
EQ-CHA-035,"Champaign, Illinois",Sauces,Sealer,3144,3026,3083,2885,0.0669,0.8414,264,448802,1574.29,26826.89
EQ-CHA-036,"Champaign, Illinois",Canned Vegetables,Conveyor,1593,1369,1376,1055,0.0853,0.7648,344,322195,1134.03,18733.53
EQ-CHA-037,"Champaign, Illinois",Sauces,Mixer,3596,2900,3191,1842,0.0421,0.7826,372,282306,1384.42,5654.17
EQ-CHA-038,"Champaign, Illinois",Condiments,Boiler,1913,1864,1651,783,0.0367,0.8432,222,386791,1608.73,38276.76
EQ-CHA-039,"Champaign, Illinois",Sauces,Labeler,1535,1203,1525,1181,0.0841,0.7752,341,204183,1472.18,17375.25
EQ-CHA-040,"Champaign, Illinois",Canned Vegetables,Mixer,3994,2881,3800,2775,0.0876,0.7995,165,180516,904.28,31411.46
EQ-CHA-041,"Champaign, Illinois",Sauces,Mixer,1961,1726,1821,1056,0.0583,0.891,56,359741,1664.44,17019.48
EQ-CHA-042,"Champaign, Illinois",Canned Vegetables,Conveyor,4538,3593,4050,2674,0.0414,0.7283,421,517662,1575.62,46393.39
EQ-CHA-043,"Champaign, Illinois",Sauces,Mixer,4194,3279,4179,2462,0.0326,0.7454,146,337621,1665.46,42316.59
EQ-CHA-044,"Champaign, Illinois",Condiments,Filler,3029,2402,2996,711,0.0458,0.8402,358,284588,1740.29,45173.28
EQ-CHA-045,"Champaign, Illinois",Condiments,Conveyor,2627,2126,2516,582,0.0519,0.9395,310,482038,1942.17,30018.66
EQ-KEN-046,"Kenosha, Wisconsin",Canned Vegetables,Boiler,4669,3839,4439,1320,0.0331,0.7367,478,441121,831.05,34339.1
EQ-KEN-047,"Kenosha, Wisconsin",Condiments,Boiler,4325,3534,4115,585,0.0433,0.721,288,456696,1841.08,28644.17
EQ-KEN-048,"Kenosha, Wisconsin",Sauces,Sealer,4453,3777,4202,2551,0.0674,0.6774,337,356525,903.15,45183.55
EQ-KEN-049,"Kenosha, Wisconsin",Condiments,Conveyor,2166,2027,2049,1425,0.0787,0.7148,383,431671,1743.12,43166.48
EQ-KEN-050,"Kenosha, Wisconsin",Sauces,Pasteurizer,3262,3158,2820,696,0.0557,0.801,179,188641,1681.27,17093.3
EQ-KEN-051,"Kenosha, Wisconsin",Canned Vegetables,Mixer,4013,3699,3999,1110,0.0328,0.8212,339,568198,1069.04,45041.75
EQ-KEN-052,"Kenosha, Wisconsin",Canned Vegetables,Sealer,1826,1462,1784,2261,0.0777,0.7704,357,395880,1444.36,23936.58
EQ-KEN-053,"Kenosha, Wisconsin",Condiments,Boiler,3843,2895,3275,614,0.0775,0.7465,465,273649,865.61,13102.2
EQ-KEN-054,"Kenosha, Wisconsin",Condiments,Pasteurizer,2102,1963,1839,1814,0.0999,0.7233,214,116757,1409.98,38456.44
EQ-KEN-055,"Kenosha, Wisconsin",Canned Vegetables,Labeler,4341,4042,4265,2363,0.0796,0.7627,240,420596,949.6,44077.46
EQ-KEN-056,"Kenosha, Wisconsin",Sauces,Boiler,3494,2549,3180,2491,0.0538,0.6978,109,343833,1171.79,32978.33
EQ-KEN-057,"Kenosha, Wisconsin",Canned Vegetables,Pasteurizer,2357,1943,2063,1671,0.0388,0.7361,191,511991,1492.15,25647.69
EQ-KEN-058,"Kenosha, Wisconsin",Canned Vegetables,Boiler,2854,2074,2483,589,0.076,0.6982,380,248082,1221.07,30934.99
EQ-KEN-059,"Kenosha, Wisconsin",Condiments,Mixer,2054,1722,1962,1495,0.0341,0.6595,133,442979,1921.31,44835.5
EQ-KEN-060,"Kenosha, Wisconsin",Canned Vegetables,Labeler,1777,1650,1554,2398,0.0565,0.7741,320,562155,1435.36,44622.04
EQ-KEN-061,"Kenosha, Wisconsin",Condiments,Conveyor,3808,3573,3459,2257,0.0802,0.7038,329,231587,914.61,8220.4
EQ-KEN-062,"Kenosha, Wisconsin",Condiments,Pasteurizer,3464,3157,3045,2143,0.0465,0.7289,432,492973,858.34,47955.65
EQ-KEN-063,"Kenosha, Wisconsin",Canned Vegetables,Boiler,2457,1911,2121,783,0.0689,0.8316,328,258193,1548.15,39766.11
EQ-KEN-064,"Kenosha, Wisconsin",Condiments,Sealer,3021,2514,2942,735,0.0483,0.7487,73,451649,997.53,34087.1
EQ-KEN-065,"Kenosha, Wisconsin",Condiments,Mixer,3832,3749,3279,1085,0.0755,0.7928,130,248059,838.3,9192.81
EQ-KEN-066,"Kenosha, Wisconsin",Canned Vegetables,Pasteurizer,4364,3799,4084,1307,0.0598,0.7838,281,476032,1448.94,42564.97
EQ-KEN-067,"Kenosha, Wisconsin",Condiments,Boiler,1993,1456,1896,2948,0.0801,0.6698,309,441776,940.85,26498.69
EQ-KEN-068,"Kenosha, Wisconsin",Condiments,Filler,2944,2127,2718,1847,0.0684,0.6352,451,367532,1756.34,40197.67
EQ-KEN-069,"Kenosha, Wisconsin",Sauces,Mixer,1678,1490,1504,2317,0.0376,0.814,155,203589,870.07,30936.91
EQ-KEN-070,"Kenosha, Wisconsin",Sauces,Mixer,3923,3057,3740,2249,0.0665,0.7697,185,384908,929.76,16930.47
EQ-KEN-071,"Kenosha, Wisconsin",Sauces,Filler,4841,4221,4623,1122,0.0332,0.877,260,129429,1359.69,30455.5
EQ-KEN-072,"Kenosha, Wisconsin",Condiments,Pasteurizer,3352,2667,3138,1263,0.0902,0.5826,427,529497,1115.2,36008.02
EQ-KEN-073,"Kenosha, Wisconsin",Condiments,Sealer,3277,2774,3049,1426,0.0404,0.7157,485,339396,1942.69,37583.3
EQ-KEN-074,"Kenosha, Wisconsin",Condiments,Labeler,1802,1646,1554,1126,0.0399,0.8285,184,132345,1086.33,28181.52
EQ-KEN-075,"Kenosha, Wisconsin",Canned Vegetables,Mixer,3429,3165,3137,2831,0.0794,0.7822,376,411152,1376.96,33905.53
