equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-CHA-000,"Champaign, Illinois",Canned Vegetables,Boiler,3097,2896,2916,2172,0.0466,0.7883,228,415768,1459.39,27301.27
EQ-CHA-001,"Champaign, Illinois",Sauces,Conveyor,2196,2093,2002,1934,0.0818,0.7311,178,546946,1900.14,28559.03
EQ-CHA-002,"Champaign, Illinois",Sauces,Mixer,1521,1325,1420,1063,0.0397,0.7132,310,378675,1722.75,10880.17
EQ-CHA-003,"Champaign, Illinois",Condiments,Pasteurizer,4170,3668,3705,628,0.0566,0.8233,130,365797,1709.0,45182.44
EQ-CHA-004,"Champaign, Illinois",Condiments,Pasteurizer,4668,4288,3993,2021,0.0462,0.7739,224,589290,834.19,36851.24
EQ-CHA-005,"Champaign, Illinois",Sauces,Pasteurizer,1681,1533,1611,1500,0.0417,0.8303,263,457435,1148.17,18429.92
EQ-CHA-006,"Champaign, Illinois",Condiments,Labeler,3550,3009,3511,602,0.0851,0.7916,252,541565,1818.97,28049.44
EQ-CHA-007,"Champaign, Illinois",Canned Vegetables,Mixer,1952,1479,1840,2661,0.0344,0.817,252,539841,1407.15,32575.39
EQ-CHA-008,"Champaign, Illinois",Sauces,Filler,4509,4153,4181,735,0.0634,0.7719,490,420905,1941.6,39573.16
EQ-CHA-009,"Champaign, Illinois",Sauces,Labeler,3587,3046,3186,1188,0.075,0.809,443,221028,1331.18,35405.43
EQ-CHA-010,"Champaign, Illinois",Condiments,Mixer,2637,2486,2284,922,0.0301,0.7789,486,467946,1000.82,18671.76
EQ-CHA-011,"Champaign, Illinois",Canned Vegetables,Mixer,4923,4254,4826,1442,0.0549,0.9171,110,551719,1129.3,31467.22
EQ-CHA-012,"Champaign, Illinois",Sauces,Pasteurizer,2876,2433,2718,1237,0.0964,0.832,214,290401,1216.57,40612.14
EQ-CHA-013,"Champaign, Illinois",Sauces,Filler,1699,1365,1566,2137,0.0546,0.7292,470,207684,1909.61,39062.74
EQ-CHA-014,"Champaign, Illinois",Condiments,Sealer,2784,2325,2539,1549,0.0369,0.8442,301,197935,1067.26,21084.34
EQ-CHA-015,"Champaign, Illinois",Canned Vegetables,Conveyor,1937,1584,1827,1826,0.0345,0.8246,446,473948,1226.98,36843.54
EQ-CHA-016,"Champaign, Illinois",Canned Vegetables,Mixer,4722,3778,4689,2964,0.0374,0.7916,59,374751,1561.37,14769.31
EQ-CHA-017,"Champaign, Illinois",Canned Vegetables,Mixer,1792,1678,1727,2884,0.0646,0.7363,439,428482,906.1,28380.06
EQ-CHA-018,"Champaign, Illinois",Condiments,Boiler,4105,2936,3826,696,0.0474,0.7209,228,537335,1051.42,29823.9
EQ-CHA-019,"Champaign, Illinois",Canned Vegetables,Sealer,3619,2944,3201,918,0.0634,0.8319,81,238346,1701.13,41209.3
EQ-CHA-020,"Champaign, Illinois",Canned Vegetables,Labeler,4762,4423,4314,1836,0.0714,0.8669,422,223927,1479.64,45652.05
EQ-CHA-021,"Champaign, Illinois",Canned Vegetables,Labeler,2174,1878,2168,1412,0.0687,0.7728,419,515284,1901.57,20373.44
EQ-CHA-022,"Champaign, Illinois",Sauces,Sealer,2346,2040,2227,1248,0.0415,0.8112,296,206269,1460.92,32006.09
EQ-CHA-023,"Champaign, Illinois",Sauces,Boiler,4314,4209,4124,1545,0.0877,0.7816,393,541749,1560.94,36737.21
EQ-CHA-024,"Champaign, Illinois",Sauces,Filler,4255,3520,4228,603,0.0589,0.7034,450,310208,1155.45,15329.34
EQ-CHA-025,"Champaign, Illinois",Condiments,Mixer,1515,1436,1325,1748,0.0428,0.7962,165,306101,1295.2,13962.59
EQ-CHA-026,"Champaign, Illinois",Condiments,Labeler,3458,3199,3306,2013,0.035,0.7419,124,141346,1499.66,43338.75
EQ-CHA-027,"Champaign, Illinois",Canned Vegetables,Filler,2659,2009,2512,1258,0.0674,0.7913,218,567790,1051.39,6485.82
