employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0000,"Champaign, Illinois",Maintenance Technician,Front-line,1.2,6.3,Yes,>2 days,Yes,4.2,1.5,3.4,27.51,No,,1.7,Union
EMP-0001,"Kenosha, Wisconsin",Production/Manufacturing Operator,Front-line,4.4,3.0,Yes,>2 days,No,6.4,0.6,0.9,21.81,Yes,Good- adequate for most needs,5,Non-Union
EMP-0002,"Kalamazoo, Michigan",Demand Planning/Forecasting,Back-office/Support,9.5,6.3,No,>2 days,No,23.9,17.7,4.4,24.79,Yes,Good- adequate for most needs,3.4,Non-Union
EMP-0003,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,6.4,7.6,No,>2 days,No,5.9,2.5,0.1,26.46,Yes,Excellent- comprehensive and very helpful,1.7,Non-Union
EMP-0004,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,3.7,5.8,Yes,<1 day,Yes,6.9,2.8,2.2,26.8,Yes,Good- adequate for most needs,1.8,Non-Union
EMP-0005,"Kalamazoo, Michigan",Quality Control/Quality Assurance,Front-line,3.2,5.3,No,>2 days,No,20.8,10.4,8.4,20.81,No,,3.2,Non-Union
EMP-0006,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,9.0,9.5,No,>2 days,Yes,1.2,4.9,0.3,28.42,No,,2.7,Non-Union
EMP-0007,"Kalamazoo, Michigan",Plant Management,Management,8.8,5.2,No,1-2 days,No,26.6,13.8,9.4,40.78,No,,2.8,Union
EMP-0008,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,3.8,5.4,Yes,>2 days,No,6.9,2.3,2.4,24.47,No,,3.8,Union
EMP-0009,"Akron, Ohio",Administrative/Support Staff,Back-office/Support,4.8,4.2,No,1-2 days,No,26.0,17.0,3.2,19.9,No,,3.5,Non-Union
EMP-0010,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,1,6.1,Yes,1-2 days,Yes,5.0,4.1,1.8,20.31,Yes,Good- adequate for most needs,1.6,Non-Union
EMP-0011,"Kalamazoo, Michigan",Production/Manufacturing Operator,Front-line,6.5,6.6,Yes,1-2 days,No,19.3,10.1,11.6,21.44,Yes,Fair- some gaps or inconsistencies,3.1,Non-Union
EMP-0012,"Kenosha, Wisconsin",Production/Manufacturing Operator,Front-line,6.7,3.3,Yes,1-2 days,No,5.3,4.4,2.4,20.22,No,,4.4,Union
EMP-0013,"Akron, Ohio",Maintenance Technician,Front-line,4.9,6.1,No,>2 days,No,16.7,14.9,5.5,26.71,Yes,Excellent- comprehensive and very helpful,3.3,Union
EMP-0014,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,7.6,5.0,Yes,<1 day,Yes,5.8,3.1,1.3,35.09,Yes,Good- adequate for most needs,1.9,Non-Union
EMP-0015,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,6.2,1,No,1-2 days,No,0.7,2.5,2.5,29.0,No,,2.1,Non-Union
EMP-0016,"Akron, Ohio",Plant Management,Management,5.8,3.6,No,<1 day,No,22.5,12.3,10.7,39.8,No,,3.1,Union
EMP-0017,"Akron, Ohio",Demand Planning/Forecasting,Back-office/Support,10,5.6,Yes,<1 day,No,23.8,11.9,6.0,30.65,No,,3.3,Union
EMP-0018,"Iowa City, Iowa",Plant Management,Management,8.4,3.4,Yes,1-2 days,No,3.9,0.9,0.6,40.2,No,,4.6,Union
EMP-0019,"Iowa City, Iowa",Maintenance Technician,Front-line,3.6,6.2,Yes,<1 day,Yes,7.1,5.0,2.7,26.37,No,,2.0,Non-Union
EMP-0020,"Kalamazoo, Michigan",Production/Manufacturing Operator,Front-line,4.2,4.4,Yes,<1 day,No,10.8,8.2,6.7,18.12,No,,2.4,Non-Union
EMP-0021,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,3.1,3.9,Yes,>2 days,No,4.8,4.8,0.5,25.13,Yes,Good- adequate for most needs,3.1,Non-Union
EMP-0022,"Kalamazoo, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,3.8,8.4,Yes,<1 day,No,25.5,10.0,6.1,30.98,No,,2.9,Non-Union
EMP-0023,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,5.7,3.5,No,>2 days,Yes,3.8,2.3,3.9,17.08,Yes,Fair- some gaps or inconsistencies,2.9,Non-Union
EMP-0024,"Kenosha, Wisconsin",Plant Management,Management,6.1,6.1,Yes,>2 days,No,5.8,0.1,1.4,42.93,No,,2.7,Union
EMP-0025,"Kalamazoo, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,3.7,6.0,No,<1 day,No,22.4,5.7,7.5,23.18,Yes,Fair- some gaps or inconsistencies,1.3,Non-Union
EMP-0026,"Kenosha, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,8.7,5.5,Yes,1-2 days,Yes,0.5,2.5,1.9,28.24,Yes,Good- adequate for most needs,3.9,Union
EMP-0027,"Champaign, Illinois",Maintenance Technician,Front-line,3.1,1,Yes,1-2 days,No,4.2,3.4,1.0,23.25,No,,2.8,Union
EMP-0028,"Iowa City, Iowa",Quality Control/Quality Assurance,Front-line,5.7,6.8,No,1-2 days,No,1.7,0.2,2.2,24.0,No,,2.9,Union
EMP-0029,"Akron, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,4.5,10,No,>2 days,No,27.1,17.2,4.8,17.58,No,,2.3,Union
EMP-0030,"Kalamazoo, Michigan",Plant Management,Management,7.7,3.6,No,1-2 days,Yes,21.3,7.9,10.6,39.04,Yes,Good- adequate for most needs,2.2,Union
EMP-0031,"Akron, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,6.7,5.4,No,<1 day,Yes,20.4,7.3,4.3,33.45,No,,4.5,Union
EMP-0032,"Kenosha, Wisconsin",Maintenance Technician,Front-line,2.5,9.3,Yes,1-2 days,No,2.1,3.0,3.9,28.91,Yes,Good- adequate for most needs,4.3,Union
EMP-0033,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,4.3,5.8,No,>2 days,Yes,3.1,0.3,1.9,29.73,No,,1.5,Non-Union
EMP-0034,"Kalamazoo, Michigan",Administrative/Support Staff,Back-office/Support,5.6,4.3,No,>2 days,Yes,15.1,13.0,8.5,20.57,No,,2.4,Union
EMP-0035,"Kalamazoo, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,3.2,5.5,No,1-2 days,No,18.5,14.0,4.0,26.94,No,,2.1,Non-Union
EMP-0036,"Akron, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,5.1,6.5,No,<1 day,No,19.4,11.8,6.0,28.22,No,,3.3,Union
EMP-0037,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,7.4,1,No,>2 days,No,1.3,4.8,1.0,27.22,No,,3.9,Non-Union
EMP-0038,"Kalamazoo, Michigan",Administrative/Support Staff,Back-office/Support,6.8,8.7,Yes,<1 day,No,26.1,7.3,11.8,21.04,Yes,Fair- some gaps or inconsistencies,4.1,Non-Union
EMP-0039,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,3.3,7.2,No,<1 day,Yes,2.0,1.6,1.3,26.56,Yes,Fair- some gaps or inconsistencies,2.1,Non-Union
EMP-0040,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,7.4,4.9,No,1-2 days,Yes,5.1,2.0,3.1,17.42,No,,2.1,Non-Union
EMP-0041,"Iowa City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,7.3,5.3,Yes,>2 days,Yes,7.2,3.0,1.1,23.32,No,,3.0,Union
EMP-0042,"Akron, Ohio",Administrative/Support Staff,Back-office/Support,5.9,1.8,No,<1 day,No,13.2,5.9,6.2,23.84,No,,3.8,Union
EMP-0043,"Kalamazoo, Michigan",Maintenance Technician,Front-line,2.2,4.6,Yes,>2 days,Yes,16.6,12.8,3.2,23.77,Yes,Good- adequate for most needs,3.4,Non-Union
EMP-0044,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,8.4,5.0,No,>2 days,Yes,0.1,4.1,3.1,27.16,No,,1.4,Non-Union
EMP-0045,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.6,2.1,Yes,>2 days,Yes,7.8,3.5,2.7,22.57,No,,3.2,Union
EMP-0046,"Iowa City, Iowa",Administrative/Support Staff,Back-office/Support,5.3,9.2,No,>2 days,Yes,2.3,3.1,3.9,20.41,No,,2.4,Union
EMP-0047,"Kalamazoo, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,3.0,4.8,No,>2 days,No,14.2,17.7,11.6,27.94,No,,3.5,Union
EMP-0048,"Iowa City, Iowa",Quality Control/Quality Assurance,Front-line,7.7,2.4,Yes,1-2 days,No,5.5,3.0,2.4,19.81,No,,3.8,Non-Union
EMP-0049,"Kalamazoo, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,4.5,8.0,Yes,1-2 days,No,26.5,6.1,7.6,29.84,No,,1.9,Union
EMP-0050,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,2.4,10,Yes,<1 day,Yes,1.0,4.1,2.0,26.13,No,,1.9,Non-Union
EMP-0051,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,3.9,5.9,No,>2 days,No,7.9,5.0,2.6,29.59,Yes,Good- adequate for most needs,3.0,Union
EMP-0052,"Kalamazoo, Michigan",Demand Planning/Forecasting,Back-office/Support,10,5.5,Yes,<1 day,Yes,28.9,5.5,5.5,30.92,Yes,Good- adequate for most needs,2.6,Non-Union
EMP-0053,"Akron, Ohio",Maintenance Technician,Front-line,6.1,6.4,No,<1 day,Yes,17.1,16.5,11.6,29.32,No,,3.4,Non-Union
EMP-0054,"Iowa City, Iowa",Demand Planning/Forecasting,Back-office/Support,3.7,4.2,Yes,1-2 days,No,0.7,0.4,3.6,30.59,No,,3.5,Non-Union
EMP-0055,"Iowa City, Iowa",Maintenance Technician,Front-line,2.9,7.0,No,<1 day,Yes,2.8,4.3,1.9,25.78,No,,3.4,Union
