equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-CHA-000,"Champaign, Illinois",Canned Vegetables,28275.37,28591.86
EQ-CHA-001,"Champaign, Illinois",Sauces,85012.61,11746.09
EQ-CHA-002,"Champaign, Illinois",Sauces,25898.79,18964.54
EQ-CHA-003,"Champaign, Illinois",Condiments,35383.32,2680.18
EQ-CHA-004,"Champaign, Illinois",Condiments,22710.99,8249.14
EQ-CHA-005,"Champaign, Illinois",Sauces,21901.39,23383.23
EQ-CHA-006,"Champaign, Illinois",Condiments,83831.2,27180.31
EQ-CHA-007,"Champaign, Illinois",Canned Vegetables,26131.52,21523.09
EQ-CHA-008,"Champaign, Illinois",Sauces,51812.33,2549.07
EQ-CHA-009,"Champaign, Illinois",Sauces,22067.1,28356.25
EQ-CHA-010,"Champaign, Illinois",Condiments,14096.72,3392.32
EQ-CHA-011,"Champaign, Illinois",Canned Vegetables,34205.79,17367.54
EQ-CHA-012,"Champaign, Illinois",Sauces,34057.46,20873.25
EQ-CHA-013,"Champaign, Illinois",Sauces,21654.11,25793.98
EQ-CHA-014,"Champaign, Illinois",Condiments,7795.06,23956.94
EQ-CHA-015,"Champaign, Illinois",Canned Vegetables,20062.6,27297.08
EQ-CHA-016,"Champaign, Illinois",Canned Vegetables,21883.67,29093.27
EQ-CHA-017,"Champaign, Illinois",Canned Vegetables,25080.79,27557.13
EQ-CHA-018,"Champaign, Illinois",Condiments,26779.33,9171.08
EQ-CHA-019,"Champaign, Illinois",Canned Vegetables,25706.01,2429.93
EQ-CHA-020,"Champaign, Illinois",Canned Vegetables,23657.06,11039.44
EQ-CHA-021,"Champaign, Illinois",Canned Vegetables,67315.6,15165.66
EQ-CHA-022,"Champaign, Illinois",Sauces,12505.71,11562.34
EQ-CHA-023,"Champaign, Illinois",Sauces,74162.42,21328.67
EQ-CHA-024,"Champaign, Illinois",Sauces,21111.52,28995.47
EQ-CHA-025,"Champaign, Illinois",Condiments,16968.57,29030.23
EQ-CHA-026,"Champaign, Illinois",Condiments,7418.98,27573.26
EQ-CHA-027,"Champaign, Illinois",Canned Vegetables,40235.69,6197.1
EQ-CHA-028,"Champaign, Illinois",Condiments,37472.95,19190.22
EQ-CHA-029,"Champaign, Illinois",Sauces,15871.97,9666.85
EQ-CHA-030,"Champaign, Illinois",Sauces,26184.94,21376.09
EQ-CHA-031,"Champaign, Illinois",Sauces,6989.38,14262.76
EQ-CHA-032,"Champaign, Illinois",Sauces,32375.02,21705.16
EQ-CHA-033,"Champaign, Illinois",Canned Vegetables,64338.02,11552.55
EQ-CHA-034,"Champaign, Illinois",Sauces,28141.77,12477.81
EQ-CHA-035,"Champaign, Illinois",Canned Vegetables,57306.66,21760.96
EQ-CHA-036,"Champaign, Illinois",Condiments,18193.14,9163.35
EQ-CHA-037,"Champaign, Illinois",Canned Vegetables,30890.98,18301.16
EQ-CHA-038,"Champaign, Illinois",Condiments,4523.85,4290.08
