equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-BLO-000,"Bloomington, Illinois",Condiments,Mixer,3320,3070,3302,1775,0.0772,0.8923,67,162752,1838.69,25479.93
EQ-BLO-001,"Bloomington, Illinois",Condiments,Conveyor,2250,2148,2077,545,0.0707,0.7247,204,177338,1532.87,16994.77
EQ-BLO-002,"Bloomington, Illinois",Sauces,Conveyor,2917,2042,2757,2382,0.0876,0.745,287,458714,1179.79,40706.31
EQ-BLO-003,"Bloomington, Illinois",Sauces,Pasteurizer,4273,3153,3908,1082,0.0454,0.6916,162,404718,883.69,34441.51
EQ-BLO-004,"Bloomington, Illinois",Sauces,Boiler,4435,3212,4213,1012,0.0974,0.6492,338,265054,1528.12,34578.77
EQ-BLO-005,"Bloomington, Illinois",Sauces,Sealer,4748,3786,4731,2175,0.0693,0.7708,303,109649,1710.01,28198.47
EQ-BLO-006,"Bloomington, Illinois",Condiments,Boiler,3779,3122,3227,2199,0.0743,0.81,64,108808,1743.23,43913.25
EQ-BLO-007,"Bloomington, Illinois",Condiments,Pasteurizer,2271,1771,1940,2217,0.0864,0.7727,131,391700,1522.22,21967.57
EQ-BLO-008,"Bloomington, Illinois",Sauces,Mixer,1698,1263,1573,1797,0.0573,0.8049,317,556572,1122.34,12340.28
EQ-BLO-009,"Bloomington, Illinois",Canned Vegetables,Boiler,2302,2026,2120,548,0.0862,0.7576,446,175039,1972.38,41276.37
EQ-BLO-010,"Bloomington, Illinois",Canned Vegetables,Sealer,3190,2812,2766,2746,0.0762,0.8189,244,254946,1970.8,12834.5
EQ-BLO-011,"Bloomington, Illinois",Sauces,Sealer,3116,2510,3113,2098,0.0771,0.7153,243,124288,1803.61,37978.82
EQ-BLO-012,"Bloomington, Illinois",Condiments,Sealer,4593,4397,4197,1209,0.0994,0.6703,418,566552,1066.44,41514.29
EQ-BLO-013,"Bloomington, Illinois",Condiments,Filler,3037,2443,2630,829,0.0913,0.7401,443,442419,1162.92,34235.66
EQ-BLO-014,"Bloomington, Illinois",Sauces,Boiler,4311,4165,3816,2065,0.0366,0.7817,354,351673,1927.68,47066.73
EQ-BLO-015,"Bloomington, Illinois",Canned Vegetables,Pasteurizer,4516,4093,4493,2329,0.0664,0.6184,159,176528,1238.2,40857.9
EQ-BLO-016,"Bloomington, Illinois",Condiments,Pasteurizer,4498,4348,4453,2554,0.0362,0.7328,118,340362,971.16,6207.34
EQ-BLO-017,"Bloomington, Illinois",Sauces,Boiler,1676,1552,1519,623,0.0786,0.7814,152,599504,1495.65,14983.33
EQ-BLO-018,"Bloomington, Illinois",Condiments,Filler,4607,3606,3928,2115,0.071,0.7338,182,203701,1457.96,48509.38
EQ-BLO-019,"Bloomington, Illinois",Condiments,Boiler,2180,1704,2115,2813,0.047,0.8502,99,482993,1733.67,19489.17
EQ-BLO-020,"Bloomington, Illinois",Sauces,Sealer,2486,2288,2234,1709,0.0956,0.7774,207,193796,941.45,48449.53
EQ-BLO-021,"Bloomington, Illinois",Canned Vegetables,Sealer,4408,3938,3765,950,0.0705,0.7467,339,127225,1934.37,11532.05
EQ-BLO-022,"Bloomington, Illinois",Condiments,Boiler,4007,3587,3525,585,0.0346,0.7479,138,571095,1904.66,49659.51
EQ-BLO-023,"Bloomington, Illinois",Canned Vegetables,Conveyor,1860,1556,1746,1633,0.062,0.7418,428,584564,1881.79,18859.23
EQ-BLO-024,"Bloomington, Illinois",Sauces,Pasteurizer,4249,3120,3807,761,0.0629,0.8207,424,109041,1687.86,32978.52
EQ-BLO-025,"Bloomington, Illinois",Sauces,Filler,2275,2143,2050,2319,0.0896,0.73,192,170126,1085.44,44410.45
EQ-BLO-026,"Bloomington, Illinois",Sauces,Filler,4760,3964,4714,2030,0.056,0.7203,373,435333,1882.17,14662.0
EQ-BLO-027,"Bloomington, Illinois",Condiments,Sealer,2931,2676,2794,1995,0.0949,0.8189,285,388594,1467.8,16331.09
EQ-BLO-028,"Bloomington, Illinois",Sauces,Filler,2794,2148,2565,1475,0.0693,0.767,343,171437,882.24,15516.59
EQ-BLO-029,"Bloomington, Illinois",Condiments,Boiler,3369,2778,2982,711,0.092,0.7341,52,122693,1100.45,13681.1
EQ-BLO-030,"Bloomington, Illinois",Sauces,Mixer,4099,3070,3857,2468,0.0583,0.7891,68,431610,1713.46,49958.82
EQ-BLO-031,"Bloomington, Illinois",Sauces,Labeler,4860,4182,4144,1736,0.0497,0.8248,350,392208,1646.77,29107.95
EQ-BLO-032,"Bloomington, Illinois",Condiments,Sealer,4075,3202,3511,1594,0.0415,0.7538,365,188087,1899.46,5399.58
EQ-BLO-033,"Bloomington, Illinois",Sauces,Pasteurizer,4057,3301,3725,2821,0.0622,0.7404,316,272214,1757.17,14338.47
EQ-BLO-034,"Bloomington, Illinois",Canned Vegetables,Boiler,4789,4547,4272,996,0.0327,0.7127,284,226993,1600.96,22614.19
EQ-BLO-035,"Bloomington, Illinois",Condiments,Pasteurizer,4135,3859,3578,1087,0.0362,0.7977,352,523282,1037.2,26131.85
EQ-BLO-036,"Bloomington, Illinois",Condiments,Boiler,4377,3087,3822,1034,0.0375,0.6991,278,288573,881.88,31947.71
EQ-BLO-037,"Bloomington, Illinois",Sauces,Mixer,2450,2159,2382,2122,0.0722,0.8754,153,386697,1613.7,48760.11
EQ-BLO-038,"Bloomington, Illinois",Canned Vegetables,Conveyor,1587,1260,1555,705,0.0917,0.7213,252,153229,1755.32,35422.01
EQ-BLO-039,"Bloomington, Illinois",Canned Vegetables,Pasteurizer,3466,2731,3249,1711,0.0412,0.7431,479,268678,1184.86,24809.69
EQ-BLO-040,"Bloomington, Illinois",Sauces,Sealer,3413,2520,3329,2708,0.0864,0.7642,142,417673,1203.54,36569.27
EQ-BLO-041,"Bloomington, Illinois",Sauces,Pasteurizer,1730,1226,1673,2357,0.0407,0.7296,306,302714,1143.35,41391.4
EQ-BLO-042,"Bloomington, Illinois",Canned Vegetables,Labeler,3690,3174,3258,1821,0.0316,0.7989,335,107273,1332.28,28924.78
EQ-BLO-043,"Bloomington, Illinois",Sauces,Conveyor,4768,4644,4756,585,0.0793,0.6789,398,239018,1579.05,43419.64
EQ-BLO-044,"Bloomington, Illinois",Condiments,Boiler,3743,3032,3437,2519,0.0499,0.8257,51,311532,1272.54,46859.87
EQ-BLO-045,"Bloomington, Illinois",Condiments,Labeler,3103,2822,2639,1215,0.0846,0.7931,233,128973,1426.03,23450.05
EQ-BLO-046,"Bloomington, Illinois",Condiments,Labeler,4286,3143,4073,992,0.0591,0.8349,112,543422,1373.33,10396.73
EQ-MIL-047,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,1914,1441,1870,2050,0.0455,0.7676,229,197356,1018.48,8401.19
EQ-MIL-048,"Milwaukee, Wisconsin",Canned Vegetables,Mixer,3969,2992,3821,1679,0.0838,0.7576,272,331517,1511.25,30519.88
EQ-MIL-049,"Milwaukee, Wisconsin",Condiments,Conveyor,2791,2647,2389,1117,0.0575,0.7577,150,512240,1679.59,11912.62
EQ-MIL-050,"Milwaukee, Wisconsin",Sauces,Pasteurizer,4707,3420,4014,1130,0.066,0.8311,268,134207,1077.71,19000.29
EQ-MIL-051,"Milwaukee, Wisconsin",Sauces,Pasteurizer,2914,2737,2662,1666,0.0811,0.7917,61,530511,835.57,11483.97
EQ-MIL-052,"Milwaukee, Wisconsin",Sauces,Mixer,4535,3356,4479,1607,0.0648,0.7137,345,188616,1343.98,35347.24
EQ-MIL-053,"Milwaukee, Wisconsin",Sauces,Labeler,4586,3334,3971,2630,0.0823,0.7642,93,296521,1437.05,46705.99
EQ-MIL-054,"Milwaukee, Wisconsin",Condiments,Filler,3387,3127,3303,2952,0.0764,0.8022,180,471994,1447.89,11955.16
EQ-MIL-055,"Milwaukee, Wisconsin",Condiments,Pasteurizer,4883,4136,4251,2216,0.0849,0.7142,354,459503,930.45,7470.18
EQ-MIL-056,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,2086,1679,1919,1426,0.0863,0.7889,434,323409,1787.43,13470.28
EQ-MIL-057,"Milwaukee, Wisconsin",Condiments,Conveyor,4202,3492,3740,2707,0.053,0.7264,257,128985,1443.15,23305.9
EQ-MIL-058,"Milwaukee, Wisconsin",Condiments,Pasteurizer,2092,1755,1879,2440,0.0901,0.8182,112,199017,1171.52,38522.53
EQ-MIL-059,"Milwaukee, Wisconsin",Sauces,Sealer,3782,3270,3560,905,0.0792,0.8268,483,125106,1895.67,9450.78
EQ-MIL-060,"Milwaukee, Wisconsin",Condiments,Labeler,4014,3698,3832,673,0.064,0.7016,179,404776,1783.67,45391.53
EQ-MIL-061,"Milwaukee, Wisconsin",Canned Vegetables,Conveyor,2544,2037,2326,953,0.0815,0.8158,328,593679,1957.72,46673.44
EQ-MIL-062,"Milwaukee, Wisconsin",Condiments,Boiler,4833,4584,4575,1345,0.0858,0.8204,276,313833,1860.46,39268.76
EQ-MIL-063,"Milwaukee, Wisconsin",Sauces,Sealer,3665,3064,3146,1848,0.0793,0.8639,207,406668,818.77,32995.83
EQ-MIL-064,"Milwaukee, Wisconsin",Sauces,Pasteurizer,2228,1860,2043,2594,0.0327,0.8244,268,527750,1304.75,45819.54
EQ-MIL-065,"Milwaukee, Wisconsin",Condiments,Sealer,3483,2881,3290,2605,0.0716,0.8053,115,360048,1506.54,6267.65
EQ-MIL-066,"Milwaukee, Wisconsin",Condiments,Boiler,3473,2555,3144,2080,0.0862,0.6823,116,209148,1238.24,33732.3
EQ-MIL-067,"Milwaukee, Wisconsin",Condiments,Mixer,2593,2120,2488,2254,0.0864,0.7496,410,320386,1522.94,37669.82
EQ-MIL-068,"Milwaukee, Wisconsin",Sauces,Filler,1518,1143,1383,2078,0.068,0.6653,169,420920,958.55,39399.29
EQ-MIL-069,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,1906,1700,1674,511,0.0589,0.6871,386,236251,1615.76,43960.48
EQ-MIL-070,"Milwaukee, Wisconsin",Condiments,Conveyor,3439,3005,2956,2285,0.0901,0.7711,414,220703,1769.05,48453.69
