equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-ROC-000,"Rockford, Illinois",Canned Vegetables,20442.11,26066.74
EQ-ROC-001,"Rockford, Illinois",Condiments,32422.89,28314.31
EQ-ROC-002,"Rockford, Illinois",Sauces,14931.64,28490.05
EQ-ROC-003,"Rockford, Illinois",Canned Vegetables,35113.59,21417.01
EQ-ROC-004,"Rockford, Illinois",Canned Vegetables,25588.39,24853.14
EQ-ROC-005,"Rockford, Illinois",Canned Vegetables,7823.47,8404.34
EQ-ROC-006,"Rockford, Illinois",Sauces,13425.31,11933.07
EQ-ROC-007,"Rockford, Illinois",Canned Vegetables,31556.41,15431.85
EQ-ROC-008,"Rockford, Illinois",Sauces,28824.67,12128.51
EQ-ROC-009,"Rockford, Illinois",Canned Vegetables,9577.89,5488.4
EQ-ROC-010,"Rockford, Illinois",Canned Vegetables,16416.51,28285.69
EQ-ROC-011,"Rockford, Illinois",Canned Vegetables,22397.7,22705.94
EQ-ROC-012,"Rockford, Illinois",Sauces,26340.73,9998.26
EQ-ROC-013,"Rockford, Illinois",Condiments,17397.69,8963.94
EQ-ROC-014,"Rockford, Illinois",Canned Vegetables,55012.48,29509.78
EQ-ROC-015,"Rockford, Illinois",Canned Vegetables,19158.31,24027.78
EQ-ROC-016,"Rockford, Illinois",Canned Vegetables,49055.86,5874.32
EQ-ROC-017,"Rockford, Illinois",Sauces,46952.59,4981.86
EQ-ROC-018,"Rockford, Illinois",Condiments,44003.61,23676.13
EQ-ROC-019,"Rockford, Illinois",Condiments,34194.04,25335.53
EQ-ROC-020,"Rockford, Illinois",Condiments,26742.38,27108.45
EQ-ROC-021,"Rockford, Illinois",Sauces,13309.08,23541.31
EQ-ROC-022,"Rockford, Illinois",Condiments,68149.15,9900.99
EQ-ROC-023,"Rockford, Illinois",Condiments,10704.73,15407.48
EQ-ROC-024,"Rockford, Illinois",Canned Vegetables,43906.87,28081.21
EQ-ROC-025,"Rockford, Illinois",Condiments,6386.94,14385.01
EQ-ROC-026,"Rockford, Illinois",Sauces,10980.51,9479.34
EQ-ROC-027,"Rockford, Illinois",Condiments,15519.6,7791.85
EQ-ROC-028,"Rockford, Illinois",Sauces,15111.52,25666.51
EQ-ROC-029,"Rockford, Illinois",Sauces,4506.96,11299.56
EQ-ROC-030,"Rockford, Illinois",Canned Vegetables,29239.19,12290.41
EQ-ROC-031,"Rockford, Illinois",Canned Vegetables,54697.47,25309.98
EQ-ROC-032,"Rockford, Illinois",Sauces,37304.36,12213.6
EQ-ROC-033,"Rockford, Illinois",Canned Vegetables,31295.6,4090.1
EQ-ROC-034,"Rockford, Illinois",Sauces,20829.91,20824.32
EQ-ROC-035,"Rockford, Illinois",Condiments,23298.64,4844.46
EQ-ROC-036,"Rockford, Illinois",Condiments,32469.45,10517.19
EQ-ROC-037,"Rockford, Illinois",Canned Vegetables,17180.76,20064.7
EQ-ROC-038,"Rockford, Illinois",Sauces,11530.0,5379.09
EQ-ROC-039,"Rockford, Illinois",Condiments,35232.8,22750.85
EQ-ROC-040,"Rockford, Illinois",Canned Vegetables,15736.7,4986.09
EQ-ROC-041,"Rockford, Illinois",Canned Vegetables,25654.6,4043.56
EQ-ROC-042,"Rockford, Illinois",Sauces,31328.46,4176.76
EQ-ROC-043,"Rockford, Illinois",Sauces,41382.12,26505.11
EQ-ROC-044,"Rockford, Illinois",Canned Vegetables,65568.78,3493.89
EQ-ROC-045,"Rockford, Illinois",Canned Vegetables,25672.61,15496.68
EQ-ROC-046,"Rockford, Illinois",Sauces,64987.62,9962.39
EQ-ROC-047,"Rockford, Illinois",Canned Vegetables,33779.21,19553.75
EQ-ROC-048,"Rockford, Illinois",Canned Vegetables,27567.56,28784.32
EQ-ROC-049,"Rockford, Illinois",Sauces,17325.53,20184.62
EQ-ROC-050,"Rockford, Illinois",Canned Vegetables,62620.42,25434.74
EQ-MAD-051,"Madison, Wisconsin",Sauces,19352.87,10863.84
EQ-MAD-052,"Madison, Wisconsin",Canned Vegetables,71410.82,7959.96
EQ-MAD-053,"Madison, Wisconsin",Canned Vegetables,44206.56,28062.96
EQ-MAD-054,"Madison, Wisconsin",Condiments,8944.29,13146.74
EQ-MAD-055,"Madison, Wisconsin",Canned Vegetables,54040.86,25836.87
EQ-MAD-056,"Madison, Wisconsin",Sauces,21207.42,8701.56
EQ-MAD-057,"Madison, Wisconsin",Canned Vegetables,8279.26,29270.8
EQ-MAD-058,"Madison, Wisconsin",Canned Vegetables,46615.31,26599.94
EQ-MAD-059,"Madison, Wisconsin",Condiments,53438.69,9769.43
EQ-MAD-060,"Madison, Wisconsin",Condiments,46772.61,3054.02
EQ-MAD-061,"Madison, Wisconsin",Canned Vegetables,32131.31,7950.64
EQ-MAD-062,"Madison, Wisconsin",Canned Vegetables,9704.45,17766.35
EQ-MAD-063,"Madison, Wisconsin",Sauces,47321.79,29314.7
EQ-MAD-064,"Madison, Wisconsin",Condiments,59389.85,17979.94
EQ-MAD-065,"Madison, Wisconsin",Condiments,8217.7,22717.45
EQ-MAD-066,"Madison, Wisconsin",Canned Vegetables,11252.68,10761.31
EQ-MAD-067,"Madison, Wisconsin",Canned Vegetables,26929.78,5123.5
EQ-MAD-068,"Madison, Wisconsin",Canned Vegetables,40992.84,10170.3
EQ-MAD-069,"Madison, Wisconsin",Sauces,46857.76,16407.17
EQ-MAD-070,"Madison, Wisconsin",Condiments,34127.31,2935.37
EQ-MAD-071,"Madison, Wisconsin",Sauces,32200.53,16401.67
EQ-MAD-072,"Madison, Wisconsin",Canned Vegetables,27499.3,14429.91
EQ-MAD-073,"Madison, Wisconsin",Sauces,10596.79,28816.69
EQ-MAD-074,"Madison, Wisconsin",Condiments,28429.16,21223.9
EQ-MAD-075,"Madison, Wisconsin",Canned Vegetables,39591.27,19249.01
EQ-MAD-076,"Madison, Wisconsin",Sauces,30111.42,24996.19
EQ-MAD-077,"Madison, Wisconsin",Sauces,89442.81,7734.53
EQ-MAD-078,"Madison, Wisconsin",Sauces,23968.75,21201.24
EQ-MAD-079,"Madison, Wisconsin",Sauces,27520.35,7514.03
EQ-MAD-080,"Madison, Wisconsin",Sauces,14169.48,16906.18
EQ-MAD-081,"Madison, Wisconsin",Condiments,56280.79,27773.26
EQ-MAD-082,"Madison, Wisconsin",Canned Vegetables,34374.39,11495.19
EQ-MAD-083,"Madison, Wisconsin",Canned Vegetables,39262.09,24716.18
EQ-MAD-084,"Madison, Wisconsin",Canned Vegetables,62592.15,9028.75
EQ-MAD-085,"Madison, Wisconsin",Condiments,30528.14,22101.97
EQ-MAD-086,"Madison, Wisconsin",Condiments,19795.44,25711.97
EQ-MAD-087,"Madison, Wisconsin",Sauces,61946.66,8958.64
EQ-MAD-088,"Madison, Wisconsin",Condiments,31674.88,16552.5
EQ-MAD-089,"Madison, Wisconsin",Sauces,69821.95,8498.37
EQ-MAD-090,"Madison, Wisconsin",Sauces,12813.18,13101.7
