equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-ROC-000,"Rockford, Illinois",Canned Vegetables,Labeler,4987,3709,4728,1080,0.04,0.7605,59,303022,1686.52,21370.0
EQ-ROC-001,"Rockford, Illinois",Condiments,Boiler,2796,2609,2591,1946,0.0839,0.9247,382,225727,1712.01,16409.81
EQ-ROC-002,"Rockford, Illinois",Sauces,Labeler,4858,3999,4665,1942,0.0527,0.8305,358,257346,1100.98,38554.32
EQ-ROC-003,"Rockford, Illinois",Canned Vegetables,Filler,3243,2876,3053,1994,0.0487,0.6662,430,575599,1252.64,35267.15
EQ-ROC-004,"Rockford, Illinois",Canned Vegetables,Sealer,3602,3160,3281,2029,0.0841,0.6975,161,169257,1797.63,5501.15
EQ-ROC-005,"Rockford, Illinois",Canned Vegetables,Pasteurizer,4790,3800,4476,2053,0.0414,0.7101,126,189323,998.15,24240.04
EQ-ROC-006,"Rockford, Illinois",Sauces,Boiler,1609,1282,1587,2118,0.0409,0.7924,201,185002,1774.29,19088.45
EQ-ROC-007,"Rockford, Illinois",Canned Vegetables,Labeler,3634,2556,3587,1449,0.053,0.8591,258,469643,1267.78,11987.97
EQ-ROC-008,"Rockford, Illinois",Sauces,Filler,2891,2047,2480,2439,0.0945,0.811,143,190823,1598.46,33229.2
EQ-ROC-009,"Rockford, Illinois",Canned Vegetables,Boiler,2224,1848,2044,1029,0.0389,0.7014,181,172082,1430.82,44710.28
EQ-ROC-010,"Rockford, Illinois",Canned Vegetables,Pasteurizer,4650,3767,4168,796,0.0509,0.7507,266,171743,1877.95,38180.11
EQ-ROC-011,"Rockford, Illinois",Canned Vegetables,Sealer,3017,2356,2706,986,0.0684,0.6974,489,166204,1970.18,19159.96
EQ-ROC-012,"Rockford, Illinois",Sauces,Conveyor,2205,2093,2113,2288,0.0557,0.8624,254,349654,1352.49,12910.71
EQ-ROC-013,"Rockford, Illinois",Condiments,Boiler,2715,2464,2575,700,0.0577,0.8772,195,247893,1216.33,42170.77
EQ-ROC-014,"Rockford, Illinois",Canned Vegetables,Boiler,1979,1541,1728,937,0.0941,0.7234,102,313100,1867.19,18715.28
EQ-ROC-015,"Rockford, Illinois",Canned Vegetables,Filler,4482,3698,4039,2019,0.0329,0.8496,374,403794,1442.12,32568.31
EQ-ROC-016,"Rockford, Illinois",Canned Vegetables,Labeler,3420,3150,3279,1345,0.0981,0.95,336,318333,1570.87,7084.33
