equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-SPR-000,"Springfield, Illinois",Canned Vegetables,Labeler,1511,1368,1422,509,0.0335,0.7416,96,395140,868.58,35395.28
EQ-SPR-001,"Springfield, Illinois",Condiments,Pasteurizer,2906,2202,2624,1939,0.045,0.805,408,315163,914.38,12470.95
EQ-SPR-002,"Springfield, Illinois",Sauces,Filler,4447,4112,4271,836,0.0889,0.7503,496,184484,1382.45,34754.4
EQ-SPR-003,"Springfield, Illinois",Canned Vegetables,Mixer,1592,1220,1528,2326,0.0837,0.8533,98,177145,1290.68,6163.35
EQ-SPR-004,"Springfield, Illinois",Condiments,Labeler,4666,3674,4553,2449,0.0749,0.7824,204,312316,884.27,5384.16
EQ-SPR-005,"Springfield, Illinois",Sauces,Pasteurizer,1607,1367,1428,1514,0.0409,0.7042,426,425417,1109.58,10992.16
EQ-SPR-006,"Springfield, Illinois",Condiments,Conveyor,2921,2668,2867,2696,0.0812,0.7627,372,341364,1359.16,42055.19
EQ-SPR-007,"Springfield, Illinois",Canned Vegetables,Sealer,2168,1577,2137,2209,0.0995,0.8176,349,524206,1686.51,26835.16
EQ-SPR-008,"Springfield, Illinois",Sauces,Filler,2218,1992,2188,562,0.0864,0.7714,484,410578,1841.41,31068.82
EQ-SPR-009,"Springfield, Illinois",Condiments,Filler,1900,1822,1899,2896,0.0576,0.7748,349,275684,1593.99,8187.15
EQ-SPR-010,"Springfield, Illinois",Sauces,Sealer,4708,4165,4114,1783,0.0934,0.7159,177,453152,1639.8,11576.43
EQ-SPR-011,"Springfield, Illinois",Condiments,Pasteurizer,4622,3322,4453,2481,0.0838,0.6668,492,455747,1689.87,47170.17
EQ-SPR-012,"Springfield, Illinois",Canned Vegetables,Mixer,3291,2647,3167,1832,0.0683,0.6882,323,511814,1587.31,21052.23
EQ-SPR-013,"Springfield, Illinois",Canned Vegetables,Labeler,3393,2952,3287,905,0.0566,0.9173,374,407635,1903.81,40243.95
EQ-SPR-014,"Springfield, Illinois",Canned Vegetables,Filler,2669,2025,2445,1234,0.0838,0.652,103,557334,1997.14,40282.04
EQ-SPR-015,"Springfield, Illinois",Sauces,Conveyor,2257,1900,1998,2742,0.0352,0.7306,464,458138,848.12,38238.89
EQ-SPR-016,"Springfield, Illinois",Sauces,Sealer,4873,3422,4701,1201,0.0867,0.8151,370,138977,1191.85,8969.11
EQ-SPR-017,"Springfield, Illinois",Canned Vegetables,Conveyor,3009,2534,2748,557,0.0755,0.6817,375,393130,1475.36,40846.62
EQ-SPR-018,"Springfield, Illinois",Canned Vegetables,Conveyor,2465,2034,2342,2793,0.096,0.8,417,224017,865.02,42602.06
EQ-SPR-019,"Springfield, Illinois",Condiments,Filler,4873,4233,4262,2432,0.0867,0.853,391,381045,1409.71,39080.67
EQ-SPR-020,"Springfield, Illinois",Canned Vegetables,Boiler,2664,2490,2608,1007,0.0515,0.773,437,520577,1975.1,37978.99
EQ-SPR-021,"Springfield, Illinois",Condiments,Labeler,3606,3211,3109,2555,0.0315,0.7447,449,325181,1668.21,12500.53
EQ-SPR-022,"Springfield, Illinois",Condiments,Pasteurizer,4954,4609,4392,1548,0.0421,0.7228,96,469995,1889.61,48936.29
EQ-SPR-023,"Springfield, Illinois",Condiments,Filler,3279,2550,3038,1269,0.0411,0.6876,388,186019,1190.14,28855.39
EQ-SPR-024,"Springfield, Illinois",Canned Vegetables,Boiler,1849,1600,1765,542,0.0484,0.6569,428,151260,1090.47,41280.07
EQ-SPR-025,"Springfield, Illinois",Condiments,Filler,3014,2860,2834,2386,0.0499,0.6929,108,272005,1768.2,14916.67
EQ-SPR-026,"Springfield, Illinois",Condiments,Conveyor,2954,2622,2697,600,0.0767,0.8783,151,344111,993.5,11651.86
EQ-SPR-027,"Springfield, Illinois",Canned Vegetables,Sealer,4012,2900,3668,597,0.0891,0.7916,188,218633,1633.24,10785.26
EQ-SPR-028,"Springfield, Illinois",Condiments,Labeler,2079,1612,2060,2161,0.0703,0.8504,499,365156,1149.51,27221.37
EQ-SPR-029,"Springfield, Illinois",Condiments,Boiler,4047,3091,3648,1700,0.0457,0.7361,415,156649,1089.67,29460.53
EQ-SPR-030,"Springfield, Illinois",Canned Vegetables,Conveyor,4006,3149,3533,2404,0.0813,0.7854,494,419358,1348.64,40210.38
EQ-SPR-031,"Springfield, Illinois",Canned Vegetables,Mixer,4173,3753,4099,2651,0.0789,0.7409,236,272925,888.84,18905.53
EQ-SPR-032,"Springfield, Illinois",Sauces,Labeler,4319,3155,3908,1165,0.0693,0.7978,120,393480,1089.25,12225.56
EQ-SPR-033,"Springfield, Illinois",Canned Vegetables,Conveyor,3406,3013,3138,710,0.0414,0.7201,98,590144,1906.47,39843.2
EQ-SPR-034,"Springfield, Illinois",Canned Vegetables,Filler,3799,2942,3477,683,0.0525,0.6436,338,218050,1990.92,26901.3
EQ-SPR-035,"Springfield, Illinois",Sauces,Labeler,2443,1843,2277,2408,0.0886,0.7259,87,377601,974.82,45510.25
EQ-SPR-036,"Springfield, Illinois",Sauces,Mixer,4711,4223,4029,706,0.0438,0.7556,155,371101,1146.32,18837.69
EQ-SPR-037,"Springfield, Illinois",Condiments,Sealer,3668,2759,3122,1471,0.0386,0.7671,492,528153,838.51,29142.64
EQ-SPR-038,"Springfield, Illinois",Condiments,Labeler,2571,2489,2550,1871,0.0663,0.7344,79,304853,1243.02,24742.62
EQ-SPR-039,"Springfield, Illinois",Canned Vegetables,Boiler,4874,4282,4234,2231,0.0904,0.7639,447,486642,1641.18,20394.8
EQ-SPR-040,"Springfield, Illinois",Condiments,Filler,4614,3655,4132,1277,0.0706,0.6326,112,490030,1622.04,34474.93
EQ-SPR-041,"Springfield, Illinois",Condiments,Conveyor,2639,2485,2255,2564,0.0356,0.7388,165,170936,925.01,23051.93
EQ-SPR-042,"Springfield, Illinois",Condiments,Conveyor,3466,2871,3065,2167,0.0552,0.7896,232,405394,1486.43,11497.1
EQ-SPR-043,"Springfield, Illinois",Condiments,Mixer,1711,1542,1490,2593,0.0772,0.7697,151,356714,1579.83,30367.95
EQ-SPR-044,"Springfield, Illinois",Condiments,Mixer,2855,2357,2714,2818,0.0437,0.8235,488,591187,1120.83,47736.37
EQ-SPR-045,"Springfield, Illinois",Sauces,Sealer,2230,1766,1905,1945,0.0323,0.6864,500,496697,1627.87,47849.5
EQ-SPR-046,"Springfield, Illinois",Canned Vegetables,Mixer,4126,3470,3670,1686,0.0932,0.7567,173,477185,1224.19,20465.0
EQ-SPR-047,"Springfield, Illinois",Condiments,Labeler,1627,1285,1428,2344,0.0955,0.7078,387,142618,1381.47,48969.47
EQ-SPR-048,"Springfield, Illinois",Canned Vegetables,Mixer,2242,1697,2157,1820,0.0707,0.8109,181,146755,1341.59,47940.19
EQ-KEN-049,"Kenosha, Wisconsin",Sauces,Sealer,1731,1368,1633,506,0.0466,0.7114,142,362371,1487.09,21209.95
EQ-KEN-050,"Kenosha, Wisconsin",Condiments,Filler,2192,1770,1885,2135,0.0904,0.712,383,509383,1280.22,17406.95
EQ-KEN-051,"Kenosha, Wisconsin",Condiments,Labeler,1958,1487,1725,1850,0.0855,0.731,263,467156,936.34,29086.3
EQ-KEN-052,"Kenosha, Wisconsin",Condiments,Pasteurizer,1894,1399,1644,847,0.0432,0.7937,140,142737,847.94,9907.03
EQ-KEN-053,"Kenosha, Wisconsin",Sauces,Mixer,4061,3312,3895,2294,0.0732,0.8847,396,199066,1034.62,21764.02
EQ-KEN-054,"Kenosha, Wisconsin",Canned Vegetables,Boiler,2321,1647,2260,887,0.0681,0.8381,188,431665,1007.81,26925.64
EQ-KEN-055,"Kenosha, Wisconsin",Sauces,Boiler,4066,2999,3924,2596,0.0322,0.6272,212,535968,1878.8,16684.87
EQ-KEN-056,"Kenosha, Wisconsin",Canned Vegetables,Boiler,2991,2178,2901,2226,0.0302,0.8021,424,299466,1017.77,22365.75
EQ-KEN-057,"Kenosha, Wisconsin",Canned Vegetables,Pasteurizer,3429,2662,3420,1725,0.0407,0.8041,396,316194,1687.58,7382.95
EQ-KEN-058,"Kenosha, Wisconsin",Sauces,Labeler,2329,1764,2064,1230,0.0664,0.7031,221,272771,1122.9,18637.08
EQ-KEN-059,"Kenosha, Wisconsin",Sauces,Filler,3330,2458,3270,2809,0.0423,0.8281,67,107447,1875.67,14793.3
EQ-KEN-060,"Kenosha, Wisconsin",Condiments,Labeler,4445,3764,4008,2820,0.0852,0.7895,328,455932,1877.91,46629.4
EQ-KEN-061,"Kenosha, Wisconsin",Sauces,Filler,2689,1896,2312,1432,0.0328,0.7262,418,151354,1632.09,26267.25
EQ-KEN-062,"Kenosha, Wisconsin",Sauces,Sealer,2925,2789,2605,2565,0.0813,0.7828,70,409788,856.27,33532.12
EQ-KEN-063,"Kenosha, Wisconsin",Condiments,Mixer,4966,4348,4529,1240,0.0557,0.7629,129,474967,1221.31,31488.75
EQ-KEN-064,"Kenosha, Wisconsin",Canned Vegetables,Mixer,3778,3069,3315,1168,0.0327,0.7801,378,491767,1243.06,16003.08
EQ-KEN-065,"Kenosha, Wisconsin",Sauces,Mixer,4725,4148,4642,2304,0.0874,0.7362,195,445065,1460.79,24419.79
EQ-KEN-066,"Kenosha, Wisconsin",Canned Vegetables,Filler,2975,2780,2924,2905,0.0671,0.7196,471,385836,1042.92,5840.46
EQ-KEN-067,"Kenosha, Wisconsin",Sauces,Conveyor,3480,2495,3346,634,0.0387,0.8738,94,369134,1179.49,20746.17
EQ-KEN-068,"Kenosha, Wisconsin",Canned Vegetables,Sealer,3712,3435,3415,2401,0.0327,0.8094,378,159011,1691.9,17608.18
EQ-KEN-069,"Kenosha, Wisconsin",Canned Vegetables,Labeler,2832,2754,2617,2963,0.0647,0.8928,478,177807,1591.81,14887.31
EQ-KEN-070,"Kenosha, Wisconsin",Condiments,Sealer,4836,3732,4687,1831,0.0644,0.7626,190,118303,948.4,18221.47
EQ-KEN-071,"Kenosha, Wisconsin",Condiments,Boiler,3657,3294,3495,2206,0.0309,0.7827,212,465216,1656.15,41786.6
EQ-KEN-072,"Kenosha, Wisconsin",Sauces,Labeler,4917,4560,4793,2831,0.0578,0.7858,432,238218,1522.08,27594.38
EQ-KEN-073,"Kenosha, Wisconsin",Canned Vegetables,Pasteurizer,3058,2550,2730,958,0.0697,0.7714,292,441200,1060.47,27278.89
EQ-KEN-074,"Kenosha, Wisconsin",Canned Vegetables,Conveyor,3485,2808,3467,1715,0.0967,0.7861,187,414593,1509.34,19308.48
EQ-KEN-075,"Kenosha, Wisconsin",Condiments,Filler,2098,1586,1819,1443,0.0784,0.672,87,595557,1716.52,27603.85
EQ-KEN-076,"Kenosha, Wisconsin",Sauces,Sealer,4842,3486,4624,643,0.0999,0.7912,338,481940,893.27,47128.39
EQ-KEN-077,"Kenosha, Wisconsin",Sauces,Labeler,4065,2973,3579,879,0.048,0.7368,398,386131,1852.13,18345.6
EQ-KEN-078,"Kenosha, Wisconsin",Condiments,Mixer,4019,2839,3989,2258,0.0661,0.752,215,500167,1816.81,42022.53
EQ-KEN-079,"Kenosha, Wisconsin",Condiments,Labeler,1806,1760,1555,2668,0.0501,0.7053,215,376295,1594.86,15281.69
EQ-KEN-080,"Kenosha, Wisconsin",Sauces,Conveyor,1807,1755,1668,629,0.0427,0.7925,425,460726,859.07,10186.03
EQ-KEN-081,"Kenosha, Wisconsin",Sauces,Sealer,4493,3255,4487,2488,0.0363,0.7516,402,122274,1582.74,6143.0
EQ-KEN-082,"Kenosha, Wisconsin",Sauces,Pasteurizer,3163,2346,3084,2224,0.0384,0.6996,99,494771,1044.43,26304.84
EQ-KEN-083,"Kenosha, Wisconsin",Canned Vegetables,Pasteurizer,4543,3340,3998,1315,0.0499,0.699,429,527002,857.9,21442.28
EQ-KEN-084,"Kenosha, Wisconsin",Canned Vegetables,Labeler,4786,4633,4086,2825,0.0367,0.7692,184,588573,1403.83,6897.17
EQ-KEN-085,"Kenosha, Wisconsin",Sauces,Sealer,4664,3957,4330,844,0.0596,0.6752,437,523660,1983.71,31891.15
EQ-KEN-086,"Kenosha, Wisconsin",Condiments,Mixer,2375,1839,2343,2458,0.0838,0.6699,203,480052,1842.1,29631.92
EQ-KEN-087,"Kenosha, Wisconsin",Sauces,Pasteurizer,2997,2819,2843,1223,0.0748,0.7711,61,108660,1843.08,36402.6
EQ-KEN-088,"Kenosha, Wisconsin",Condiments,Conveyor,3748,3673,3634,1058,0.0555,0.6546,363,592775,1135.88,38997.6
EQ-KEN-089,"Kenosha, Wisconsin",Canned Vegetables,Conveyor,2050,1747,1866,918,0.0708,0.7589,158,198929,1791.78,30371.23
EQ-KEN-090,"Kenosha, Wisconsin",Canned Vegetables,Sealer,2724,2579,2538,2571,0.0693,0.7449,408,518708,1416.66,48350.5
EQ-KEN-091,"Kenosha, Wisconsin",Sauces,Pasteurizer,3171,3088,2836,2773,0.0633,0.7097,157,314751,834.1,16459.33
