equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-CHA-000,"Champaign, Illinois",Canned Vegetables,Mixer,2412,1941,2108,742,0.0468,0.722,169,549174,1610.98,38608.31
EQ-CHA-001,"Champaign, Illinois",Condiments,Mixer,1791,1303,1641,714,0.0852,0.7228,486,547847,1945.23,41818.83
EQ-CHA-002,"Champaign, Illinois",Condiments,Conveyor,4051,3244,3674,2092,0.0597,0.7923,450,467634,1127.26,20013.21
EQ-CHA-003,"Champaign, Illinois",Sauces,Mixer,3823,3576,3471,1463,0.0809,0.7216,365,174976,940.13,31773.33
EQ-CHA-004,"Champaign, Illinois",Sauces,Pasteurizer,3364,2409,3067,2993,0.0995,0.7777,474,237395,1603.13,10683.07
EQ-CHA-005,"Champaign, Illinois",Condiments,Pasteurizer,3934,2992,3418,2547,0.0466,0.7814,267,281886,1757.09,28367.97
EQ-CHA-006,"Champaign, Illinois",Condiments,Labeler,4627,4271,4246,2652,0.0449,0.8409,108,166836,856.51,20462.86
EQ-CHA-007,"Champaign, Illinois",Canned Vegetables,Sealer,3370,2824,3187,1756,0.0517,0.7795,443,296683,1898.25,32108.23
EQ-CHA-008,"Champaign, Illinois",Condiments,Pasteurizer,4739,3991,4183,2031,0.0782,0.7481,321,388987,861.94,29128.85
EQ-CHA-009,"Champaign, Illinois",Sauces,Labeler,2553,2261,2539,2552,0.0797,0.7777,445,540191,990.21,21499.26
EQ-CHA-010,"Champaign, Illinois",Sauces,Conveyor,4704,3359,4627,2505,0.0585,0.654,180,525657,1113.15,49446.08
EQ-CHA-011,"Champaign, Illinois",Sauces,Pasteurizer,1608,1255,1563,1697,0.0302,0.6697,379,270943,1062.36,27389.87
EQ-CHA-012,"Champaign, Illinois",Sauces,Filler,3995,2919,3408,575,0.0376,0.9451,142,482941,1501.12,27446.59
EQ-CHA-013,"Champaign, Illinois",Canned Vegetables,Conveyor,3341,3216,3036,1524,0.0786,0.8295,427,536112,1681.83,35351.11
EQ-CHA-014,"Champaign, Illinois",Canned Vegetables,Mixer,3683,2979,3648,630,0.0721,0.7712,333,262570,1166.07,24045.92
EQ-CHA-015,"Champaign, Illinois",Canned Vegetables,Conveyor,1710,1590,1500,1475,0.0436,0.6626,462,458705,874.89,14313.81
EQ-CHA-016,"Champaign, Illinois",Sauces,Filler,4669,3696,4587,2462,0.0764,0.8523,281,232464,1858.69,15542.6
EQ-CHA-017,"Champaign, Illinois",Canned Vegetables,Sealer,1745,1439,1533,1311,0.0674,0.8047,375,413157,833.22,10130.45
EQ-CHA-018,"Champaign, Illinois",Sauces,Boiler,4097,3536,3597,2848,0.0956,0.7582,134,183774,968.29,47869.88
EQ-CHA-019,"Champaign, Illinois",Canned Vegetables,Mixer,2604,2188,2502,607,0.0668,0.6715,151,344875,1185.05,35360.81
EQ-CHA-020,"Champaign, Illinois",Sauces,Pasteurizer,4043,3852,3453,766,0.0529,0.6902,105,524176,1079.55,16121.56
EQ-CHA-021,"Champaign, Illinois",Sauces,Boiler,4072,3872,3876,1406,0.0893,0.7187,464,175100,1298.76,7343.09
EQ-CHA-022,"Champaign, Illinois",Sauces,Labeler,1954,1695,1830,2582,0.077,0.7412,135,581815,1510.07,48548.57
EQ-CHA-023,"Champaign, Illinois",Canned Vegetables,Filler,2207,1894,1897,980,0.0843,0.6544,452,394708,1815.19,35831.26
EQ-CHA-024,"Champaign, Illinois",Canned Vegetables,Filler,2180,1793,1985,2344,0.097,0.7673,125,433845,1267.18,9797.62
EQ-CHA-025,"Champaign, Illinois",Condiments,Pasteurizer,4402,3913,3925,2815,0.0501,0.6497,359,483242,1276.74,39763.72
EQ-CHA-026,"Champaign, Illinois",Sauces,Boiler,4913,4708,4410,1781,0.06,0.7447,471,134392,1627.02,10073.83
EQ-CHA-027,"Champaign, Illinois",Condiments,Mixer,1632,1493,1607,1948,0.0645,0.7953,216,592347,1394.98,28715.29
EQ-CHA-028,"Champaign, Illinois",Sauces,Labeler,3309,2539,2840,2385,0.066,0.8581,62,445533,1668.65,17389.55
EQ-CHA-029,"Champaign, Illinois",Canned Vegetables,Conveyor,1759,1690,1531,748,0.0532,0.7568,180,335932,1911.65,22246.14
