equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-PEO-000,"Peoria, Illinois",Canned Vegetables,14299.73,16649.23
EQ-PEO-001,"Peoria, Illinois",Condiments,17835.04,25311.78
EQ-PEO-002,"Peoria, Illinois",Condiments,35440.86,15256.02
EQ-PEO-003,"Peoria, Illinois",Condiments,17065.31,16450.94
EQ-PEO-004,"Peoria, Illinois",Condiments,44664.67,3388.83
EQ-PEO-005,"Peoria, Illinois",Condiments,11493.91,24111.3
EQ-PEO-006,"Peoria, Illinois",Condiments,16002.61,6357.56
EQ-PEO-007,"Peoria, Illinois",Sauces,37027.03,4982.58
EQ-PEO-008,"Peoria, Illinois",Sauces,49391.73,8806.19
EQ-PEO-009,"Peoria, Illinois",Condiments,50951.14,11670.51
EQ-PEO-010,"Peoria, Illinois",Canned Vegetables,29434.68,26187.52
EQ-PEO-011,"Peoria, Illinois",Canned Vegetables,46336.89,5616.71
EQ-PEO-012,"Peoria, Illinois",Sauces,8987.13,21769.38
EQ-PEO-013,"Peoria, Illinois",Canned Vegetables,24994.85,12398.18
EQ-PEO-014,"Peoria, Illinois",Canned Vegetables,13827.47,12878.31
EQ-PEO-015,"Peoria, Illinois",Sauces,24595.41,22135.07
EQ-PEO-016,"Peoria, Illinois",Canned Vegetables,63055.63,22678.65
EQ-PEO-017,"Peoria, Illinois",Canned Vegetables,60093.28,7353.47
EQ-PEO-018,"Peoria, Illinois",Condiments,30572.5,13051.58
EQ-PEO-019,"Peoria, Illinois",Canned Vegetables,22477.23,10992.86
EQ-PEO-020,"Peoria, Illinois",Canned Vegetables,30403.2,26086.41
EQ-PEO-021,"Peoria, Illinois",Canned Vegetables,27390.38,4868.96
EQ-PEO-022,"Peoria, Illinois",Sauces,6345.59,15075.04
EQ-PEO-023,"Peoria, Illinois",Canned Vegetables,15119.4,14260.37
EQ-PEO-024,"Peoria, Illinois",Sauces,41707.32,10334.55
EQ-PEO-025,"Peoria, Illinois",Condiments,36590.22,29605.73
EQ-PEO-026,"Peoria, Illinois",Condiments,21787.1,7367.34
EQ-PEO-027,"Peoria, Illinois",Condiments,12008.76,12442.72
EQ-PEO-028,"Peoria, Illinois",Canned Vegetables,14493.26,23190.81
EQ-PEO-029,"Peoria, Illinois",Sauces,74074.59,26288.34
EQ-PEO-030,"Peoria, Illinois",Sauces,45643.52,23266.63
EQ-PEO-031,"Peoria, Illinois",Sauces,19029.18,20735.49
EQ-PEO-032,"Peoria, Illinois",Canned Vegetables,43831.07,18407.43
EQ-PEO-033,"Peoria, Illinois",Canned Vegetables,44875.31,25015.24
EQ-PEO-034,"Peoria, Illinois",Sauces,15999.94,21173.14
EQ-PEO-035,"Peoria, Illinois",Canned Vegetables,14627.21,7172.57
EQ-PEO-036,"Peoria, Illinois",Sauces,52187.33,16666.85
EQ-PEO-037,"Peoria, Illinois",Canned Vegetables,17710.86,27826.49
EQ-PEO-038,"Peoria, Illinois",Condiments,13090.99,18238.06
EQ-PEO-039,"Peoria, Illinois",Condiments,35358.18,18023.22
EQ-PEO-040,"Peoria, Illinois",Condiments,78605.78,21481.84
EQ-PEO-041,"Peoria, Illinois",Condiments,16458.74,18572.62
EQ-PEO-042,"Peoria, Illinois",Sauces,33168.17,6849.02
EQ-PEO-043,"Peoria, Illinois",Sauces,39099.93,7964.86
EQ-PEO-044,"Peoria, Illinois",Sauces,9010.98,28158.44
EQ-PEO-045,"Peoria, Illinois",Canned Vegetables,50561.37,25382.2
EQ-PEO-046,"Peoria, Illinois",Sauces,24428.78,6570.91
EQ-PEO-047,"Peoria, Illinois",Sauces,47826.61,19458.16
EQ-PEO-048,"Peoria, Illinois",Canned Vegetables,7265.77,25814.39
EQ-PEO-049,"Peoria, Illinois",Sauces,16684.34,27507.02
EQ-PEO-050,"Peoria, Illinois",Canned Vegetables,15542.49,18207.01
EQ-KEN-051,"Kenosha, Wisconsin",Condiments,12884.32,13664.93
EQ-KEN-052,"Kenosha, Wisconsin",Sauces,34921.61,16465.42
EQ-KEN-053,"Kenosha, Wisconsin",Canned Vegetables,14645.71,9815.08
EQ-KEN-054,"Kenosha, Wisconsin",Sauces,27922.0,29974.32
