equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-PEO-000,"Peoria, Illinois",Canned Vegetables,Filler,4772,4061,4295,2262,0.0388,0.76,447,224011,1645.23,9712.65
EQ-PEO-001,"Peoria, Illinois",Condiments,Boiler,4014,3669,3519,1826,0.0741,0.9403,193,197498,1218.69,23842.3
EQ-PEO-002,"Peoria, Illinois",Condiments,Labeler,1909,1777,1669,847,0.0853,0.867,392,341662,1216.07,8300.06
EQ-PEO-003,"Peoria, Illinois",Condiments,Filler,4028,3367,3644,1580,0.0387,0.739,260,455264,968.59,21104.23
EQ-PEO-004,"Peoria, Illinois",Condiments,Conveyor,2375,1965,2067,2909,0.0742,0.8929,82,399632,1506.26,47129.08
EQ-PEO-005,"Peoria, Illinois",Condiments,Labeler,4066,3701,3763,2945,0.0312,0.8525,181,189262,1946.48,21090.92
EQ-PEO-006,"Peoria, Illinois",Condiments,Boiler,3671,3302,3260,1485,0.0557,0.7789,269,296317,969.57,10576.44
EQ-PEO-007,"Peoria, Illinois",Sauces,Boiler,2929,2308,2609,2480,0.068,0.7026,297,585085,930.66,13759.91
EQ-PEO-008,"Peoria, Illinois",Sauces,Labeler,2737,2102,2661,534,0.0955,0.752,67,529193,977.32,47443.7
EQ-PEO-009,"Peoria, Illinois",Condiments,Conveyor,2547,1944,2174,1035,0.0467,0.7592,354,548411,1989.44,19291.67
EQ-PEO-010,"Peoria, Illinois",Canned Vegetables,Conveyor,3602,2934,3154,1090,0.0735,0.7976,214,283063,1414.78,35154.46
EQ-PEO-011,"Peoria, Illinois",Canned Vegetables,Conveyor,3900,3555,3894,1241,0.0973,0.7219,194,250692,1899.65,29171.08
EQ-PEO-012,"Peoria, Illinois",Sauces,Mixer,3337,3024,2904,1594,0.031,0.7603,450,202445,1432.03,17450.96
EQ-PEO-013,"Peoria, Illinois",Canned Vegetables,Conveyor,4006,2828,3686,2149,0.0859,0.7439,432,178137,1633.44,14489.18
EQ-PEO-014,"Peoria, Illinois",Canned Vegetables,Sealer,4058,3770,3641,2317,0.0687,0.8404,191,147006,1369.15,15707.26
EQ-PEO-015,"Peoria, Illinois",Sauces,Filler,1941,1807,1692,1678,0.0343,0.6902,225,372313,1925.98,46672.49
EQ-PEO-016,"Peoria, Illinois",Canned Vegetables,Pasteurizer,3381,2842,3361,781,0.0876,0.9005,116,405250,1776.22,20740.31
EQ-PEO-017,"Peoria, Illinois",Canned Vegetables,Pasteurizer,1866,1356,1728,2937,0.0788,0.8392,243,433254,1760.18,24008.26
EQ-PEO-018,"Peoria, Illinois",Condiments,Mixer,2987,2414,2811,2916,0.0738,0.777,437,449210,922.2,37258.45
EQ-PEO-019,"Peoria, Illinois",Canned Vegetables,Labeler,4904,3900,4580,1714,0.0978,0.8022,258,137394,1672.77,22145.83
EQ-PEO-020,"Peoria, Illinois",Canned Vegetables,Filler,2969,2585,2925,907,0.0988,0.8828,254,156230,1969.69,46685.42
EQ-PEO-021,"Peoria, Illinois",Canned Vegetables,Conveyor,3274,2952,2927,2832,0.0595,0.6987,220,231040,1992.48,46299.66
EQ-PEO-022,"Peoria, Illinois",Sauces,Conveyor,2626,1945,2308,2440,0.0311,0.7653,127,104232,1957.54,13546.92
EQ-PEO-023,"Peoria, Illinois",Canned Vegetables,Pasteurizer,3567,3094,3397,1140,0.0956,0.8763,247,103332,1530.53,33390.72
EQ-PEO-024,"Peoria, Illinois",Sauces,Pasteurizer,3500,2503,3399,2057,0.0844,0.7909,57,359629,1374.09,34218.84
EQ-PEO-025,"Peoria, Illinois",Condiments,Boiler,3658,2586,3509,1706,0.0663,0.7608,216,285065,1936.01,46360.53
EQ-PEO-026,"Peoria, Illinois",Condiments,Conveyor,3580,2557,3375,1990,0.0612,0.6974,418,215545,1651.62,44983.61
EQ-PEO-027,"Peoria, Illinois",Condiments,Mixer,2875,2326,2741,2278,0.0772,0.7628,260,188951,823.25,36255.8
EQ-PEO-028,"Peoria, Illinois",Canned Vegetables,Conveyor,1664,1434,1549,1084,0.0355,0.773,228,484169,843.22,36215.44
EQ-PEO-029,"Peoria, Illinois",Sauces,Conveyor,3496,3013,3277,1985,0.0921,0.7412,84,518930,1549.89,38194.59
EQ-PEO-030,"Peoria, Illinois",Sauces,Mixer,3881,3660,3319,1815,0.0942,0.7387,476,328902,1473.2,30850.81
EQ-PEO-031,"Peoria, Illinois",Sauces,Mixer,4528,4094,4076,1652,0.0482,0.6626,142,394966,999.57,43685.52
EQ-PEO-032,"Peoria, Illinois",Canned Vegetables,Pasteurizer,2042,1675,1995,1928,0.0874,0.7399,154,358783,1397.78,26593.78
EQ-PEO-033,"Peoria, Illinois",Canned Vegetables,Sealer,1668,1364,1470,2436,0.0898,0.6789,493,254141,1966.33,29039.32
EQ-PEO-034,"Peoria, Illinois",Sauces,Sealer,2211,1746,2001,1344,0.0539,0.6993,250,182071,1630.38,28383.84
EQ-PEO-035,"Peoria, Illinois",Canned Vegetables,Conveyor,1922,1873,1763,919,0.0969,0.6491,162,154873,974.68,26276.86
EQ-PEO-036,"Peoria, Illinois",Sauces,Labeler,2180,2076,2172,1417,0.0957,0.8152,422,544908,1000.76,30396.02
EQ-PEO-037,"Peoria, Illinois",Canned Vegetables,Conveyor,4195,3440,4043,1059,0.0682,0.7755,179,195563,1327.91,8229.34
EQ-PEO-038,"Peoria, Illinois",Condiments,Pasteurizer,2046,1878,1990,909,0.0516,0.7329,199,166450,1524.19,49858.81
EQ-PEO-039,"Peoria, Illinois",Condiments,Boiler,4556,3613,4458,989,0.0684,0.707,384,290405,1780.04,39197.43
EQ-PEO-040,"Peoria, Illinois",Condiments,Labeler,3774,3035,3388,1327,0.0996,0.7684,295,441114,1789.14,42733.95
EQ-PEO-041,"Peoria, Illinois",Condiments,Filler,4248,3841,3823,517,0.0851,0.7737,274,226448,854.08,46615.58
EQ-PEO-042,"Peoria, Illinois",Sauces,Labeler,4229,3562,3893,2500,0.0619,0.7343,85,485151,1104.47,39913.78
EQ-PEO-043,"Peoria, Illinois",Sauces,Filler,4283,3826,3897,1809,0.0849,0.7343,351,238558,1930.52,7716.18
EQ-PEO-044,"Peoria, Illinois",Sauces,Boiler,2889,2438,2465,1161,0.0332,0.8244,138,142266,1907.8,9400.8
EQ-PEO-045,"Peoria, Illinois",Canned Vegetables,Boiler,2027,1753,1795,1547,0.085,0.6336,209,542341,1096.8,24645.09
EQ-PEO-046,"Peoria, Illinois",Sauces,Sealer,2936,2080,2578,1892,0.0705,0.7765,149,295121,1174.12,47962.61
EQ-PEO-047,"Peoria, Illinois",Sauces,Mixer,4905,4122,4488,744,0.0493,0.6979,278,518345,1871.56,16102.78
EQ-PEO-048,"Peoria, Illinois",Canned Vegetables,Mixer,4724,4294,4431,2141,0.0373,0.7669,230,161878,1203.33,24051.23
EQ-PEO-049,"Peoria, Illinois",Sauces,Conveyor,3947,3513,3658,1641,0.0937,0.8405,154,160456,1109.72,40259.84
EQ-PEO-050,"Peoria, Illinois",Canned Vegetables,Labeler,2427,2029,2317,1148,0.0738,0.6827,228,243570,864.65,17999.02
EQ-KEN-051,"Kenosha, Wisconsin",Condiments,Conveyor,4633,3834,4383,2966,0.042,0.6449,450,381592,803.92,18410.48
EQ-KEN-052,"Kenosha, Wisconsin",Sauces,Boiler,1915,1778,1818,1407,0.0868,0.6485,237,496566,810.21,8409.12
EQ-KEN-053,"Kenosha, Wisconsin",Canned Vegetables,Conveyor,4917,4317,4264,1132,0.0564,0.6793,395,321835,806.86,5449.42
EQ-KEN-054,"Kenosha, Wisconsin",Sauces,Conveyor,3637,3523,3491,1685,0.0734,0.8343,347,193145,1969.55,41820.96
EQ-KEN-055,"Kenosha, Wisconsin",Canned Vegetables,Filler,1798,1677,1608,1460,0.0938,0.6348,279,240355,1360.59,14964.98
EQ-KEN-056,"Kenosha, Wisconsin",Canned Vegetables,Pasteurizer,2078,1658,2029,1526,0.0754,0.8044,273,285888,1722.14,10825.94
EQ-KEN-057,"Kenosha, Wisconsin",Sauces,Mixer,1793,1513,1772,2060,0.0684,0.7291,349,338630,1725.07,44202.37
EQ-KEN-058,"Kenosha, Wisconsin",Canned Vegetables,Mixer,4950,4407,4345,1110,0.0326,0.804,77,571448,1210.73,7041.02
EQ-KEN-059,"Kenosha, Wisconsin",Sauces,Pasteurizer,4768,4260,4131,689,0.0481,0.7461,367,576519,940.15,45420.01
EQ-KEN-060,"Kenosha, Wisconsin",Canned Vegetables,Pasteurizer,3639,3151,3401,1132,0.0762,0.7619,166,281134,1164.47,45901.94
EQ-KEN-061,"Kenosha, Wisconsin",Condiments,Sealer,4103,2963,3925,2813,0.0735,0.7865,489,335679,1411.28,33785.37
EQ-KEN-062,"Kenosha, Wisconsin",Condiments,Boiler,2518,2404,2271,1204,0.0327,0.7801,316,363660,1717.04,18050.09
EQ-KEN-063,"Kenosha, Wisconsin",Canned Vegetables,Conveyor,4417,3831,4165,2384,0.0472,0.6522,118,212261,1693.22,39336.76
EQ-KEN-064,"Kenosha, Wisconsin",Sauces,Boiler,4362,3586,3809,1558,0.0389,0.7696,60,157125,1892.15,17253.9
EQ-KEN-065,"Kenosha, Wisconsin",Canned Vegetables,Conveyor,4061,3517,3592,1690,0.0661,0.7657,275,220670,1269.59,19407.68
EQ-KEN-066,"Kenosha, Wisconsin",Sauces,Mixer,4158,3483,4101,1934,0.0417,0.6506,288,247352,1744.94,47828.47
EQ-KEN-067,"Kenosha, Wisconsin",Sauces,Pasteurizer,4890,4021,4596,893,0.0972,0.6986,187,331872,961.07,18448.13
EQ-KEN-068,"Kenosha, Wisconsin",Canned Vegetables,Boiler,4322,3879,3748,2468,0.0714,0.7831,283,292668,1311.82,20707.66
EQ-KEN-069,"Kenosha, Wisconsin",Condiments,Pasteurizer,2942,2712,2644,2120,0.0394,0.8165,200,223753,1388.87,30242.24
EQ-KEN-070,"Kenosha, Wisconsin",Sauces,Filler,2011,1879,1750,2426,0.0446,0.691,444,465327,1403.66,48811.39
EQ-KEN-071,"Kenosha, Wisconsin",Canned Vegetables,Sealer,1712,1438,1464,1076,0.0372,0.7941,192,460190,934.72,10229.35
EQ-KEN-072,"Kenosha, Wisconsin",Canned Vegetables,Boiler,3978,3530,3497,667,0.0895,0.8423,69,105640,1995.08,46740.5
EQ-KEN-073,"Kenosha, Wisconsin",Canned Vegetables,Boiler,3976,3275,3692,2226,0.0369,0.6432,316,457379,1707.07,37050.01
EQ-KEN-074,"Kenosha, Wisconsin",Condiments,Pasteurizer,1573,1345,1470,979,0.0368,0.6883,268,425109,1166.23,30476.95
EQ-KEN-075,"Kenosha, Wisconsin",Sauces,Filler,1577,1354,1445,1344,0.0722,0.788,496,590796,1906.92,39697.46
EQ-KEN-076,"Kenosha, Wisconsin",Condiments,Labeler,4658,4356,4166,2512,0.0905,0.7652,310,152330,1497.02,33711.39
EQ-KEN-077,"Kenosha, Wisconsin",Canned Vegetables,Boiler,3283,3045,2852,2117,0.073,0.7312,156,528820,1789.33,30447.05
EQ-KEN-078,"Kenosha, Wisconsin",Canned Vegetables,Mixer,3488,2765,3094,1718,0.0484,0.8444,167,560579,1677.26,25691.48
EQ-KEN-079,"Kenosha, Wisconsin",Condiments,Pasteurizer,1681,1565,1454,1146,0.0371,0.71,250,338002,909.74,23219.38
EQ-KEN-080,"Kenosha, Wisconsin",Condiments,Pasteurizer,4412,3249,3913,2269,0.0381,0.7994,186,239249,833.82,31446.82
EQ-KEN-081,"Kenosha, Wisconsin",Condiments,Conveyor,3171,2850,2795,1834,0.052,0.7358,185,325930,1401.85,31636.66
EQ-KEN-082,"Kenosha, Wisconsin",Sauces,Pasteurizer,3124,2838,2759,1566,0.0313,0.7817,494,285694,1738.14,32522.51
EQ-KEN-083,"Kenosha, Wisconsin",Condiments,Boiler,3545,3439,3451,2926,0.0571,0.8176,348,395342,1662.99,38107.54
EQ-KEN-084,"Kenosha, Wisconsin",Sauces,Sealer,1660,1354,1477,848,0.0514,0.8377,251,384698,1221.76,31402.23
EQ-KEN-085,"Kenosha, Wisconsin",Sauces,Sealer,3523,2693,3326,2044,0.0638,0.7312,248,185054,1506.5,17996.65
EQ-KEN-086,"Kenosha, Wisconsin",Condiments,Boiler,3947,3534,3582,2634,0.0905,0.7472,306,597127,1448.86,25851.0
