equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-SPR-000,"Springfield, Illinois",Canned Vegetables,Sealer,1963,1405,1705,1079,0.0619,0.8079,326,464467,1682.08,32825.18
EQ-SPR-001,"Springfield, Illinois",Condiments,Conveyor,1589,1303,1569,1278,0.0365,0.7855,97,575328,1669.28,11584.74
EQ-SPR-002,"Springfield, Illinois",Condiments,Conveyor,4533,3673,4136,508,0.0663,0.7352,100,322395,1534.45,27219.23
EQ-SPR-003,"Springfield, Illinois",Sauces,Filler,3359,2641,3072,2227,0.0426,0.8615,322,351003,1378.63,40788.69
EQ-SPR-004,"Springfield, Illinois",Condiments,Filler,3134,2342,2760,2406,0.0372,0.7507,385,207266,806.53,23192.19
EQ-SPR-005,"Springfield, Illinois",Sauces,Boiler,1987,1884,1846,1409,0.0352,0.7966,71,290813,987.72,43759.34
EQ-SPR-006,"Springfield, Illinois",Canned Vegetables,Labeler,4273,3493,3674,641,0.0568,0.8242,190,577426,1347.16,39079.34
EQ-SPR-007,"Springfield, Illinois",Sauces,Pasteurizer,1926,1847,1742,552,0.0334,0.7461,353,167899,982.87,32027.74
EQ-SPR-008,"Springfield, Illinois",Canned Vegetables,Sealer,2280,2013,2141,708,0.0935,0.7692,344,488822,813.41,38372.94
EQ-SPR-009,"Springfield, Illinois",Condiments,Boiler,3951,3176,3820,1251,0.0845,0.8793,302,182055,1511.88,28204.9
EQ-SPR-010,"Springfield, Illinois",Sauces,Conveyor,2408,1871,2146,2938,0.0595,0.8254,424,118069,831.73,37217.5
EQ-SPR-011,"Springfield, Illinois",Condiments,Conveyor,2053,1481,2015,1023,0.0571,0.7637,238,309793,1710.0,17445.97
EQ-SPR-012,"Springfield, Illinois",Condiments,Filler,4435,3646,4336,1376,0.0312,0.8405,66,215952,1795.21,22215.51
EQ-SPR-013,"Springfield, Illinois",Sauces,Sealer,4826,3411,4331,2713,0.0656,0.6827,92,336033,1324.32,20855.63
EQ-SPR-014,"Springfield, Illinois",Sauces,Filler,1691,1187,1570,1771,0.0981,0.7296,410,533586,1841.97,15671.13
EQ-SPR-015,"Springfield, Illinois",Sauces,Filler,2757,2637,2492,2991,0.0485,0.8936,463,314780,1772.95,19741.57
EQ-SPR-016,"Springfield, Illinois",Canned Vegetables,Boiler,4438,3926,4066,2559,0.0619,0.8097,392,217594,895.79,41876.87
EQ-SPR-017,"Springfield, Illinois",Sauces,Conveyor,3818,3648,3561,1656,0.0489,0.9073,163,188823,1964.19,44546.69
EQ-SPR-018,"Springfield, Illinois",Condiments,Conveyor,3059,2758,2705,2605,0.0499,0.813,149,449234,1100.92,37680.72
EQ-SPR-019,"Springfield, Illinois",Canned Vegetables,Sealer,1675,1567,1609,1100,0.0507,0.803,166,363066,1205.54,5076.64
EQ-SPR-020,"Springfield, Illinois",Canned Vegetables,Filler,4887,4204,4248,1638,0.0604,0.6505,59,366406,1769.14,29802.75
EQ-SPR-021,"Springfield, Illinois",Sauces,Labeler,3617,3339,3438,899,0.0439,0.8144,409,578722,925.38,49897.05
EQ-SPR-022,"Springfield, Illinois",Canned Vegetables,Boiler,1720,1398,1717,2947,0.0508,0.7602,337,475124,1912.57,39028.47
EQ-SPR-023,"Springfield, Illinois",Condiments,Pasteurizer,2884,2130,2455,2840,0.0784,0.8104,394,131695,1733.95,12101.52
EQ-SPR-024,"Springfield, Illinois",Condiments,Mixer,4221,3355,4184,1439,0.0886,0.7529,416,254762,1485.56,45858.37
EQ-SPR-025,"Springfield, Illinois",Condiments,Sealer,3305,3228,3161,889,0.0766,0.8238,162,324868,1918.6,37587.88
EQ-SPR-026,"Springfield, Illinois",Sauces,Sealer,4798,4328,4513,2560,0.0463,0.8433,223,306620,1245.56,26565.7
EQ-SPR-027,"Springfield, Illinois",Canned Vegetables,Mixer,4703,3810,4289,1186,0.061,0.7105,406,262963,1757.71,39418.94
EQ-SPR-028,"Springfield, Illinois",Condiments,Mixer,2792,2643,2406,2858,0.0666,0.8367,481,216220,1261.4,7870.95
EQ-SPR-029,"Springfield, Illinois",Canned Vegetables,Filler,1647,1324,1515,1645,0.0971,0.7836,150,158422,961.22,31677.43
EQ-SPR-030,"Springfield, Illinois",Condiments,Filler,4157,3993,3604,1763,0.0438,0.7744,390,315297,1158.59,31462.68
EQ-SPR-031,"Springfield, Illinois",Sauces,Filler,3579,2547,3047,1255,0.0737,0.7859,157,323046,1632.41,19362.4
EQ-SPR-032,"Springfield, Illinois",Canned Vegetables,Conveyor,2293,1658,2102,2321,0.0349,0.8318,229,131517,1440.21,24997.32
EQ-SPR-033,"Springfield, Illinois",Sauces,Mixer,2349,1864,2287,650,0.0703,0.95,348,112600,1414.73,33214.25
EQ-SPR-034,"Springfield, Illinois",Canned Vegetables,Mixer,3863,3535,3834,1350,0.0996,0.7382,229,378273,1738.87,10808.94
EQ-SPR-035,"Springfield, Illinois",Condiments,Pasteurizer,4353,3687,3773,667,0.0758,0.8444,233,322331,1891.3,41848.43
EQ-SPR-036,"Springfield, Illinois",Sauces,Conveyor,2663,2075,2537,2656,0.0909,0.7099,434,597376,841.87,28370.44
EQ-SPR-037,"Springfield, Illinois",Sauces,Mixer,3525,3014,3099,1426,0.0758,0.7677,312,241306,1900.42,34018.52
EQ-SPR-038,"Springfield, Illinois",Sauces,Pasteurizer,4094,3691,3694,714,0.0758,0.7511,120,120162,951.53,29269.48
EQ-SPR-039,"Springfield, Illinois",Sauces,Boiler,2220,1831,2011,1554,0.0926,0.7576,401,211406,1302.13,21352.1
EQ-SPR-040,"Springfield, Illinois",Condiments,Sealer,4451,3269,4082,2359,0.0872,0.7659,461,457808,1708.38,19493.9
EQ-SPR-041,"Springfield, Illinois",Canned Vegetables,Mixer,4640,3659,4065,1077,0.094,0.8304,471,583150,962.62,38543.93
EQ-SPR-042,"Springfield, Illinois",Canned Vegetables,Boiler,3516,3338,3444,2168,0.0531,0.7531,432,437699,1998.84,6577.67
EQ-SPR-043,"Springfield, Illinois",Condiments,Mixer,4692,3457,4005,2703,0.0308,0.7256,256,593063,984.69,42255.54
EQ-SPR-044,"Springfield, Illinois",Condiments,Boiler,4137,3231,3993,744,0.0706,0.7622,420,570817,1802.38,23210.74
EQ-SPR-045,"Springfield, Illinois",Sauces,Mixer,3437,2782,3354,2988,0.0885,0.8162,51,380937,1433.94,17824.97
EQ-SPR-046,"Springfield, Illinois",Sauces,Mixer,3803,3604,3521,2613,0.0447,0.8013,111,415251,1117.02,10026.56
EQ-MIL-047,"Milwaukee, Wisconsin",Canned Vegetables,Mixer,4458,3510,4010,2554,0.0327,0.74,247,448561,1303.28,24318.73
EQ-MIL-048,"Milwaukee, Wisconsin",Sauces,Mixer,2329,2071,2071,503,0.0385,0.8401,197,117577,1339.08,25529.51
EQ-MIL-049,"Milwaukee, Wisconsin",Condiments,Sealer,3378,2674,3055,1444,0.0384,0.7752,250,216610,1907.34,44107.84
EQ-MIL-050,"Milwaukee, Wisconsin",Condiments,Sealer,3921,3780,3781,1039,0.0581,0.8153,137,478357,936.22,7724.45
EQ-MIL-051,"Milwaukee, Wisconsin",Canned Vegetables,Filler,3652,3039,3438,1769,0.094,0.7505,309,268421,1037.52,47076.43
EQ-MIL-052,"Milwaukee, Wisconsin",Canned Vegetables,Pasteurizer,4218,3468,4011,1715,0.0764,0.8192,295,207253,1434.68,25782.59
EQ-MIL-053,"Milwaukee, Wisconsin",Condiments,Mixer,4492,3807,4048,2655,0.0648,0.7147,362,418814,1097.03,47190.77
EQ-MIL-054,"Milwaukee, Wisconsin",Condiments,Pasteurizer,3649,2667,3564,2343,0.084,0.7406,367,595958,818.28,42353.2
EQ-MIL-055,"Milwaukee, Wisconsin",Canned Vegetables,Mixer,1815,1648,1775,2155,0.0313,0.9201,453,307464,1339.15,49196.51
EQ-MIL-056,"Milwaukee, Wisconsin",Canned Vegetables,Filler,2644,1871,2379,1119,0.0353,0.8246,418,470843,1748.16,30505.62
EQ-MIL-057,"Milwaukee, Wisconsin",Sauces,Conveyor,4382,3412,4233,2524,0.0916,0.7206,153,159336,935.26,35077.89
EQ-MIL-058,"Milwaukee, Wisconsin",Condiments,Conveyor,2579,2431,2546,1778,0.067,0.7473,64,344056,1239.7,17885.37
EQ-MIL-059,"Milwaukee, Wisconsin",Condiments,Boiler,4828,3447,4704,2702,0.0461,0.7452,420,280769,1078.14,29004.07
EQ-MIL-060,"Milwaukee, Wisconsin",Canned Vegetables,Labeler,4714,3559,4253,1804,0.0399,0.7319,125,503881,1424.81,13076.98
EQ-MIL-061,"Milwaukee, Wisconsin",Condiments,Mixer,4151,3116,4127,2309,0.0702,0.7288,255,452209,1586.77,16599.33
EQ-MIL-062,"Milwaukee, Wisconsin",Canned Vegetables,Boiler,2676,2424,2310,1079,0.0409,0.7248,69,237211,1012.71,18767.03
EQ-MIL-063,"Milwaukee, Wisconsin",Canned Vegetables,Boiler,4875,3773,4247,734,0.09,0.7506,404,158161,1657.78,11354.36
EQ-MIL-064,"Milwaukee, Wisconsin",Condiments,Boiler,1859,1336,1608,2074,0.0492,0.7603,463,581723,1940.74,20511.26
EQ-MIL-065,"Milwaukee, Wisconsin",Sauces,Conveyor,1864,1348,1746,1828,0.082,0.8044,492,325409,886.94,7963.08
EQ-MIL-066,"Milwaukee, Wisconsin",Sauces,Boiler,1894,1689,1746,2824,0.0729,0.7904,237,544241,1009.43,23714.51
EQ-MIL-067,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,3650,3146,3366,1091,0.0871,0.8245,297,237169,1817.43,11594.49
EQ-MIL-068,"Milwaukee, Wisconsin",Canned Vegetables,Labeler,3272,2860,3038,1189,0.0342,0.6783,154,473284,971.76,22133.9
EQ-MIL-069,"Milwaukee, Wisconsin",Sauces,Filler,4670,3820,4129,930,0.042,0.8751,326,183223,1486.91,20824.73
EQ-MIL-070,"Milwaukee, Wisconsin",Sauces,Sealer,2886,2187,2877,2001,0.0478,0.6493,292,177076,1778.47,20677.93
EQ-MIL-071,"Milwaukee, Wisconsin",Condiments,Filler,4934,3500,4609,2373,0.0882,0.7373,314,113656,899.61,22544.9
EQ-MIL-072,"Milwaukee, Wisconsin",Sauces,Filler,3316,2696,2822,2838,0.0964,0.7412,69,270507,1798.36,45322.03
EQ-MIL-073,"Milwaukee, Wisconsin",Sauces,Conveyor,3393,3186,3381,2252,0.0444,0.7422,380,287685,1815.58,14998.84
EQ-MIL-074,"Milwaukee, Wisconsin",Canned Vegetables,Boiler,3400,2732,3223,635,0.0836,0.8019,435,165762,831.36,8099.77
EQ-MIL-075,"Milwaukee, Wisconsin",Canned Vegetables,Pasteurizer,4761,3985,4247,2950,0.0966,0.7187,211,580776,1517.25,11503.63
EQ-MIL-076,"Milwaukee, Wisconsin",Canned Vegetables,Labeler,2641,2224,2553,1840,0.0427,0.7738,464,228390,1835.82,46435.17
EQ-MIL-077,"Milwaukee, Wisconsin",Condiments,Filler,4933,4411,4729,844,0.0522,0.8293,69,148488,1723.33,9464.63
EQ-MIL-078,"Milwaukee, Wisconsin",Canned Vegetables,Filler,3271,2416,2902,945,0.0495,0.9386,289,250493,1117.82,36144.06
EQ-MIL-079,"Milwaukee, Wisconsin",Condiments,Filler,1921,1402,1906,828,0.063,0.7251,365,251302,1498.81,8989.64
EQ-MIL-080,"Milwaukee, Wisconsin",Condiments,Sealer,3873,3460,3350,1774,0.0617,0.7909,341,350313,1881.37,21846.59
EQ-MIL-081,"Milwaukee, Wisconsin",Canned Vegetables,Filler,4289,3594,3963,2275,0.0635,0.7454,197,228186,1575.69,25337.08
EQ-MIL-082,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,4368,3795,3917,1832,0.0369,0.6925,255,235383,1278.86,8719.5
EQ-MIL-083,"Milwaukee, Wisconsin",Canned Vegetables,Mixer,2952,2695,2702,2339,0.0834,0.7761,182,518719,1547.63,42597.28
EQ-MIL-084,"Milwaukee, Wisconsin",Sauces,Conveyor,3145,2409,2887,2497,0.0751,0.7043,347,172965,1457.22,23903.24
EQ-MIL-085,"Milwaukee, Wisconsin",Condiments,Sealer,4628,4052,4491,1081,0.0357,0.8124,356,148090,1982.15,49265.47
EQ-MIL-086,"Milwaukee, Wisconsin",Sauces,Labeler,4107,3086,3664,881,0.037,0.8519,412,338579,1739.9,37083.66
EQ-MIL-087,"Milwaukee, Wisconsin",Condiments,Filler,3466,3203,3217,1068,0.0376,0.7222,311,114574,1745.69,49319.23
EQ-MIL-088,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,2554,2162,2413,712,0.0889,0.623,145,570264,997.77,40750.64
EQ-MIL-089,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,4502,3992,4218,1684,0.0651,0.8134,403,493661,1216.37,5720.98
EQ-MIL-090,"Milwaukee, Wisconsin",Condiments,Sealer,3247,2887,3110,1617,0.095,0.8437,400,453412,1570.87,15290.33
EQ-MIL-091,"Milwaukee, Wisconsin",Condiments,Filler,1808,1445,1737,2236,0.0373,0.7671,404,343230,1825.78,42255.35
EQ-MIL-092,"Milwaukee, Wisconsin",Condiments,Labeler,4929,3812,4366,2957,0.0775,0.7216,205,414311,1636.71,40042.4
EQ-MIL-093,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,2301,2169,2278,2975,0.0468,0.6879,124,157629,1719.84,45188.24
EQ-MIL-094,"Milwaukee, Wisconsin",Condiments,Boiler,3492,2745,3368,527,0.0775,0.7217,148,449046,1182.63,32104.86
EQ-MIL-095,"Milwaukee, Wisconsin",Sauces,Pasteurizer,4802,4396,4097,1441,0.0667,0.8108,324,198022,892.32,9430.52
EQ-MIL-096,"Milwaukee, Wisconsin",Condiments,Sealer,2670,2263,2435,1812,0.059,0.6808,293,261417,1217.42,9325.42
EQ-MIL-097,"Milwaukee, Wisconsin",Sauces,Sealer,2604,2176,2238,2570,0.0873,0.787,93,495050,1052.77,24919.84
EQ-MIL-098,"Milwaukee, Wisconsin",Condiments,Sealer,2745,2160,2561,2082,0.0393,0.7288,151,520798,1196.72,22108.29
EQ-MIL-099,"Milwaukee, Wisconsin",Canned Vegetables,Filler,3560,3236,3519,2475,0.0946,0.7625,293,395730,1553.9,45395.29
EQ-MIL-100,"Milwaukee, Wisconsin",Condiments,Filler,3986,3078,3874,600,0.09,0.9254,216,400483,1952.2,21793.0
EQ-IOW-101,"Iowa City, Iowa",Condiments,Pasteurizer,2666,2238,2660,2012,0.085,0.7962,203,328984,1110.04,6997.82
EQ-IOW-102,"Iowa City, Iowa",Condiments,Pasteurizer,2337,1742,2334,2226,0.0475,0.6151,480,382235,1616.6,29048.78
EQ-IOW-103,"Iowa City, Iowa",Condiments,Boiler,4733,4261,4371,1178,0.0974,0.7968,203,308028,934.1,23789.28
EQ-IOW-104,"Iowa City, Iowa",Canned Vegetables,Boiler,2532,2245,2474,504,0.035,0.6902,120,523037,859.58,21083.23
EQ-IOW-105,"Iowa City, Iowa",Condiments,Mixer,4770,4367,4393,2759,0.0693,0.7435,171,259233,1352.21,31398.22
EQ-IOW-106,"Iowa City, Iowa",Condiments,Mixer,3886,2751,3327,2975,0.055,0.6255,370,473805,877.39,43363.3
EQ-IOW-107,"Iowa City, Iowa",Sauces,Pasteurizer,1880,1723,1797,1386,0.0314,0.8255,277,259486,1194.38,20228.1
EQ-IOW-108,"Iowa City, Iowa",Sauces,Pasteurizer,3869,2956,3446,1120,0.0698,0.8114,469,405336,951.64,8596.7
EQ-IOW-109,"Iowa City, Iowa",Condiments,Sealer,2585,2146,2435,1884,0.0316,0.692,346,145620,1454.18,6909.46
EQ-IOW-110,"Iowa City, Iowa",Sauces,Mixer,4726,4144,4467,613,0.095,0.7141,344,509500,1482.74,29480.11
EQ-IOW-111,"Iowa City, Iowa",Condiments,Pasteurizer,4718,4064,4416,758,0.0317,0.7513,438,277659,1644.75,38829.63
EQ-IOW-112,"Iowa City, Iowa",Canned Vegetables,Boiler,2885,2154,2543,1616,0.0581,0.765,396,125267,1530.25,22296.02
EQ-IOW-113,"Iowa City, Iowa",Condiments,Sealer,4600,4429,4330,1879,0.0535,0.7292,214,190406,1367.36,11404.91
EQ-IOW-114,"Iowa City, Iowa",Condiments,Pasteurizer,3188,2870,2872,2128,0.0965,0.8141,451,203246,1617.43,12064.76
EQ-IOW-115,"Iowa City, Iowa",Canned Vegetables,Sealer,2608,2207,2254,1937,0.0706,0.7579,219,297025,1773.81,15003.65
EQ-IOW-116,"Iowa City, Iowa",Canned Vegetables,Sealer,3505,2602,3140,1365,0.0404,0.7999,329,480134,1764.28,13970.7
EQ-IOW-117,"Iowa City, Iowa",Canned Vegetables,Mixer,3730,2896,3513,1420,0.0384,0.6916,120,431749,1199.22,37809.69
EQ-IOW-118,"Iowa City, Iowa",Sauces,Filler,2214,1798,2112,966,0.0513,0.7671,469,418625,986.39,33449.55
