equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-SPR-000,"Springfield, Illinois",Canned Vegetables,48360.65,22997.23
EQ-SPR-001,"Springfield, Illinois",Condiments,35054.0,26604.41
EQ-SPR-002,"Springfield, Illinois",Condiments,32798.54,7131.3
EQ-SPR-003,"Springfield, Illinois",Sauces,20614.28,13617.3
EQ-SPR-004,"Springfield, Illinois",Condiments,6218.58,20845.95
EQ-SPR-005,"Springfield, Illinois",Sauces,10110.91,25469.56
EQ-SPR-006,"Springfield, Illinois",Canned Vegetables,44183.88,11104.24
EQ-SPR-007,"Springfield, Illinois",Sauces,5511.76,2989.38
EQ-SPR-008,"Springfield, Illinois",Canned Vegetables,37176.79,15746.52
EQ-SPR-009,"Springfield, Illinois",Condiments,23258.23,14059.93
EQ-SPR-010,"Springfield, Illinois",Sauces,5842.99,18827.85
EQ-SPR-011,"Springfield, Illinois",Condiments,30248.5,15148.21
EQ-SPR-012,"Springfield, Illinois",Condiments,12095.59,14988.52
EQ-SPR-013,"Springfield, Illinois",Sauces,29193.0,29332.29
EQ-SPR-014,"Springfield, Illinois",Sauces,96417.53,24115.59
EQ-SPR-015,"Springfield, Illinois",Sauces,27067.33,24405.0
EQ-SPR-016,"Springfield, Illinois",Canned Vegetables,12065.46,7101.79
EQ-SPR-017,"Springfield, Illinois",Sauces,18136.24,18007.81
EQ-SPR-018,"Springfield, Illinois",Condiments,24679.08,29409.08
EQ-SPR-019,"Springfield, Illinois",Canned Vegetables,22190.91,6305.12
EQ-SPR-020,"Springfield, Illinois",Canned Vegetables,39152.7,26774.12
EQ-SPR-021,"Springfield, Illinois",Sauces,23510.11,4562.34
EQ-SPR-022,"Springfield, Illinois",Canned Vegetables,46162.36,2928.84
EQ-SPR-023,"Springfield, Illinois",Condiments,17902.84,26766.13
EQ-SPR-024,"Springfield, Illinois",Condiments,33531.93,17904.13
EQ-SPR-025,"Springfield, Illinois",Condiments,47744.15,12137.71
EQ-SPR-026,"Springfield, Illinois",Sauces,17682.6,25317.55
EQ-SPR-027,"Springfield, Illinois",Canned Vegetables,28194.97,12951.46
EQ-SPR-028,"Springfield, Illinois",Condiments,18164.48,16675.28
EQ-SPR-029,"Springfield, Illinois",Canned Vegetables,14786.23,6166.65
EQ-SPR-030,"Springfield, Illinois",Condiments,16000.14,7772.32
EQ-SPR-031,"Springfield, Illinois",Sauces,38865.22,22496.96
EQ-SPR-032,"Springfield, Illinois",Canned Vegetables,6610.48,7782.29
EQ-SPR-033,"Springfield, Illinois",Sauces,11198.69,18378.42
EQ-SPR-034,"Springfield, Illinois",Canned Vegetables,65513.65,14590.82
EQ-SPR-035,"Springfield, Illinois",Condiments,46209.55,29276.68
EQ-SPR-036,"Springfield, Illinois",Sauces,45714.79,5374.74
EQ-SPR-037,"Springfield, Illinois",Sauces,34760.57,13241.73
EQ-SPR-038,"Springfield, Illinois",Sauces,8666.8,22884.1
EQ-SPR-039,"Springfield, Illinois",Sauces,25490.75,12213.01
EQ-SPR-040,"Springfield, Illinois",Condiments,68199.99,18714.36
EQ-SPR-041,"Springfield, Illinois",Canned Vegetables,52767.07,3435.5
EQ-SPR-042,"Springfield, Illinois",Canned Vegetables,46456.67,2865.24
EQ-SPR-043,"Springfield, Illinois",Condiments,17986.68,12807.55
EQ-SPR-044,"Springfield, Illinois",Condiments,72635.34,20657.33
EQ-SPR-045,"Springfield, Illinois",Sauces,48342.31,10503.37
EQ-SPR-046,"Springfield, Illinois",Sauces,20733.81,17604.61
EQ-MIL-047,"Milwaukee, Wisconsin",Canned Vegetables,19116.44,23580.6
EQ-MIL-048,"Milwaukee, Wisconsin",Sauces,6061.63,28449.19
EQ-MIL-049,"Milwaukee, Wisconsin",Condiments,15864.92,25942.08
EQ-MIL-050,"Milwaukee, Wisconsin",Condiments,26019.93,29044.4
EQ-MIL-051,"Milwaukee, Wisconsin",Canned Vegetables,26178.26,26188.46
EQ-MIL-052,"Milwaukee, Wisconsin",Canned Vegetables,22716.91,4687.07
EQ-MIL-053,"Milwaukee, Wisconsin",Condiments,29772.46,29620.84
EQ-MIL-054,"Milwaukee, Wisconsin",Condiments,40963.48,20207.8
EQ-MIL-055,"Milwaukee, Wisconsin",Canned Vegetables,12887.48,6337.42
EQ-MIL-056,"Milwaukee, Wisconsin",Canned Vegetables,29055.74,19242.64
EQ-MIL-057,"Milwaukee, Wisconsin",Sauces,13650.29,27752.18
EQ-MIL-058,"Milwaukee, Wisconsin",Condiments,28577.26,13673.32
EQ-MIL-059,"Milwaukee, Wisconsin",Condiments,13954.85,16325.54
EQ-MIL-060,"Milwaukee, Wisconsin",Canned Vegetables,28645.59,27030.42
EQ-MIL-061,"Milwaukee, Wisconsin",Condiments,50372.13,26478.33
EQ-MIL-062,"Milwaukee, Wisconsin",Canned Vegetables,9825.24,9370.82
EQ-MIL-063,"Milwaukee, Wisconsin",Canned Vegetables,23597.65,29989.58
EQ-MIL-064,"Milwaukee, Wisconsin",Condiments,55545.48,11093.24
EQ-MIL-065,"Milwaukee, Wisconsin",Sauces,23666.7,21207.28
EQ-MIL-066,"Milwaukee, Wisconsin",Sauces,40049.31,19882.97
EQ-MIL-067,"Milwaukee, Wisconsin",Canned Vegetables,37543.41,24977.6
EQ-MIL-068,"Milwaukee, Wisconsin",Canned Vegetables,15729.21,14855.58
EQ-MIL-069,"Milwaukee, Wisconsin",Sauces,11442.32,14020.75
EQ-MIL-070,"Milwaukee, Wisconsin",Sauces,15053.38,3027.27
EQ-MIL-071,"Milwaukee, Wisconsin",Condiments,9018.1,2251.04
EQ-MIL-072,"Milwaukee, Wisconsin",Sauces,46895.61,9713.62
EQ-MIL-073,"Milwaukee, Wisconsin",Sauces,23190.79,28389.26
EQ-MIL-074,"Milwaukee, Wisconsin",Canned Vegetables,11520.74,28561.55
EQ-MIL-075,"Milwaukee, Wisconsin",Canned Vegetables,85122.22,3922.29
EQ-MIL-076,"Milwaukee, Wisconsin",Canned Vegetables,17903.38,23829.82
EQ-MIL-077,"Milwaukee, Wisconsin",Condiments,13357.66,16088.1
EQ-MIL-078,"Milwaukee, Wisconsin",Canned Vegetables,13860.3,13209.25
EQ-MIL-079,"Milwaukee, Wisconsin",Condiments,23729.2,25599.97
EQ-MIL-080,"Milwaukee, Wisconsin",Condiments,40664.52,27238.24
EQ-MIL-081,"Milwaukee, Wisconsin",Canned Vegetables,22831.45,9037.9
EQ-MIL-082,"Milwaukee, Wisconsin",Canned Vegetables,11107.71,23683.89
EQ-MIL-083,"Milwaukee, Wisconsin",Canned Vegetables,66952.28,16665.61
EQ-MIL-084,"Milwaukee, Wisconsin",Sauces,18928.81,25577.74
EQ-MIL-085,"Milwaukee, Wisconsin",Condiments,10479.26,24230.13
EQ-MIL-086,"Milwaukee, Wisconsin",Sauces,21796.46,20325.99
EQ-MIL-087,"Milwaukee, Wisconsin",Condiments,7520.4,7816.45
EQ-MIL-088,"Milwaukee, Wisconsin",Canned Vegetables,50583.42,27669.83
EQ-MIL-089,"Milwaukee, Wisconsin",Canned Vegetables,39090.89,3691.13
EQ-MIL-090,"Milwaukee, Wisconsin",Condiments,67663.87,17157.58
EQ-MIL-091,"Milwaukee, Wisconsin",Condiments,23374.51,22238.45
EQ-MIL-092,"Milwaukee, Wisconsin",Condiments,52553.29,21728.79
EQ-MIL-093,"Milwaukee, Wisconsin",Canned Vegetables,12687.32,27975.27
EQ-MIL-094,"Milwaukee, Wisconsin",Condiments,41156.78,11997.02
EQ-MIL-095,"Milwaukee, Wisconsin",Sauces,11785.82,5248.99
EQ-MIL-096,"Milwaukee, Wisconsin",Condiments,18777.0,28716.62
EQ-MIL-097,"Milwaukee, Wisconsin",Sauces,45498.47,13125.96
EQ-MIL-098,"Milwaukee, Wisconsin",Condiments,24493.7,17369.54
EQ-MIL-099,"Milwaukee, Wisconsin",Canned Vegetables,58171.89,27566.31
EQ-MIL-100,"Milwaukee, Wisconsin",Condiments,70364.06,13174.13
EQ-IOW-101,"Iowa City, Iowa",Condiments,31040.76,20795.86
EQ-IOW-102,"Iowa City, Iowa",Condiments,29351.25,2325.31
EQ-IOW-103,"Iowa City, Iowa",Condiments,28024.8,2607.19
EQ-IOW-104,"Iowa City, Iowa",Canned Vegetables,15735.73,2793.29
EQ-IOW-105,"Iowa City, Iowa",Condiments,24292.25,17361.42
EQ-IOW-106,"Iowa City, Iowa",Condiments,22864.15,11103.8
EQ-IOW-107,"Iowa City, Iowa",Sauces,9731.64,28303.7
EQ-IOW-108,"Iowa City, Iowa",Sauces,26924.23,3432.25
EQ-IOW-109,"Iowa City, Iowa",Condiments,6691.54,19353.63
EQ-IOW-110,"Iowa City, Iowa",Sauces,71768.32,6672.53
EQ-IOW-111,"Iowa City, Iowa",Condiments,14476.74,26939.49
EQ-IOW-112,"Iowa City, Iowa",Canned Vegetables,11137.18,10856.11
EQ-IOW-113,"Iowa City, Iowa",Condiments,13928.91,16540.43
EQ-IOW-114,"Iowa City, Iowa",Condiments,31723.04,19807.36
EQ-IOW-115,"Iowa City, Iowa",Canned Vegetables,37196.73,24661.69
EQ-IOW-116,"Iowa City, Iowa",Canned Vegetables,34222.47,15072.5
EQ-IOW-117,"Iowa City, Iowa",Canned Vegetables,19882.06,9835.44
EQ-IOW-118,"Iowa City, Iowa",Sauces,21183.18,26405.86
