employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0000,"Cincinnati, Ohio",Plant Management,Management,5.7,10,No,>2 days,Yes,22.0,15.3,8.6,40.84,No,,4.3,Union
EMP-0001,"Flint, Michigan",Demand Planning/Forecasting,Back-office/Support,3.0,2.7,No,<1 day,Yes,20.8,13.9,6.2,26.96,No,,2.3,Non-Union
EMP-0002,"Flint, Michigan",Plant Management,Management,8.7,4.9,Yes,>2 days,Yes,22.2,13.1,10.7,38.42,No,,1.5,Union
EMP-0003,"Champaign, Illinois",Maintenance Technician,Front-line,6.0,3.6,Yes,>2 days,Yes,4.1,4.0,0.9,28.32,Yes,Excellent- comprehensive and very helpful,3.4,Non-Union
EMP-0004,"Flint, Michigan",Maintenance Technician,Front-line,6.7,4.3,Yes,1-2 days,Yes,28.5,10.0,7.6,24.14,Yes,Poor - insufficient or unhelpful,3.5,Union
EMP-0005,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,7.5,1,Yes,>2 days,No,3.7,1.8,2.9,23.27,No,,1.9,Non-Union
EMP-0006,"Champaign, Illinois",Maintenance Technician,Front-line,1,7.4,Yes,<1 day,Yes,0.9,1.7,2.9,31.3,No,,2.8,Union
EMP-0007,"Milwaukee, Wisconsin",Demand Planning/Forecasting,Back-office/Support,2.3,8.3,Yes,>2 days,No,2.9,4.1,1.0,26.45,Yes,Good- adequate for most needs,4.4,Union
EMP-0008,"Iowa City, Iowa",Quality Control/Quality Assurance,Front-line,6.7,5.1,Yes,<1 day,No,4.6,2.1,2.0,19.91,No,,3.2,Union
EMP-0009,"Flint, Michigan",Plant Management,Management,10,3.1,No,>2 days,No,12.3,15.0,5.3,37.82,No,,2.9,Union
EMP-0010,"Iowa City, Iowa",Plant Management,Management,5.1,6.1,No,<1 day,Yes,2.0,0.5,2.0,42.78,No,,2.6,Union
EMP-0011,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,8.1,5.7,Yes,<1 day,Yes,6.7,4.9,2.7,25.34,Yes,Good- adequate for most needs,3.5,Union
EMP-0012,"Flint, Michigan",Administrative/Support Staff,Back-office/Support,1,4.4,Yes,1-2 days,Yes,9.3,7.2,6.5,23.76,No,,2.0,Non-Union
EMP-0013,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,2.5,1.9,Yes,>2 days,Yes,2.4,1.7,0.8,21.35,Yes,Fair- some gaps or inconsistencies,1.6,Non-Union
EMP-0014,"Milwaukee, Wisconsin",Production/Manufacturing Operator,Front-line,3.7,6.3,No,>2 days,Yes,5.5,3.4,1.9,13.99,No,,4.2,Non-Union
EMP-0015,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,5.0,5.1,No,<1 day,No,28.3,11.9,11.8,20.81,Yes,Poor - insufficient or unhelpful,4.3,Non-Union
EMP-0016,"Flint, Michigan",Demand Planning/Forecasting,Back-office/Support,7.1,8.3,No,>2 days,Yes,25.4,13.0,11.9,30.32,No,,4.2,Non-Union
EMP-0017,"Flint, Michigan",Plant Management,Management,5.7,4.5,No,<1 day,No,26.7,6.2,3.8,43.62,Yes,Good- adequate for most needs,2.2,Non-Union
EMP-0018,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,3.7,4.3,Yes,<1 day,Yes,5.5,2.0,2.0,20.89,Yes,Good- adequate for most needs,3.3,Union
EMP-0019,"Milwaukee, Wisconsin",Maintenance Technician,Front-line,7.1,2.1,Yes,1-2 days,Yes,5.7,2.0,2.5,24.86,No,,3.8,Union
EMP-0020,"Iowa City, Iowa",Demand Planning/Forecasting,Back-office/Support,8.1,7.5,No,>2 days,No,5.0,4.6,0.3,33.26,Yes,Excellent- comprehensive and very helpful,3.1,Union
EMP-0021,"Iowa City, Iowa",Quality Control/Quality Assurance,Front-line,4.7,6.1,Yes,1-2 days,Yes,4.1,0.9,0.2,18.33,No,,4.5,Union
EMP-0022,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,4.0,4.8,No,1-2 days,No,2.6,2.7,2.5,15.45,No,,3.6,Non-Union
EMP-0023,"Flint, Michigan",Production/Manufacturing Operator,Front-line,4.9,4.2,No,<1 day,No,12.1,16.9,6.5,20.94,No,,2.1,Union
EMP-0024,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,2.6,6.5,No,>2 days,No,25.1,14.9,8.1,25.52,No,,2.0,Union
EMP-0025,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,7.7,3.6,Yes,>2 days,Yes,15.5,14.3,5.9,14.18,Yes,Fair- some gaps or inconsistencies,2.7,Non-Union
EMP-0026,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,4.4,4.5,No,>2 days,Yes,29.9,11.3,10.5,21.97,Yes,Good- adequate for most needs,1.9,Non-Union
EMP-0027,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,8.9,3.0,No,1-2 days,Yes,2.8,3.1,3.3,20.17,No,,2.2,Non-Union
EMP-0028,"Cincinnati, Ohio",Quality Control/Quality Assurance,Front-line,5.0,9.2,No,<1 day,Yes,8.5,11.4,9.6,17.54,No,,3.7,Union
EMP-0029,"Milwaukee, Wisconsin",Production/Manufacturing Operator,Front-line,5.6,4.7,Yes,1-2 days,Yes,5.1,4.1,2.0,20.29,No,,5,Union
EMP-0030,"Iowa City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,5.3,5.2,Yes,1-2 days,Yes,5.3,3.5,1.3,23.16,No,,3.5,Union
EMP-0031,"Flint, Michigan",Quality Control/Quality Assurance,Front-line,2.2,7.1,No,1-2 days,No,8.5,5.0,8.9,21.84,Yes,Good- adequate for most needs,3.7,Union
EMP-0032,"Milwaukee, Wisconsin",Maintenance Technician,Front-line,4.9,8.5,No,>2 days,Yes,4.9,2.4,2.2,23.68,Yes,Fair- some gaps or inconsistencies,2.5,Non-Union
EMP-0033,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,4.6,3.5,No,<1 day,Yes,3.8,1.4,0.2,21.25,Yes,Fair- some gaps or inconsistencies,2.1,Non-Union
EMP-0034,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,2.3,2.6,No,<1 day,Yes,1.4,2.7,0.2,13.8,No,,2.5,Union
EMP-0035,"Milwaukee, Wisconsin",Demand Planning/Forecasting,Back-office/Support,4.8,3.7,No,1-2 days,Yes,1.0,0.8,0.7,31.61,No,,2.5,Union
EMP-0036,"Flint, Michigan",Maintenance Technician,Front-line,4.9,6.0,No,>2 days,Yes,20.4,4.3,8.5,23.9,No,,4.0,Non-Union
EMP-0037,"Iowa City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,6.6,2.1,No,<1 day,No,0.7,3.2,2.6,30.23,No,,1.5,Union
EMP-0038,"Cincinnati, Ohio",Maintenance Technician,Front-line,5.3,4.1,No,>2 days,Yes,16.0,13.2,3.2,23.63,Yes,Good- adequate for most needs,3.3,Non-Union
EMP-0039,"Milwaukee, Wisconsin",Plant Management,Management,5.6,5.5,Yes,>2 days,No,2.8,0.1,2.5,42.42,Yes,Fair- some gaps or inconsistencies,2.9,Non-Union
EMP-0040,"Champaign, Illinois",Plant Management,Management,9.2,6.1,Yes,1-2 days,No,0.5,3.1,3.6,43.14,Yes,Good- adequate for most needs,2.3,Union
EMP-0041,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,6.4,2.8,Yes,<1 day,No,23.4,4.2,9.5,22.3,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0042,"Flint, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,6.0,10,No,>2 days,Yes,16.2,11.6,5.8,20.6,No,,4.3,Union
EMP-0043,"Milwaukee, Wisconsin",Quality Control/Quality Assurance,Front-line,4.5,2.4,Yes,>2 days,No,3.0,0.1,1.2,21.35,Yes,Good- adequate for most needs,4.2,Non-Union
EMP-0044,"Flint, Michigan",Administrative/Support Staff,Back-office/Support,4.0,3.6,Yes,1-2 days,Yes,21.1,14.7,11.1,18.2,No,,3.3,Non-Union
EMP-0045,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,5.4,5.2,Yes,>2 days,Yes,6.6,1.8,3.8,20.12,No,,2.7,Union
EMP-0046,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,1.1,5.3,Yes,1-2 days,No,16.7,6.2,4.3,18.71,Yes,Fair- some gaps or inconsistencies,5,Non-Union
EMP-0047,"Flint, Michigan",Quality Control/Quality Assurance,Front-line,6.4,7.3,Yes,<1 day,Yes,24.2,13.1,5.6,22.39,No,,3.1,Non-Union
EMP-0048,"Flint, Michigan",Maintenance Technician,Front-line,3.1,5.7,Yes,>2 days,No,27.0,9.0,5.2,27.82,Yes,Fair- some gaps or inconsistencies,3.7,Non-Union
EMP-0049,"Cincinnati, Ohio",Quality Control/Quality Assurance,Front-line,7.6,6.1,No,>2 days,No,25.4,16.1,6.1,20.34,No,,2.3,Non-Union
EMP-0050,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,2.2,4.1,Yes,<1 day,Yes,4.3,0.5,1.2,25.6,No,,2.1,Union
EMP-0051,"Milwaukee, Wisconsin",Administrative/Support Staff,Back-office/Support,2.8,6.2,Yes,<1 day,No,6.5,3.9,2.0,18.52,No,,2.8,Union
EMP-0052,"Flint, Michigan",Plant Management,Management,6.0,4.0,No,>2 days,Yes,16.0,11.7,11.6,39.73,No,,4.1,Non-Union
EMP-0053,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,5.6,5.3,Yes,>2 days,No,0.9,3.1,1.5,20.52,Yes,Excellent- comprehensive and very helpful,3.3,Union
EMP-0054,"Iowa City, Iowa",Maintenance Technician,Front-line,5.8,2.7,No,<1 day,Yes,2.4,3.4,1.0,24.17,No,,3.7,Non-Union
EMP-0055,"Cincinnati, Ohio",Maintenance Technician,Front-line,3.7,5.6,Yes,>2 days,Yes,27.0,12.7,11.2,26.45,Yes,Good- adequate for most needs,2.0,Union
EMP-0056,"Flint, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,3.8,1.9,Yes,1-2 days,No,23.4,8.0,5.8,30.59,No,,3.4,Non-Union
EMP-0057,"Flint, Michigan",Maintenance Technician,Front-line,3.0,4.6,No,1-2 days,Yes,14.1,8.7,5.9,31.97,No,,3.0,Union
EMP-0058,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,4.8,6.7,Yes,1-2 days,No,11.5,14.4,6.7,25.38,Yes,Fair- some gaps or inconsistencies,4.7,Union
EMP-0059,"Flint, Michigan",Demand Planning/Forecasting,Back-office/Support,5.3,5.0,Yes,>2 days,Yes,18.3,16.5,8.7,27.74,Yes,Good- adequate for most needs,1.7,Non-Union
EMP-0060,"Cincinnati, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,5.2,3.9,Yes,1-2 days,No,8.5,11.6,10.2,31.39,No,,3.8,Non-Union
EMP-0061,"Milwaukee, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,8.0,7.3,No,>2 days,Yes,5.3,4.9,3.6,27.23,Yes,Fair- some gaps or inconsistencies,3.2,Union
EMP-0062,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,4.6,3.0,Yes,<1 day,No,6.8,3.7,1.9,20.98,No,,2.3,Union
EMP-0063,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,5.7,4.7,No,>2 days,Yes,24.3,17.0,3.0,19.45,No,,3.4,Non-Union
EMP-0064,"Milwaukee, Wisconsin",Plant Management,Management,7.5,5.7,No,>2 days,No,4.7,4.0,0.3,48.92,Yes,Excellent- comprehensive and very helpful,4.8,Union
EMP-0065,"Flint, Michigan",Maintenance Technician,Front-line,3.4,3.3,No,1-2 days,No,18.9,17.6,10.2,22.36,No,,3.8,Union
EMP-0066,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.9,6.7,No,1-2 days,Yes,4.9,2.7,1.1,27.43,Yes,Poor - insufficient or unhelpful,1.8,Union
EMP-0067,"Cincinnati, Ohio",Demand Planning/Forecasting,Back-office/Support,7.2,5.0,Yes,>2 days,Yes,29.4,6.5,5.6,31.45,No,,2.8,Non-Union
EMP-0068,"Milwaukee, Wisconsin",Plant Management,Management,9.6,7.8,No,<1 day,Yes,2.9,1.1,1.3,40.67,No,,3.6,Union
EMP-0069,"Iowa City, Iowa",Demand Planning/Forecasting,Back-office/Support,10,4.1,Yes,<1 day,No,3.1,2.9,3.6,30.15,Yes,Fair- some gaps or inconsistencies,2.2,Non-Union
EMP-0070,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,2.8,7.5,Yes,<1 day,Yes,1.4,1.7,1.2,23.91,No,,2.7,Non-Union
EMP-0071,"Flint, Michigan",Maintenance Technician,Front-line,1,3.1,Yes,1-2 days,No,20.9,14.4,6.4,26.73,Yes,Fair- some gaps or inconsistencies,2.0,Non-Union
EMP-0072,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,4.1,6.6,No,>2 days,Yes,0.2,1.6,4.0,20.21,Yes,Good- adequate for most needs,2.8,Union
EMP-0073,"Champaign, Illinois",Maintenance Technician,Front-line,2.7,6.9,No,<1 day,No,6.4,2.8,2.0,25.29,Yes,Good- adequate for most needs,3.6,Non-Union
EMP-0074,"Flint, Michigan",Demand Planning/Forecasting,Back-office/Support,3.3,5.5,No,1-2 days,Yes,14.5,8.3,8.9,30.72,Yes,Fair- some gaps or inconsistencies,3.8,Union
EMP-0075,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,8.5,4.6,No,>2 days,Yes,7.9,0.9,3.2,16.61,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0076,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,6.8,3.6,Yes,<1 day,Yes,14.6,4.1,6.1,23.99,No,,3.7,Union
EMP-0077,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,5.6,6.3,Yes,>2 days,No,2.0,0.6,3.3,30.07,Yes,Good- adequate for most needs,2.2,Non-Union
EMP-0078,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,4.8,5.5,No,<1 day,No,0.1,1.5,1.1,20.72,Yes,Fair- some gaps or inconsistencies,2.6,Non-Union
EMP-0079,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,5.8,9.7,No,>2 days,No,10.5,15.0,10.5,25.57,Yes,Good- adequate for most needs,3.6,Union
EMP-0080,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,1.3,7.7,Yes,>2 days,No,15.1,8.0,8.5,19.71,No,,4.0,Non-Union
EMP-0081,"Flint, Michigan",Quality Control/Quality Assurance,Front-line,4.9,6.5,No,<1 day,No,24.8,4.8,4.2,19.66,No,,2.5,Union
EMP-0082,"Cincinnati, Ohio",Demand Planning/Forecasting,Back-office/Support,4.8,7.3,No,<1 day,Yes,17.4,6.4,4.0,29.91,Yes,Fair- some gaps or inconsistencies,2.8,Union
EMP-0083,"Cincinnati, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,1,3.0,No,1-2 days,No,24.2,9.9,9.7,26.32,No,,3.2,Non-Union
EMP-0084,"Milwaukee, Wisconsin",Production/Manufacturing Operator,Front-line,5.7,4.3,No,<1 day,No,2.7,3.1,3.8,19.62,No,,4.6,Union
EMP-0085,"Flint, Michigan",Demand Planning/Forecasting,Back-office/Support,1.1,5.2,No,<1 day,No,16.3,12.0,9.7,34.05,Yes,Good- adequate for most needs,4.4,Union
EMP-0086,"Iowa City, Iowa",Administrative/Support Staff,Back-office/Support,6.0,6.4,Yes,1-2 days,No,1.4,0.2,3.5,19.16,No,,3.4,Non-Union
EMP-0087,"Iowa City, Iowa",Quality Control/Quality Assurance,Front-line,4.8,2.5,Yes,<1 day,No,1.8,3.9,1.9,18.43,No,,4.8,Union
EMP-0088,"Iowa City, Iowa",Demand Planning/Forecasting,Back-office/Support,8.5,4.0,Yes,1-2 days,No,3.8,1.4,2.9,30.4,No,,2.6,Non-Union
