equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-CHA-000,"Champaign, Illinois",Condiments,Labeler,4514,4299,4287,1148,0.0748,0.7552,223,376284,1242.67,31748.27
EQ-CHA-001,"Champaign, Illinois",Canned Vegetables,Labeler,2124,1819,2059,2948,0.0455,0.7728,401,148730,1470.59,32265.46
EQ-CHA-002,"Champaign, Illinois",Sauces,Mixer,2917,2344,2885,786,0.0616,0.7642,359,460034,1211.96,5055.87
EQ-CHA-003,"Champaign, Illinois",Condiments,Boiler,4965,4115,4345,2826,0.0622,0.8396,348,561267,1243.19,36324.57
EQ-CHA-004,"Champaign, Illinois",Condiments,Sealer,2937,2249,2685,1347,0.0579,0.7139,484,572221,1030.46,27743.43
EQ-CHA-005,"Champaign, Illinois",Condiments,Conveyor,1767,1564,1753,1550,0.0726,0.8474,332,352873,1239.19,20487.94
EQ-CHA-006,"Champaign, Illinois",Sauces,Conveyor,4557,4021,4189,2620,0.0467,0.8463,149,325073,1738.26,9554.49
EQ-CHA-007,"Champaign, Illinois",Sauces,Boiler,2428,2096,2336,2905,0.0364,0.8414,384,412450,1512.41,27452.44
EQ-CHA-008,"Champaign, Illinois",Sauces,Labeler,2724,2149,2416,1353,0.0619,0.7565,51,235602,1350.58,9865.33
EQ-CHA-009,"Champaign, Illinois",Condiments,Mixer,4820,3809,4656,1270,0.0327,0.7528,448,417264,1126.99,43291.7
EQ-CHA-010,"Champaign, Illinois",Condiments,Boiler,4426,4111,4321,1785,0.0739,0.7777,121,169606,1659.55,33826.37
EQ-CHA-011,"Champaign, Illinois",Canned Vegetables,Conveyor,3192,2317,2867,1037,0.0525,0.6562,232,129200,844.31,18551.74
EQ-CHA-012,"Champaign, Illinois",Canned Vegetables,Labeler,4782,3594,4625,1919,0.0909,0.7505,160,415475,1981.45,27791.56
EQ-CHA-013,"Champaign, Illinois",Condiments,Sealer,2219,1769,1964,1026,0.0471,0.85,158,479783,1394.81,34626.54
EQ-CHA-014,"Champaign, Illinois",Canned Vegetables,Labeler,4722,3859,4580,2745,0.0418,0.7631,388,454920,1315.3,35694.16
EQ-CHA-015,"Champaign, Illinois",Canned Vegetables,Conveyor,3191,2928,2813,1314,0.0517,0.7758,472,278247,1654.1,17378.03
EQ-CHA-016,"Champaign, Illinois",Canned Vegetables,Conveyor,3816,3730,3478,2960,0.0566,0.7473,190,125234,1500.84,10252.79
EQ-CHA-017,"Champaign, Illinois",Condiments,Labeler,3567,3134,3490,1110,0.062,0.6478,108,540161,1874.4,28992.39
EQ-CHA-018,"Champaign, Illinois",Sauces,Mixer,1929,1717,1857,817,0.0903,0.7571,469,166569,1319.4,47527.52
EQ-CHA-019,"Champaign, Illinois",Condiments,Sealer,4085,2929,3989,2758,0.0953,0.8191,119,362771,1141.72,41395.45
EQ-CHA-020,"Champaign, Illinois",Sauces,Conveyor,4662,3416,4083,969,0.0738,0.7399,133,290990,1296.42,49231.35
EQ-CHA-021,"Champaign, Illinois",Condiments,Sealer,2359,1912,2161,2580,0.0985,0.7469,449,333799,1684.08,38542.1
EQ-CHA-022,"Champaign, Illinois",Canned Vegetables,Conveyor,4680,4564,4669,2775,0.0705,0.7553,395,251751,1403.98,23000.84
EQ-CHA-023,"Champaign, Illinois",Sauces,Filler,2937,2110,2790,2882,0.0785,0.8287,136,249427,1299.15,43980.47
EQ-CHA-024,"Champaign, Illinois",Canned Vegetables,Pasteurizer,2399,1991,2352,2084,0.0866,0.7327,363,190321,1351.16,27559.33
EQ-CHA-025,"Champaign, Illinois",Canned Vegetables,Labeler,1728,1444,1526,2895,0.1,0.7319,445,205804,1403.61,5629.86
EQ-CHA-026,"Champaign, Illinois",Condiments,Labeler,4950,4330,4786,1546,0.0748,0.7757,356,519437,1470.16,37610.57
EQ-CHA-027,"Champaign, Illinois",Condiments,Labeler,1856,1588,1605,2564,0.0726,0.7226,488,131162,992.58,38237.25
EQ-CHA-028,"Champaign, Illinois",Canned Vegetables,Mixer,1689,1329,1525,2469,0.041,0.79,320,151819,1303.11,31258.4
EQ-CHA-029,"Champaign, Illinois",Canned Vegetables,Conveyor,4154,3294,3536,1070,0.0503,0.767,85,286463,1706.61,12948.18
EQ-CHA-030,"Champaign, Illinois",Canned Vegetables,Pasteurizer,3610,3526,3321,2481,0.073,0.8655,259,510445,1916.47,5177.71
EQ-CHA-031,"Champaign, Illinois",Condiments,Pasteurizer,1979,1409,1943,1711,0.0979,0.7176,140,429791,1121.97,15555.87
EQ-CHA-032,"Champaign, Illinois",Condiments,Conveyor,3952,2959,3805,923,0.0525,0.8715,242,252855,1033.46,34663.36
EQ-CHA-033,"Champaign, Illinois",Canned Vegetables,Pasteurizer,3743,3579,3286,2810,0.0562,0.827,436,229073,1530.55,26146.69
EQ-CHA-034,"Champaign, Illinois",Sauces,Pasteurizer,1975,1463,1721,677,0.051,0.8864,236,402073,1516.66,6022.29
EQ-CHA-035,"Champaign, Illinois",Condiments,Labeler,3226,2501,3089,794,0.0555,0.8863,165,555687,1720.42,16756.38
EQ-CHA-036,"Champaign, Illinois",Canned Vegetables,Boiler,4371,3118,3889,699,0.0766,0.8262,375,378608,1433.23,44351.14
EQ-CHA-037,"Champaign, Illinois",Sauces,Pasteurizer,3058,2538,2924,2587,0.0551,0.7284,273,504153,884.93,6633.05
EQ-CHA-038,"Champaign, Illinois",Canned Vegetables,Sealer,4131,2976,3673,676,0.0925,0.7759,236,424442,1063.34,22712.9
EQ-CHA-039,"Champaign, Illinois",Condiments,Mixer,1926,1499,1658,1475,0.0719,0.7578,157,315032,1374.42,9743.75
