equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-ROC-000,"Rockford, Illinois",Condiments,22123.84,29570.7
EQ-ROC-001,"Rockford, Illinois",Condiments,19987.7,13129.1
EQ-ROC-002,"Rockford, Illinois",Sauces,28574.51,15677.76
EQ-ROC-003,"Rockford, Illinois",Sauces,11588.99,25311.85
EQ-ROC-004,"Rockford, Illinois",Condiments,24388.61,12759.16
EQ-ROC-005,"Rockford, Illinois",Sauces,21853.22,4046.83
EQ-ROC-006,"Rockford, Illinois",Canned Vegetables,49499.57,2852.79
EQ-ROC-007,"Rockford, Illinois",Sauces,12291.61,16368.19
EQ-ROC-008,"Rockford, Illinois",Canned Vegetables,26651.75,7051.62
EQ-ROC-009,"Rockford, Illinois",Canned Vegetables,16637.35,14250.31
EQ-ROC-010,"Rockford, Illinois",Sauces,58529.5,3505.16
EQ-ROC-011,"Rockford, Illinois",Condiments,12011.47,22242.1
EQ-ROC-012,"Rockford, Illinois",Canned Vegetables,11665.97,18115.86
EQ-ROC-013,"Rockford, Illinois",Condiments,25163.2,11690.68
EQ-ROC-014,"Rockford, Illinois",Sauces,32140.05,7974.36
EQ-ROC-015,"Rockford, Illinois",Sauces,36689.08,3117.66
EQ-ROC-016,"Rockford, Illinois",Condiments,52437.22,21595.8
EQ-ROC-017,"Rockford, Illinois",Canned Vegetables,12922.96,17678.78
EQ-ROC-018,"Rockford, Illinois",Condiments,43758.24,6089.83
EQ-ROC-019,"Rockford, Illinois",Sauces,27303.67,12743.02
EQ-ROC-020,"Rockford, Illinois",Condiments,67186.52,5215.71
EQ-ROC-021,"Rockford, Illinois",Canned Vegetables,16987.83,19180.46
EQ-ROC-022,"Rockford, Illinois",Canned Vegetables,64221.69,10280.06
EQ-ROC-023,"Rockford, Illinois",Condiments,13553.29,16364.16
EQ-ROC-024,"Rockford, Illinois",Canned Vegetables,56565.19,10306.74
EQ-ROC-025,"Rockford, Illinois",Canned Vegetables,61572.99,20177.99
EQ-ROC-026,"Rockford, Illinois",Condiments,60579.9,18934.34
EQ-ROC-027,"Rockford, Illinois",Canned Vegetables,32449.41,13011.61
EQ-ROC-028,"Rockford, Illinois",Sauces,37127.0,22413.73
EQ-ROC-029,"Rockford, Illinois",Canned Vegetables,64706.56,22368.06
EQ-ROC-030,"Rockford, Illinois",Condiments,54745.05,14772.97
EQ-ROC-031,"Rockford, Illinois",Canned Vegetables,13477.21,2773.85
EQ-ROC-032,"Rockford, Illinois",Sauces,17442.27,10757.86
EQ-ROC-033,"Rockford, Illinois",Sauces,11241.19,3492.64
EQ-ROC-034,"Rockford, Illinois",Canned Vegetables,58943.21,15452.3
EQ-ROC-035,"Rockford, Illinois",Sauces,26056.06,27856.17
EQ-ROC-036,"Rockford, Illinois",Canned Vegetables,22978.03,11645.21
EQ-ROC-037,"Rockford, Illinois",Sauces,17941.86,11193.79
EQ-ROC-038,"Rockford, Illinois",Canned Vegetables,66026.93,28608.59
EQ-ROC-039,"Rockford, Illinois",Sauces,18369.68,3965.05
EQ-ROC-040,"Rockford, Illinois",Condiments,18356.75,14124.53
EQ-ROC-041,"Rockford, Illinois",Condiments,26483.9,14882.29
EQ-ROC-042,"Rockford, Illinois",Sauces,37728.05,12846.2
EQ-ROC-043,"Rockford, Illinois",Canned Vegetables,35590.06,22680.48
