equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-SPR-000,"Springfield, Illinois",Condiments,27426.43,15363.88
EQ-SPR-001,"Springfield, Illinois",Condiments,11149.32,4637.55
EQ-SPR-002,"Springfield, Illinois",Canned Vegetables,89447.16,5642.07
EQ-SPR-003,"Springfield, Illinois",Canned Vegetables,13637.72,11176.95
EQ-SPR-004,"Springfield, Illinois",Condiments,28794.2,5132.29
EQ-SPR-005,"Springfield, Illinois",Canned Vegetables,50908.53,14423.39
EQ-SPR-006,"Springfield, Illinois",Condiments,32926.43,12889.21
EQ-SPR-007,"Springfield, Illinois",Sauces,9205.25,10244.83
EQ-SPR-008,"Springfield, Illinois",Canned Vegetables,15115.76,17834.51
EQ-SPR-009,"Springfield, Illinois",Canned Vegetables,30067.3,17342.9
EQ-SPR-010,"Springfield, Illinois",Sauces,50002.35,23161.26
EQ-SPR-011,"Springfield, Illinois",Canned Vegetables,14855.83,19682.81
EQ-SPR-012,"Springfield, Illinois",Canned Vegetables,54372.12,7049.81
EQ-SPR-013,"Springfield, Illinois",Sauces,27415.13,27806.72
EQ-SPR-014,"Springfield, Illinois",Sauces,43075.53,15785.13
EQ-SPR-015,"Springfield, Illinois",Canned Vegetables,29080.75,13369.41
EQ-SPR-016,"Springfield, Illinois",Canned Vegetables,31264.53,11429.59
EQ-SPR-017,"Springfield, Illinois",Sauces,36715.96,2080.42
EQ-SPR-018,"Springfield, Illinois",Condiments,7489.41,29978.22
EQ-SPR-019,"Springfield, Illinois",Sauces,52979.84,15179.17
EQ-SPR-020,"Springfield, Illinois",Canned Vegetables,8571.6,29205.4
EQ-SPR-021,"Springfield, Illinois",Condiments,94427.63,11509.4
EQ-SPR-022,"Springfield, Illinois",Canned Vegetables,31110.83,7782.87
EQ-SPR-023,"Springfield, Illinois",Sauces,24120.44,5353.62
EQ-SPR-024,"Springfield, Illinois",Condiments,15759.48,13233.86
EQ-SPR-025,"Springfield, Illinois",Canned Vegetables,8150.71,26308.43
EQ-SPR-026,"Springfield, Illinois",Condiments,12373.59,9524.93
EQ-SPR-027,"Springfield, Illinois",Canned Vegetables,71397.62,15594.24
EQ-SPR-028,"Springfield, Illinois",Condiments,51528.76,24016.41
EQ-SPR-029,"Springfield, Illinois",Canned Vegetables,35478.82,8922.77
EQ-SPR-030,"Springfield, Illinois",Sauces,68071.81,10850.04
EQ-SPR-031,"Springfield, Illinois",Condiments,28977.05,3043.85
EQ-SPR-032,"Springfield, Illinois",Condiments,13060.08,29412.86
EQ-SPR-033,"Springfield, Illinois",Condiments,10209.77,5809.57
EQ-SPR-034,"Springfield, Illinois",Sauces,7207.31,17215.01
EQ-SPR-035,"Springfield, Illinois",Canned Vegetables,9506.02,22987.78
EQ-SPR-036,"Springfield, Illinois",Sauces,12744.11,14165.14
EQ-SPR-037,"Springfield, Illinois",Sauces,32049.4,3235.01
EQ-SPR-038,"Springfield, Illinois",Canned Vegetables,75352.1,28571.29
EQ-SPR-039,"Springfield, Illinois",Sauces,29990.93,7729.57
EQ-SPR-040,"Springfield, Illinois",Condiments,19314.23,22891.47
EQ-SPR-041,"Springfield, Illinois",Condiments,30526.01,14049.72
EQ-SPR-042,"Springfield, Illinois",Condiments,9067.77,12724.45
EQ-SPR-043,"Springfield, Illinois",Canned Vegetables,25452.63,8692.72
EQ-SPR-044,"Springfield, Illinois",Sauces,23616.65,21433.37
EQ-SPR-045,"Springfield, Illinois",Sauces,19517.14,8275.95
EQ-RAC-046,"Racine, Wisconsin",Canned Vegetables,24690.57,10195.21
