employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0000,"Sioux City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,5.0,6.8,No,1-2 days,Yes,3.1,1.6,2.1,25.3,Yes,Fair- some gaps or inconsistencies,2.9,Union
EMP-0001,"Springfield, Illinois",Quality Control/Quality Assurance,Front-line,2.4,4.0,No,1-2 days,Yes,5.3,2.3,2.0,25.81,No,,3.9,Non-Union
EMP-0002,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,7.9,8.4,No,1-2 days,No,29.6,4.3,8.6,15.29,Yes,Fair- some gaps or inconsistencies,3.3,Union
EMP-0003,"Springfield, Illinois",Production/Manufacturing Operator,Front-line,3.4,4.1,Yes,>2 days,Yes,5.4,4.6,3.7,19.93,Yes,Good- adequate for most needs,2.0,Union
EMP-0004,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,5.4,7.2,No,<1 day,No,6.9,0.3,3.1,30.3,No,,4.1,Union
EMP-0005,"Sioux City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,3.6,2.0,Yes,1-2 days,Yes,8.0,3.6,3.7,25.72,No,,5,Non-Union
EMP-0006,"Detroit, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,6.8,4.6,No,<1 day,No,10.5,4.1,10.8,18.09,No,,3.9,Union
EMP-0007,"Sioux City, Iowa",Administrative/Support Staff,Back-office/Support,4.8,3.8,Yes,<1 day,No,5.0,3.3,2.6,17.28,No,,4.5,Union
EMP-0008,"Racine, Wisconsin",Quality Control/Quality Assurance,Front-line,5.0,4.1,No,1-2 days,Yes,4.8,4.5,1.4,16.81,No,,5,Union
EMP-0009,"Cincinnati, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,2.0,8.8,No,<1 day,No,24.4,8.1,4.0,22.9,No,,2.9,Union
EMP-0010,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.0,8.5,No,<1 day,Yes,6.3,2.3,3.7,25.97,No,,2.6,Union
EMP-0011,"Cincinnati, Ohio",Plant Management,Management,5.4,3.7,No,>2 days,Yes,24.2,8.4,8.7,41.38,Yes,Fair- some gaps or inconsistencies,2.7,Union
EMP-0012,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,5.0,4.8,No,<1 day,Yes,7.2,4.7,2.1,30.46,No,,3.0,Non-Union
EMP-0013,"Sioux City, Iowa",Demand Planning/Forecasting,Back-office/Support,4.7,5.3,No,<1 day,Yes,0.5,1.3,2.0,31.69,Yes,Good- adequate for most needs,2.6,Union
EMP-0014,"Springfield, Illinois",Plant Management,Management,8.3,4.1,Yes,>2 days,Yes,6.9,0.3,3.2,43.8,Yes,Good- adequate for most needs,1.6,Non-Union
EMP-0015,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,1,6.3,No,>2 days,No,15.8,14.5,11.5,13.37,No,,3.9,Union
EMP-0016,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,6.8,7.2,Yes,>2 days,Yes,0.3,1.2,1.8,26.86,No,,3.7,Union
EMP-0017,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,2.3,9.0,No,1-2 days,No,9.5,6.0,8.0,28.51,No,,4.1,Non-Union
EMP-0018,"Racine, Wisconsin",Production/Manufacturing Operator,Front-line,1,4.5,Yes,1-2 days,No,0.8,1.9,2.8,27.44,Yes,Fair- some gaps or inconsistencies,3.9,Non-Union
EMP-0019,"Springfield, Illinois",Maintenance Technician,Front-line,5.6,5.1,Yes,>2 days,Yes,7.3,1.8,3.3,31.81,No,,1.1,Union
EMP-0020,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,3.1,8.9,No,<1 day,Yes,12.3,9.1,9.0,19.67,No,,2.6,Union
EMP-0021,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,5.4,4.2,Yes,1-2 days,Yes,6.5,0.8,0.1,35.77,Yes,Poor - insufficient or unhelpful,1.8,Non-Union
EMP-0022,"Cincinnati, Ohio",Demand Planning/Forecasting,Back-office/Support,5.1,5.6,Yes,1-2 days,Yes,19.2,15.0,3.8,34.8,No,,2.7,Non-Union
EMP-0023,"Racine, Wisconsin",Maintenance Technician,Front-line,1.1,4.2,Yes,1-2 days,No,0.3,3.0,2.8,24.66,Yes,Fair- some gaps or inconsistencies,4.0,Union
EMP-0024,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,6.9,8.4,Yes,>2 days,Yes,0.9,4.7,0.7,13.82,No,,3.9,Union
EMP-0025,"Cincinnati, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,2.8,10,Yes,>2 days,No,25.4,5.3,8.1,29.53,No,,3.1,Union
EMP-0026,"Springfield, Illinois",Maintenance Technician,Front-line,9.6,5.7,Yes,<1 day,Yes,6.1,3.9,3.2,26.24,Yes,Fair- some gaps or inconsistencies,3.7,Non-Union
EMP-0027,"Racine, Wisconsin",Quality Control/Quality Assurance,Front-line,4.1,6.9,No,1-2 days,Yes,2.8,1.4,2.1,18.36,No,,2.8,Union
EMP-0028,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,2.7,5.4,No,1-2 days,Yes,9.7,17.2,6.9,24.29,Yes,Fair- some gaps or inconsistencies,2.1,Non-Union
EMP-0029,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,7.3,9.0,Yes,1-2 days,Yes,25.9,6.4,7.5,28.23,Yes,Fair- some gaps or inconsistencies,3.8,Non-Union
EMP-0030,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,8.0,6.5,Yes,<1 day,Yes,23.4,13.7,6.8,18.88,Yes,Good- adequate for most needs,4.6,Union
EMP-0031,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,2.7,6.1,Yes,<1 day,No,19.0,4.3,7.3,14.21,Yes,Good- adequate for most needs,4.7,Union
EMP-0032,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,7.2,7.1,No,1-2 days,No,23.4,17.1,7.8,20.21,No,,3.8,Non-Union
EMP-0033,"Racine, Wisconsin",Maintenance Technician,Front-line,3.3,4.9,Yes,<1 day,Yes,3.5,1.9,3.8,24.64,No,,3.6,Union
EMP-0034,"Cincinnati, Ohio",Plant Management,Management,4.0,5.4,No,1-2 days,No,10.4,13.1,3.8,46.81,No,,3.6,Union
EMP-0035,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,6.6,4.3,No,1-2 days,No,0.4,1.0,3.1,33.13,No,,2.4,Non-Union
EMP-0036,"Sioux City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.7,4.6,No,<1 day,Yes,4.5,3.6,0.1,25.33,Yes,Good- adequate for most needs,2.0,Union
EMP-0037,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,3.4,7.7,Yes,>2 days,Yes,3.1,1.4,3.3,29.34,No,,4.0,Union
EMP-0038,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,6.5,4.0,Yes,<1 day,Yes,18.0,12.7,11.8,26.84,Yes,Fair- some gaps or inconsistencies,4.4,Non-Union
EMP-0039,"Sioux City, Iowa",Demand Planning/Forecasting,Back-office/Support,7.7,4.6,No,1-2 days,No,0.2,2.4,3.9,31.88,No,,3.5,Non-Union
EMP-0040,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,1.8,8.8,No,>2 days,No,2.7,1.4,0.2,21.37,No,,1,Non-Union
EMP-0041,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,5.5,5.2,No,>2 days,Yes,19.4,8.4,11.0,32.66,Yes,Good- adequate for most needs,3.2,Union
EMP-0042,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.1,4.3,No,1-2 days,No,6.4,1.8,2.9,29.5,No,,2.6,Non-Union
EMP-0043,"Racine, Wisconsin",Plant Management,Management,5.3,5.6,Yes,>2 days,Yes,6.9,4.8,2.9,38.83,No,,3.8,Union
EMP-0044,"Cincinnati, Ohio",Maintenance Technician,Front-line,5.5,5.5,No,1-2 days,No,11.3,15.9,7.2,24.92,No,,3.8,Union
EMP-0045,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.1,7.1,Yes,1-2 days,Yes,5.1,0.3,3.4,32.38,Yes,Good- adequate for most needs,4.8,Non-Union
EMP-0046,"Springfield, Illinois",Maintenance Technician,Front-line,8.2,6.9,No,1-2 days,Yes,4.0,2.4,3.8,24.85,No,,2.7,Union
EMP-0047,"Racine, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,4.5,6.3,Yes,<1 day,Yes,6.5,1.6,3.6,30.09,No,,3.1,Union
EMP-0048,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,8.5,6.4,Yes,<1 day,No,8.0,17.4,5.0,26.54,No,,2.5,Non-Union
EMP-0049,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,4.6,4.2,No,<1 day,Yes,17.2,11.4,10.7,23.31,Yes,Good- adequate for most needs,3.2,Non-Union
EMP-0050,"Cincinnati, Ohio",Plant Management,Management,6.8,9.5,No,<1 day,Yes,11.8,11.1,11.0,46.63,Yes,Good- adequate for most needs,1.3,Union
EMP-0051,"Cincinnati, Ohio",Demand Planning/Forecasting,Back-office/Support,7.2,4.5,No,>2 days,Yes,29.5,16.7,7.2,32.95,No,,2.1,Non-Union
