equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-BLO-000,"Bloomington, Illinois",Canned Vegetables,Pasteurizer,4950,4157,4486,2389,0.0555,0.7079,390,112683,1150.49,28332.48
EQ-BLO-001,"Bloomington, Illinois",Canned Vegetables,Mixer,3591,3285,3129,846,0.0813,0.8152,414,115374,1755.77,48537.32
EQ-BLO-002,"Bloomington, Illinois",Sauces,Labeler,2246,2149,1996,2541,0.0403,0.6937,212,410101,1540.08,16638.93
EQ-BLO-003,"Bloomington, Illinois",Condiments,Filler,4497,4195,4344,982,0.0546,0.7875,376,547098,1806.12,29796.47
EQ-BLO-004,"Bloomington, Illinois",Condiments,Labeler,2865,2031,2612,2594,0.0335,0.7619,287,238548,1068.66,36678.11
EQ-BLO-005,"Bloomington, Illinois",Canned Vegetables,Pasteurizer,4165,4039,3749,598,0.0574,0.7865,205,258900,1967.88,5446.69
EQ-BLO-006,"Bloomington, Illinois",Condiments,Mixer,1943,1858,1773,1603,0.0472,0.7784,269,157418,1322.74,43777.23
EQ-BLO-007,"Bloomington, Illinois",Condiments,Pasteurizer,2911,2675,2851,1401,0.0566,0.6408,473,390431,979.18,18399.86
EQ-BLO-008,"Bloomington, Illinois",Sauces,Mixer,3323,2865,2854,1495,0.0583,0.776,334,177968,858.46,18866.11
EQ-BLO-009,"Bloomington, Illinois",Sauces,Sealer,1850,1366,1772,983,0.0969,0.8772,55,573894,1010.91,29168.6
EQ-BLO-010,"Bloomington, Illinois",Canned Vegetables,Filler,2185,1785,2095,1772,0.0453,0.8288,150,123477,1386.45,24678.1
EQ-BLO-011,"Bloomington, Illinois",Canned Vegetables,Filler,1736,1266,1520,987,0.0754,0.7333,166,466893,993.47,45892.57
EQ-BLO-012,"Bloomington, Illinois",Canned Vegetables,Sealer,4019,3538,3871,1869,0.0419,0.7536,59,316540,1575.12,12303.7
EQ-BLO-013,"Bloomington, Illinois",Condiments,Mixer,1823,1783,1763,1210,0.0866,0.7405,489,376130,1655.21,36721.47
EQ-BLO-014,"Bloomington, Illinois",Canned Vegetables,Pasteurizer,4018,3909,3890,2297,0.0677,0.8327,275,334745,1503.59,15912.53
EQ-BLO-015,"Bloomington, Illinois",Canned Vegetables,Conveyor,3123,3014,2880,987,0.0934,0.8997,335,126392,1021.81,13055.62
EQ-BLO-016,"Bloomington, Illinois",Sauces,Boiler,3106,2175,2861,1693,0.0783,0.847,187,137563,1938.72,45696.2
EQ-BLO-017,"Bloomington, Illinois",Canned Vegetables,Pasteurizer,3120,2783,3107,992,0.07,0.7516,318,265768,1347.48,17724.29
EQ-BLO-018,"Bloomington, Illinois",Canned Vegetables,Filler,2858,2441,2500,2016,0.0829,0.7415,70,236993,997.49,13537.97
EQ-BLO-019,"Bloomington, Illinois",Condiments,Filler,3978,2928,3852,2187,0.0573,0.6829,495,298840,1833.23,27588.67
EQ-BLO-020,"Bloomington, Illinois",Canned Vegetables,Filler,2221,2027,1947,787,0.0985,0.6896,216,423921,1657.3,32335.17
EQ-BLO-021,"Bloomington, Illinois",Canned Vegetables,Mixer,1733,1693,1673,943,0.0448,0.7555,123,183921,1986.7,46850.66
EQ-BLO-022,"Bloomington, Illinois",Canned Vegetables,Mixer,2281,2012,2006,777,0.089,0.7395,364,475178,1157.12,7614.79
EQ-BLO-023,"Bloomington, Illinois",Canned Vegetables,Conveyor,4412,3260,4163,2246,0.0979,0.7952,74,587223,961.29,36182.86
EQ-BLO-024,"Bloomington, Illinois",Sauces,Filler,3891,3781,3768,2982,0.0611,0.8247,459,570459,1240.9,13492.87
EQ-BLO-025,"Bloomington, Illinois",Sauces,Sealer,4584,4189,4428,2307,0.0848,0.7447,77,462719,931.7,15271.02
EQ-BLO-026,"Bloomington, Illinois",Canned Vegetables,Labeler,3794,2743,3422,1221,0.0496,0.7895,337,214078,858.1,44941.22
EQ-BLO-027,"Bloomington, Illinois",Canned Vegetables,Mixer,1761,1712,1570,1355,0.0822,0.7305,333,321209,922.7,31298.32
