equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-PEO-000,"Peoria, Illinois",Condiments,53173.22,11399.62
EQ-PEO-001,"Peoria, Illinois",Canned Vegetables,32723.98,26920.11
EQ-PEO-002,"Peoria, Illinois",Canned Vegetables,18765.47,29129.6
EQ-PEO-003,"Peoria, Illinois",Canned Vegetables,44745.51,23479.07
EQ-PEO-004,"Peoria, Illinois",Condiments,66288.55,28128.03
EQ-PEO-005,"Peoria, Illinois",Sauces,35316.27,25492.82
EQ-PEO-006,"Peoria, Illinois",Condiments,45352.68,16018.2
EQ-PEO-007,"Peoria, Illinois",Condiments,26038.3,28024.79
EQ-PEO-008,"Peoria, Illinois",Canned Vegetables,34487.99,13192.01
EQ-PEO-009,"Peoria, Illinois",Sauces,23898.38,25226.92
EQ-PEO-010,"Peoria, Illinois",Condiments,38944.55,21317.02
EQ-PEO-011,"Peoria, Illinois",Canned Vegetables,61796.29,20875.86
EQ-PEO-012,"Peoria, Illinois",Sauces,18347.12,5579.48
EQ-PEO-013,"Peoria, Illinois",Canned Vegetables,80445.31,7673.16
EQ-PEO-014,"Peoria, Illinois",Condiments,47766.08,26431.33
EQ-PEO-015,"Peoria, Illinois",Sauces,38757.27,27643.08
EQ-PEO-016,"Peoria, Illinois",Canned Vegetables,29841.44,20440.78
EQ-PEO-017,"Peoria, Illinois",Canned Vegetables,16404.69,17347.34
EQ-PEO-018,"Peoria, Illinois",Sauces,26444.2,28317.81
EQ-PEO-019,"Peoria, Illinois",Condiments,26997.56,15852.01
EQ-PEO-020,"Peoria, Illinois",Sauces,11239.41,27586.95
EQ-PEO-021,"Peoria, Illinois",Canned Vegetables,49285.95,23138.93
EQ-PEO-022,"Peoria, Illinois",Canned Vegetables,25172.37,4873.04
EQ-PEO-023,"Peoria, Illinois",Canned Vegetables,44382.47,2191.09
EQ-PEO-024,"Peoria, Illinois",Sauces,11994.07,11695.39
EQ-PEO-025,"Peoria, Illinois",Sauces,12390.9,9241.9
EQ-PEO-026,"Peoria, Illinois",Sauces,25818.6,22701.62
EQ-PEO-027,"Peoria, Illinois",Condiments,35973.5,3422.31
EQ-PEO-028,"Peoria, Illinois",Sauces,28404.15,8917.56
EQ-PEO-029,"Peoria, Illinois",Condiments,14009.28,29386.78
EQ-PEO-030,"Peoria, Illinois",Sauces,42811.57,9689.35
EQ-PEO-031,"Peoria, Illinois",Condiments,10630.65,13201.87
EQ-PEO-032,"Peoria, Illinois",Canned Vegetables,26955.56,12169.34
EQ-PEO-033,"Peoria, Illinois",Sauces,40637.14,17129.2
EQ-PEO-034,"Peoria, Illinois",Sauces,22874.85,13154.52
EQ-PEO-035,"Peoria, Illinois",Condiments,17619.23,16697.35
EQ-PEO-036,"Peoria, Illinois",Sauces,48801.39,13026.3
EQ-PEO-037,"Peoria, Illinois",Canned Vegetables,47458.1,9028.93
EQ-PEO-038,"Peoria, Illinois",Canned Vegetables,23593.27,5071.46
EQ-PEO-039,"Peoria, Illinois",Sauces,19813.36,21790.41
EQ-PEO-040,"Peoria, Illinois",Condiments,28231.32,29914.07
EQ-PEO-041,"Peoria, Illinois",Condiments,42339.86,9650.84
EQ-PEO-042,"Peoria, Illinois",Canned Vegetables,9235.89,5728.58
EQ-PEO-043,"Peoria, Illinois",Sauces,60154.45,15449.28
EQ-PEO-044,"Peoria, Illinois",Canned Vegetables,15192.54,15808.35
EQ-PEO-045,"Peoria, Illinois",Sauces,33530.8,19820.91
EQ-PEO-046,"Peoria, Illinois",Condiments,14143.12,24378.04
EQ-PEO-047,"Peoria, Illinois",Canned Vegetables,9535.3,3348.76
EQ-PEO-048,"Peoria, Illinois",Canned Vegetables,26776.15,4438.44
EQ-PEO-049,"Peoria, Illinois",Condiments,12991.57,14070.86
EQ-PEO-050,"Peoria, Illinois",Sauces,9260.87,28135.53
EQ-PEO-051,"Peoria, Illinois",Condiments,12123.08,19493.03
EQ-KEN-052,"Kenosha, Wisconsin",Sauces,24968.83,9216.73
EQ-KEN-053,"Kenosha, Wisconsin",Canned Vegetables,41178.95,21177.99
EQ-KEN-054,"Kenosha, Wisconsin",Canned Vegetables,25497.7,4721.33
EQ-KEN-055,"Kenosha, Wisconsin",Condiments,67014.73,26739.52
EQ-KEN-056,"Kenosha, Wisconsin",Canned Vegetables,16539.68,16011.4
EQ-KEN-057,"Kenosha, Wisconsin",Sauces,65629.68,19317.06
EQ-KEN-058,"Kenosha, Wisconsin",Canned Vegetables,5740.38,15014.88
EQ-KEN-059,"Kenosha, Wisconsin",Canned Vegetables,48237.08,12976.08
EQ-KEN-060,"Kenosha, Wisconsin",Sauces,44588.7,17129.51
EQ-KEN-061,"Kenosha, Wisconsin",Condiments,50924.4,3565.03
EQ-KEN-062,"Kenosha, Wisconsin",Condiments,47383.99,8167.86
EQ-KEN-063,"Kenosha, Wisconsin",Canned Vegetables,23966.55,13351.93
EQ-KEN-064,"Kenosha, Wisconsin",Sauces,11502.79,13950.27
EQ-KEN-065,"Kenosha, Wisconsin",Condiments,15807.04,26301.69
EQ-KEN-066,"Kenosha, Wisconsin",Condiments,30307.06,15295.66
EQ-KEN-067,"Kenosha, Wisconsin",Canned Vegetables,33604.49,14275.36
EQ-KEN-068,"Kenosha, Wisconsin",Condiments,65229.49,14541.28
EQ-KEN-069,"Kenosha, Wisconsin",Sauces,18050.11,23062.6
EQ-KEN-070,"Kenosha, Wisconsin",Condiments,31286.78,11110.97
EQ-KEN-071,"Kenosha, Wisconsin",Canned Vegetables,8098.21,9267.81
EQ-KEN-072,"Kenosha, Wisconsin",Sauces,45194.6,12454.95
EQ-KEN-073,"Kenosha, Wisconsin",Condiments,13909.29,17892.86
EQ-KEN-074,"Kenosha, Wisconsin",Condiments,57434.98,16560.05
EQ-KEN-075,"Kenosha, Wisconsin",Sauces,19406.93,7203.13
EQ-KEN-076,"Kenosha, Wisconsin",Sauces,12549.78,16778.5
EQ-KEN-077,"Kenosha, Wisconsin",Condiments,26754.45,17304.56
EQ-KEN-078,"Kenosha, Wisconsin",Canned Vegetables,47733.12,26235.07
EQ-KEN-079,"Kenosha, Wisconsin",Condiments,40169.87,5058.41
EQ-KEN-080,"Kenosha, Wisconsin",Sauces,38680.9,28316.42
EQ-KEN-081,"Kenosha, Wisconsin",Sauces,30575.43,23382.27
EQ-KEN-082,"Kenosha, Wisconsin",Canned Vegetables,30272.6,20183.02
EQ-KEN-083,"Kenosha, Wisconsin",Condiments,38742.85,20130.67
EQ-KEN-084,"Kenosha, Wisconsin",Canned Vegetables,10718.98,6480.58
EQ-KEN-085,"Kenosha, Wisconsin",Sauces,54206.04,3037.03
EQ-KEN-086,"Kenosha, Wisconsin",Condiments,48987.71,25122.32
EQ-KEN-087,"Kenosha, Wisconsin",Condiments,30508.06,29001.85
EQ-KEN-088,"Kenosha, Wisconsin",Condiments,55010.44,6960.5
EQ-KEN-089,"Kenosha, Wisconsin",Sauces,20775.51,14926.06
EQ-KEN-090,"Kenosha, Wisconsin",Canned Vegetables,14166.32,14397.78
EQ-KEN-091,"Kenosha, Wisconsin",Sauces,25149.26,25892.27
EQ-KEN-092,"Kenosha, Wisconsin",Canned Vegetables,26081.66,28644.49
EQ-KEN-093,"Kenosha, Wisconsin",Condiments,8228.48,26465.76
EQ-KEN-094,"Kenosha, Wisconsin",Sauces,42814.94,26389.13
EQ-KEN-095,"Kenosha, Wisconsin",Condiments,11386.08,9302.87
EQ-KEN-096,"Kenosha, Wisconsin",Canned Vegetables,42293.03,14568.89
EQ-KEN-097,"Kenosha, Wisconsin",Canned Vegetables,16065.77,12848.64
EQ-DES-098,"Des Moines, Iowa",Condiments,49267.93,21713.21
EQ-DES-099,"Des Moines, Iowa",Condiments,25500.6,15204.55
EQ-DES-100,"Des Moines, Iowa",Canned Vegetables,100356.78,29674.8
EQ-DES-101,"Des Moines, Iowa",Sauces,50513.68,14562.02
