equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-CHA-000,"Champaign, Illinois",Canned Vegetables,14760.1,12243.36
EQ-CHA-001,"Champaign, Illinois",Canned Vegetables,17337.88,19264.94
EQ-CHA-002,"Champaign, Illinois",Sauces,20284.75,13689.98
EQ-CHA-003,"Champaign, Illinois",Sauces,19676.66,5750.66
EQ-CHA-004,"Champaign, Illinois",Condiments,21624.54,7451.75
EQ-CHA-005,"Champaign, Illinois",Canned Vegetables,53071.56,13369.31
EQ-CHA-006,"Champaign, Illinois",Condiments,33665.18,14782.95
EQ-CHA-007,"Champaign, Illinois",Condiments,13902.68,17644.85
EQ-CHA-008,"Champaign, Illinois",Canned Vegetables,33713.64,5526.87
EQ-CHA-009,"Champaign, Illinois",Sauces,32303.74,13847.9
EQ-CHA-010,"Champaign, Illinois",Canned Vegetables,28171.68,9552.92
EQ-CHA-011,"Champaign, Illinois",Canned Vegetables,18481.18,13040.45
EQ-CHA-012,"Champaign, Illinois",Canned Vegetables,6073.32,15483.74
EQ-CHA-013,"Champaign, Illinois",Condiments,12501.87,27065.27
EQ-CHA-014,"Champaign, Illinois",Condiments,25258.48,6652.55
EQ-CHA-015,"Champaign, Illinois",Condiments,8983.55,29732.77
EQ-CHA-016,"Champaign, Illinois",Condiments,48413.94,23859.05
EQ-CHA-017,"Champaign, Illinois",Canned Vegetables,24098.81,26754.98
EQ-CHA-018,"Champaign, Illinois",Canned Vegetables,63129.18,27266.04
EQ-CHA-019,"Champaign, Illinois",Sauces,23379.56,18970.51
EQ-CHA-020,"Champaign, Illinois",Condiments,38393.81,11799.6
EQ-CHA-021,"Champaign, Illinois",Canned Vegetables,19230.89,18117.68
EQ-CHA-022,"Champaign, Illinois",Sauces,12164.92,24927.01
EQ-CHA-023,"Champaign, Illinois",Condiments,12865.67,8023.34
EQ-CHA-024,"Champaign, Illinois",Sauces,30128.97,6262.62
EQ-CHA-025,"Champaign, Illinois",Condiments,21583.53,11395.95
EQ-CHA-026,"Champaign, Illinois",Canned Vegetables,17989.62,18762.29
EQ-CHA-027,"Champaign, Illinois",Condiments,69839.3,17122.09
EQ-CHA-028,"Champaign, Illinois",Canned Vegetables,18461.29,16951.71
EQ-CHA-029,"Champaign, Illinois",Sauces,34112.13,17239.8
EQ-CHA-030,"Champaign, Illinois",Sauces,42294.91,12115.53
EQ-CHA-031,"Champaign, Illinois",Condiments,40743.1,9193.84
EQ-CHA-032,"Champaign, Illinois",Canned Vegetables,37966.35,23836.49
EQ-CHA-033,"Champaign, Illinois",Canned Vegetables,37365.07,19630.81
EQ-CHA-034,"Champaign, Illinois",Sauces,10117.03,5384.62
EQ-CHA-035,"Champaign, Illinois",Condiments,24176.48,9432.34
EQ-CHA-036,"Champaign, Illinois",Sauces,31782.2,13214.45
EQ-CHA-037,"Champaign, Illinois",Canned Vegetables,28431.59,20735.48
EQ-CHA-038,"Champaign, Illinois",Sauces,73681.65,7126.84
EQ-CHA-039,"Champaign, Illinois",Canned Vegetables,49297.54,13362.85
EQ-CHA-040,"Champaign, Illinois",Sauces,34557.6,16504.13
EQ-CHA-041,"Champaign, Illinois",Sauces,42451.91,12163.29
EQ-CHA-042,"Champaign, Illinois",Condiments,20955.88,12068.3
EQ-CHA-043,"Champaign, Illinois",Canned Vegetables,17702.32,28582.44
EQ-CHA-044,"Champaign, Illinois",Condiments,13309.31,26288.81
EQ-CHA-045,"Champaign, Illinois",Canned Vegetables,15798.65,13680.57
EQ-CHA-046,"Champaign, Illinois",Canned Vegetables,17552.69,4254.7
EQ-CHA-047,"Champaign, Illinois",Condiments,11644.06,6564.43
EQ-CHA-048,"Champaign, Illinois",Canned Vegetables,28355.01,8704.91
EQ-MIL-049,"Milwaukee, Wisconsin",Condiments,13422.84,25063.89
EQ-MIL-050,"Milwaukee, Wisconsin",Sauces,25296.92,27170.92
EQ-MIL-051,"Milwaukee, Wisconsin",Canned Vegetables,12500.59,12624.09
EQ-MIL-052,"Milwaukee, Wisconsin",Canned Vegetables,16750.8,8938.88
EQ-MIL-053,"Milwaukee, Wisconsin",Sauces,5566.28,15685.06
EQ-MIL-054,"Milwaukee, Wisconsin",Canned Vegetables,41802.67,8750.8
EQ-MIL-055,"Milwaukee, Wisconsin",Canned Vegetables,30064.16,19694.84
EQ-MIL-056,"Milwaukee, Wisconsin",Canned Vegetables,14912.14,3135.04
EQ-MIL-057,"Milwaukee, Wisconsin",Sauces,59862.3,20641.97
EQ-MIL-058,"Milwaukee, Wisconsin",Sauces,41647.32,21831.64
EQ-MIL-059,"Milwaukee, Wisconsin",Canned Vegetables,39965.6,12129.16
EQ-MIL-060,"Milwaukee, Wisconsin",Sauces,35071.12,4768.94
EQ-MIL-061,"Milwaukee, Wisconsin",Condiments,20782.29,26691.44
EQ-MIL-062,"Milwaukee, Wisconsin",Canned Vegetables,48793.19,23453.0
EQ-MIL-063,"Milwaukee, Wisconsin",Condiments,18961.21,14913.17
EQ-MIL-064,"Milwaukee, Wisconsin",Canned Vegetables,26751.95,20186.73
EQ-MIL-065,"Milwaukee, Wisconsin",Condiments,21451.26,10165.7
EQ-MIL-066,"Milwaukee, Wisconsin",Canned Vegetables,9058.99,17210.26
EQ-MIL-067,"Milwaukee, Wisconsin",Canned Vegetables,27484.75,13949.87
EQ-MIL-068,"Milwaukee, Wisconsin",Canned Vegetables,38766.11,4696.7
EQ-MIL-069,"Milwaukee, Wisconsin",Condiments,5631.02,21072.66
EQ-MIL-070,"Milwaukee, Wisconsin",Condiments,33010.2,24069.55
EQ-MIL-071,"Milwaukee, Wisconsin",Condiments,7601.36,24586.97
EQ-MIL-072,"Milwaukee, Wisconsin",Canned Vegetables,28594.55,21258.33
EQ-MIL-073,"Milwaukee, Wisconsin",Condiments,30466.86,27389.11
