employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0000,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,1.3,9.3,Yes,1-2 days,Yes,25.2,16.2,5.3,17.12,Yes,Fair- some gaps or inconsistencies,1.7,Non-Union
EMP-0001,"Rockford, Illinois",Plant Management,Management,8.0,5.8,No,1-2 days,Yes,3.1,4.7,0.3,36.57,No,,1,Non-Union
EMP-0002,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,3.9,5.9,Yes,>2 days,Yes,23.1,4.1,4.8,28.97,Yes,Fair- some gaps or inconsistencies,3.4,Union
EMP-0003,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.5,4.3,No,<1 day,Yes,7.1,3.9,1.7,27.52,No,,2.0,Union
EMP-0004,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,4.7,5.4,No,1-2 days,Yes,13.4,13.8,4.5,27.59,Yes,Fair- some gaps or inconsistencies,4.4,Non-Union
EMP-0005,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,1.4,7.9,No,1-2 days,Yes,19.0,11.0,4.7,26.23,No,,3.1,Non-Union
EMP-0006,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,3.7,9.2,Yes,<1 day,No,13.8,5.5,5.7,19.31,No,,2.5,Non-Union
EMP-0007,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,5.7,3.9,Yes,<1 day,No,27.4,13.7,9.3,27.82,Yes,Fair- some gaps or inconsistencies,3.2,Union
EMP-0008,"Rockford, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,3.1,6.3,Yes,1-2 days,Yes,0.3,0.6,1.3,24.28,No,,2.5,Non-Union
EMP-0009,"Green Bay, Wisconsin",Demand Planning/Forecasting,Back-office/Support,5.1,4.2,Yes,>2 days,Yes,2.5,3.7,0.3,38.2,No,,2.9,Union
EMP-0010,"Green Bay, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.8,5.6,No,>2 days,Yes,2.7,4.0,2.3,28.2,Yes,Fair- some gaps or inconsistencies,5,Non-Union
